ROI_ID,pIPS_Connectivity,LO_Connectivity,Difference,Abs_Difference,CI_Lower,CI_Upper,Bootstrap_Significant,LOO_Reliability,LOO_Significant,Combined_Significant,ROI_Name,Direction
20,0.06398776850025904,0.06225462679408098,0.001733141706178061,0.001733141706178061,-0.0047126188237024,0.00830848354993289,False,0.5263157894736842,False,False,7Networks_LH_SomMot_6,pIPS > LO
21,0.077041670876114,0.07887162116209143,-0.001829950285977433,0.001829950285977433,-0.013335652229082041,0.00847209368244205,False,0.47368421052631576,False,False,7Networks_LH_SomMot_7,LO > pIPS
22,0.06469160803642712,0.06239119368164163,0.0023004143547854933,0.0023004143547854933,-0.010608738824406529,0.012103129103534699,False,0.5789473684210527,False,False,7Networks_LH_SomMot_8,pIPS > LO
23,0.08269632421433926,0.08117450381580152,0.0015218203985377377,0.0015218203985377377,-0.005864087026566259,0.009196014530760676,False,0.3684210526315789,False,False,7Networks_LH_SomMot_9,pIPS > LO
24,0.07896247447321289,0.07912769247042506,-0.00016521799721216923,0.00016521799721216923,-0.00832450456954049,0.00833209439082758,False,0.15789473684210525,False,False,7Networks_LH_SomMot_10,LO > pIPS
25,0.12087887564772054,0.10641084797680378,0.014468027670916761,0.014468027670916761,0.005502180997772428,0.023981698210302133,True,0.631578947368421,False,False,7Networks_LH_SomMot_11,pIPS > LO
26,0.08190538062665023,0.07857417307892128,0.0033312075477289482,0.0033312075477289482,-0.006421764970659038,0.013744861858676332,False,0.47368421052631576,False,False,7Networks_LH_SomMot_12,pIPS > LO
27,0.08818142919948227,0.07161105340836864,0.01657037579111363,0.01657037579111363,0.00927553836770944,0.02448000423977838,True,0.8421052631578947,True,True,7Networks_LH_SomMot_13,pIPS > LO
28,0.06449249445607788,0.055894681350573114,0.008597813105504767,0.008597813105504767,-0.0019437727628667874,0.02318707529369643,False,0.5263157894736842,False,False,7Networks_LH_SomMot_14,pIPS > LO
29,0.07951449718032229,0.06717699942620177,0.012337497754120519,0.012337497754120519,0.0037654292395975643,0.021375743667349997,True,0.631578947368421,False,False,7Networks_LH_SomMot_15,pIPS > LO
30,0.079314467448153,0.06887316892511751,0.010441298523035492,0.010441298523035492,0.0010715549964898908,0.020558096059769576,True,0.5263157894736842,False,False,7Networks_LH_SomMot_16,pIPS > LO
31,0.0940584683496701,0.12457403854319923,-0.03051557019352913,0.03051557019352913,-0.04308678341147146,-0.019555415409175984,True,0.9473684210526315,True,True,7Networks_LH_DorsAttn_Post_1,LO > pIPS
32,0.09991000710349333,0.10316460089463937,-0.0032545937911460376,0.0032545937911460376,-0.015461136552652258,0.008505891984034527,False,0.47368421052631576,False,False,7Networks_LH_DorsAttn_Post_2,LO > pIPS
33,0.17946685419270866,0.14872680016254125,0.030740054030167413,0.030740054030167413,0.008485216794437471,0.05200965338827748,True,0.7894736842105263,True,True,7Networks_LH_DorsAttn_Post_3,pIPS > LO
34,0.0753034757156121,0.07228268178081826,0.0030207939347938473,0.0030207939347938473,-0.009969512202874993,0.013628329171210913,False,0.631578947368421,False,False,7Networks_LH_DorsAttn_Post_4,pIPS > LO
35,0.10217897025378127,0.10806551516840332,-0.005886544914622052,0.005886544914622052,-0.020737490930447466,0.007430317115626838,False,0.42105263157894735,False,False,7Networks_LH_DorsAttn_Post_5,LO > pIPS
36,0.11676081799362835,0.12310719548871643,-0.006346377495088082,0.006346377495088082,-0.0195080363436749,0.007115575651589175,False,0.5789473684210527,False,False,7Networks_LH_DorsAttn_Post_6,LO > pIPS
37,0.12088872531526967,0.09033669251948595,0.030552032795783723,0.030552032795783723,0.016999322927164794,0.04401158537887231,True,0.7894736842105263,True,True,7Networks_LH_DorsAttn_Post_7,pIPS > LO
38,0.1295582428574562,0.13018802533808507,-0.0006297824806288654,0.0006297824806288654,-0.015057288281815608,0.012765159732417064,False,0.21052631578947367,False,False,7Networks_LH_DorsAttn_Post_8,LO > pIPS
39,0.10628122865761581,0.06711754742029466,0.039163681237321155,0.039163681237321155,0.024772588830245166,0.053345947107300146,True,0.8947368421052632,True,True,7Networks_LH_DorsAttn_Post_9,pIPS > LO
40,0.10498668998479843,0.07550362264737487,0.029483067337423563,0.029483067337423563,0.01895863696271063,0.04042336199383593,True,0.8947368421052632,True,True,7Networks_LH_DorsAttn_Post_10,pIPS > LO
41,0.0834308368595023,0.08143433359892745,0.00199650326057485,0.00199650326057485,-0.00757836068392191,0.0112717754991823,False,0.42105263157894735,False,False,7Networks_LH_DorsAttn_FEF_1,pIPS > LO
42,0.07748533991214476,0.05636868478828355,0.02111665512386121,0.02111665512386121,0.009626741329894245,0.034231116496467665,True,0.7894736842105263,True,True,7Networks_LH_DorsAttn_FEF_2,pIPS > LO
43,0.06523667251397121,0.07177161709650566,-0.006534944582534452,0.006534944582534452,-0.01419137077111947,0.0004336346749608368,False,0.631578947368421,False,False,7Networks_LH_DorsAttn_PrCv_1,LO > pIPS
44,0.06702172825431549,0.05680261302347246,0.010219115230843026,0.010219115230843026,-0.002511407908260526,0.027157240448593103,False,0.6842105263157895,False,False,7Networks_LH_SalVentAttn_ParOper_1,pIPS > LO
45,0.060570396495198735,0.04197588902407963,0.018594507471119105,0.018594507471119105,0.007145362669651053,0.03152264728468206,True,0.8421052631578947,True,True,7Networks_LH_SalVentAttn_ParOper_2,pIPS > LO
46,0.05544194664904162,0.04297665336880049,0.012465293280241131,0.012465293280241131,0.002787363542072279,0.02246720843127389,True,0.631578947368421,False,False,7Networks_LH_SalVentAttn_ParOper_3,pIPS > LO
47,0.03734336012827331,0.028565023817416085,0.008778336310857223,0.008778336310857223,0.003777612363429446,0.01374650927272772,True,0.7368421052631579,False,False,7Networks_LH_SalVentAttn_FrOperIns_1,pIPS > LO
48,0.041492578555143586,0.04181931555075081,-0.00032673699560722275,0.00032673699560722275,-0.01334000119531993,0.018823916745819395,False,0.10526315789473684,False,False,7Networks_LH_SalVentAttn_FrOperIns_2,LO > pIPS
49,0.04506575789204553,0.032170588665298726,0.012895169226746807,0.012895169226746807,-0.000308384365206094,0.03337024914186546,False,0.5789473684210527,False,False,7Networks_LH_SalVentAttn_FrOperIns_3,pIPS > LO
50,0.05133639467193892,0.0421114981076435,0.00922489656429542,0.00922489656429542,-0.0026392498776610773,0.02550503957624498,False,0.5263157894736842,False,False,7Networks_LH_SalVentAttn_FrOperIns_4,pIPS > LO
51,0.045925289502759516,0.04068368239524333,0.005241607107516186,0.005241607107516186,-0.004194839995072565,0.013712596081160497,False,0.6842105263157895,False,False,7Networks_LH_SalVentAttn_PFCl_1,pIPS > LO
52,0.05957730104656596,0.06500410342490986,-0.005426802378343906,0.005426802378343906,-0.014575027766343398,0.0022924072133671206,False,0.631578947368421,False,False,7Networks_LH_SalVentAttn_Med_1,LO > pIPS
53,0.07184933554871302,0.05190927719109153,0.01994005835762149,0.01994005835762149,0.004241949142152936,0.03177193466353376,True,0.9473684210526315,True,True,7Networks_LH_SalVentAttn_Med_2,pIPS > LO
54,0.07452612791798617,0.0706830233531563,0.0038431045648298773,0.0038431045648298773,-0.00627837043598687,0.016437965849610516,False,0.3684210526315789,False,False,7Networks_LH_SalVentAttn_Med_3,pIPS > LO
55,0.02848258180739848,0.029525780284434165,-0.001043198477035684,0.001043198477035684,-0.009184741386898645,0.005090694781852346,False,0.3684210526315789,False,False,7Networks_LH_Limbic_OFC_1,LO > pIPS
56,0.019319482074168167,0.020333402986197097,-0.0010139209120289296,0.0010139209120289296,-0.005154155614926775,0.0028643355862617383,False,0.42105263157894735,False,False,7Networks_LH_Limbic_OFC_2,LO > pIPS
57,0.02358322779304887,0.024016066049960882,-0.0004328382569120104,0.0004328382569120104,-0.006256234711403715,0.008706204190323325,False,0.42105263157894735,False,False,7Networks_LH_Limbic_TempPole_1,LO > pIPS
58,0.024003526367443174,0.02882260731176326,-0.004819080944320087,0.004819080944320087,-0.007854785199130052,-0.00128215847990329,True,0.8421052631578947,True,True,7Networks_LH_Limbic_TempPole_2,LO > pIPS
59,0.019268405868818884,0.021297978666169864,-0.0020295727973509807,0.0020295727973509807,-0.005969245676686497,0.0029005408699097307,False,0.6842105263157895,False,False,7Networks_LH_Limbic_TempPole_3,LO > pIPS
60,0.016260433562197966,0.01960357328827836,-0.003343139726080392,0.003343139726080392,-0.012926674353289664,0.003801815881161017,False,0.42105263157894735,False,False,7Networks_LH_Limbic_TempPole_4,LO > pIPS
61,0.052055268254327144,0.04560234740768608,0.006452920846641064,0.006452920846641064,-0.005444942386575829,0.018495904007240344,False,0.631578947368421,False,False,7Networks_LH_Cont_Par_1,pIPS > LO
62,0.09370573940931966,0.08814212481344216,0.005563614595877495,0.005563614595877495,-0.007768965353208932,0.01850240607991029,False,0.631578947368421,False,False,7Networks_LH_Cont_Par_2,pIPS > LO
63,0.08644214164661734,0.09241085903915136,-0.0059687173925340176,0.0059687173925340176,-0.021517076877583023,0.007847192448465826,False,0.47368421052631576,False,False,7Networks_LH_Cont_Par_3,LO > pIPS
64,0.052853686955610386,0.05450653823974885,-0.0016528512841384665,0.0016528512841384665,-0.010571926263602158,0.006151865775647918,False,0.3684210526315789,False,False,7Networks_LH_Cont_Temp_1,LO > pIPS
65,0.03616135875008216,0.0317876606591438,0.004373698090938363,0.004373698090938363,-0.0022664866214127926,0.011353178083357443,False,0.631578947368421,False,False,7Networks_LH_Cont_OFC_1,pIPS > LO
66,0.025762080116883704,0.021754393390820997,0.004007686726062706,0.004007686726062706,-0.0017751881200207481,0.01160341163800024,False,0.5789473684210527,False,False,7Networks_LH_Cont_PFCl_1,pIPS > LO
67,0.04259750185117714,0.03821105093352104,0.004386450917656097,0.004386450917656097,-0.006589932684284195,0.018930142722092556,False,0.47368421052631576,False,False,7Networks_LH_Cont_PFCl_2,pIPS > LO
68,0.04533644939625734,0.039976531492644234,0.005359917903613107,0.005359917903613107,-0.0033672123381524913,0.01619530529286222,False,0.5789473684210527,False,False,7Networks_LH_Cont_PFCl_3,pIPS > LO
69,0.06790636053406879,0.07732440942996427,-0.009418048895895481,0.009418048895895481,-0.019527226974452406,0.0006498244088633178,False,0.7894736842105263,True,False,7Networks_LH_Cont_PFCl_4,LO > pIPS
70,0.08454635209943119,0.09831070841143005,-0.013764356311998863,0.013764356311998863,-0.02712714062807591,-0.0016858386856160792,True,0.7368421052631579,False,False,7Networks_LH_Cont_PFCl_5,LO > pIPS
71,0.1070617327564641,0.038908912683837116,0.06815282007262699,0.06815282007262699,0.05233398683623435,0.08616067557764166,True,1.0,True,True,7Networks_LH_Cont_pCun_1,pIPS > LO
72,0.06395703014966689,0.04136446189429415,0.022592568255372737,0.022592568255372737,0.009844746930818809,0.04197361687149263,True,0.8421052631578947,True,True,7Networks_LH_Cont_Cing_1,pIPS > LO
73,0.04096329550405866,0.04219673941598127,-0.0012334439119226076,0.0012334439119226076,-0.0046179864776173685,0.0023250844954562045,False,0.5789473684210527,False,False,7Networks_LH_Cont_Cing_2,LO > pIPS
74,0.022203075966038006,0.023576565001061874,-0.0013734890350238678,0.0013734890350238678,-0.006219415127385505,0.004459273529401366,False,0.631578947368421,False,False,7Networks_LH_Default_Temp_1,LO > pIPS
75,0.031349182067635026,0.03678861664804189,-0.005439434580406861,0.005439434580406861,-0.012570839470534242,0.000757432953871193,False,0.5789473684210527,False,False,7Networks_LH_Default_Temp_2,LO > pIPS
76,0.04037502255768662,0.04114806424140146,-0.0007730416837148368,0.0007730416837148368,-0.011343413810123153,0.008499550129406425,False,0.42105263157894735,False,False,7Networks_LH_Default_Temp_3,LO > pIPS
77,0.05667287684780987,0.05819035317797802,-0.0015174763301681535,0.0015174763301681535,-0.01034845112314399,0.006292280149768641,False,0.42105263157894735,False,False,7Networks_LH_Default_Temp_4,LO > pIPS
78,0.0655100823527104,0.07007468844714917,-0.004564606094438775,0.004564606094438775,-0.013213207948903887,0.0038406138222566453,False,0.5789473684210527,False,False,7Networks_LH_Default_Temp_5,LO > pIPS
79,0.09102628791802808,0.0693758897189247,0.021650398199103388,0.021650398199103388,0.00892546199090583,0.035967305422711524,True,0.6842105263157895,False,False,7Networks_LH_Default_Par_1,pIPS > LO
80,0.09588814497386154,0.0484548524806374,0.047433292493224144,0.047433292493224144,0.035579801848354305,0.05937197549807789,True,0.9473684210526315,True,True,7Networks_LH_Default_Par_2,pIPS > LO
81,0.04925374272524526,0.032244443280720396,0.017009299444524867,0.017009299444524867,0.0038090527180190147,0.03349414565784268,True,0.6842105263157895,False,False,7Networks_LH_Default_Par_3,pIPS > LO
82,0.06000713126635865,0.032643466501643785,0.027363664764714864,0.027363664764714864,0.017976235726995297,0.03796643020683214,True,1.0,True,True,7Networks_LH_Default_Par_4,pIPS > LO
83,0.03000789367299723,0.03230376178888898,-0.0022958681158917506,0.0022958681158917506,-0.007074129859316409,0.0030029735429898644,False,0.631578947368421,False,False,7Networks_LH_Default_PFC_1,LO > pIPS
84,0.032486356849978235,0.02237049787991533,0.010115858970062903,0.010115858970062903,0.002956362770055423,0.01795996667060535,True,0.6842105263157895,False,False,7Networks_LH_Default_PFC_2,pIPS > LO
85,0.02818373501864507,0.02893099237821604,-0.0007472573595709714,0.0007472573595709714,-0.006814916228942916,0.0069002980709468075,False,0.6842105263157895,False,False,7Networks_LH_Default_PFC_3,LO > pIPS
86,0.026087892339809945,0.019255853748243106,0.006832038591566839,0.006832038591566839,0.001494053742652269,0.013970251358726893,True,0.6842105263157895,False,False,7Networks_LH_Default_PFC_4,pIPS > LO
87,0.04163236933221158,0.036496463182725404,0.005135906149486176,0.005135906149486176,-0.0057551764993389164,0.020611546405493036,False,0.47368421052631576,False,False,7Networks_LH_Default_PFC_5,pIPS > LO
88,0.027956009983379198,0.01464051959153853,0.013315490391840669,0.013315490391840669,0.0005802581910852732,0.031081004857122403,True,0.6842105263157895,False,False,7Networks_LH_Default_PFC_6,pIPS > LO
89,0.02317377424945957,0.022462415680485338,0.000711358568974231,0.000711358568974231,-0.005482582845970207,0.006739598780711131,False,0.3684210526315789,False,False,7Networks_LH_Default_PFC_7,pIPS > LO
90,0.03795257290384095,0.03889598479298385,-0.0009434118891428964,0.0009434118891428964,-0.005821671796576608,0.0041824060162884685,False,0.5263157894736842,False,False,7Networks_LH_Default_PFC_8,LO > pIPS
91,0.03610155165906211,0.032911390752384535,0.0031901609066775777,0.0031901609066775777,-0.003915901486241064,0.01006987869301443,False,0.5263157894736842,False,False,7Networks_LH_Default_PFC_9,pIPS > LO
92,0.05919515701795095,0.06438532377299118,-0.005190166755040228,0.005190166755040228,-0.012674014226190357,0.0025348439726880466,False,0.5789473684210527,False,False,7Networks_LH_Default_PFC_10,LO > pIPS
93,0.06423467348672841,0.05955531771637892,0.004679355770349496,0.004679355770349496,-0.0019621787568260256,0.012118358691958224,False,0.47368421052631576,False,False,7Networks_LH_Default_PFC_11,pIPS > LO
94,0.0591352560655459,0.039202472918029675,0.019932783147516224,0.019932783147516224,0.013074157906598168,0.02699674172081838,True,0.8947368421052632,True,True,7Networks_LH_Default_PFC_12,pIPS > LO
95,0.05972553875395342,0.053498640852539164,0.006226897901414258,0.006226897901414258,-0.004907454340718692,0.021801706792566135,False,0.42105263157894735,False,False,7Networks_LH_Default_PFC_13,pIPS > LO
96,0.09178078566726885,0.040772763402568864,0.05100802226469999,0.05100802226469999,0.03841018417710744,0.06397293441405054,True,1.0,True,True,7Networks_LH_Default_pCunPCC_1,pIPS > LO
97,0.0761787945612971,0.029678763221263102,0.046500031340034,0.046500031340034,0.02918681350435547,0.07131985806749741,True,1.0,True,True,7Networks_LH_Default_pCunPCC_2,pIPS > LO
98,0.06437013009072919,0.04823313486811362,0.016136995222615566,0.016136995222615566,0.008951432148827926,0.023350139239214748,True,0.8947368421052632,True,True,7Networks_LH_Default_pCunPCC_3,pIPS > LO
99,0.07696138312549967,0.044232237140501014,0.03272914598499866,0.03272914598499866,0.022708831256022678,0.04432644302478844,True,1.0,True,True,7Networks_LH_Default_pCunPCC_4,pIPS > LO
100,0.06713515216190565,0.06371479501065455,0.003420357151251094,0.003420357151251094,-0.006518128997107076,0.012181741418316959,False,0.631578947368421,False,False,7Networks_LH_Default_PHC_1,pIPS > LO
101,0.06900264401184886,0.09653752473624129,-0.027534880724392433,0.027534880724392433,-0.038063353314799694,-0.018738530625246073,True,1.0,True,True,7Networks_RH_Vis_1,LO > pIPS
102,0.08434192267687697,0.08677530916113603,-0.002433386484259059,0.002433386484259059,-0.01771042586157195,0.00947236043254012,False,0.3684210526315789,False,False,7Networks_RH_Vis_2,LO > pIPS
103,0.11746021634653996,0.14863832255727366,-0.031178106210733705,0.031178106210733705,-0.04578825899056699,-0.016914928567252664,True,0.7894736842105263,True,True,7Networks_RH_Vis_3,LO > pIPS
104,0.08263796783591572,0.03389585184815683,0.04874211598775889,0.04874211598775889,0.02893124704776136,0.0652338942218768,True,0.9473684210526315,True,True,7Networks_RH_Vis_4,pIPS > LO
105,0.11637546827918605,0.17878461746793045,-0.062409149188744406,0.062409149188744406,-0.07463734234242063,-0.0501465848401973,True,1.0,True,True,7Networks_RH_Vis_5,LO > pIPS
106,0.06053578186976282,0.06900302114847459,-0.00846723927871177,0.00846723927871177,-0.022909822849262705,0.006525362895703619,False,0.631578947368421,False,False,7Networks_RH_Vis_6,LO > pIPS
107,0.07203915685807404,0.044250361155718565,0.02778879570235547,0.02778879570235547,0.015283527537126479,0.03906270522795813,True,0.8947368421052632,True,True,7Networks_RH_Vis_7,pIPS > LO
108,0.06495811025563039,0.12209803978667448,-0.05713992953104409,0.05713992953104409,-0.06584818945021222,-0.047400841176951015,True,1.0,True,True,7Networks_RH_Vis_8,LO > pIPS
109,0.09245018344862681,0.016464262024352427,0.07598592142427438,0.07598592142427438,0.05834194713296663,0.09380795335286835,True,0.9473684210526315,True,True,7Networks_RH_Vis_9,pIPS > LO
110,0.08726289299757857,0.05400830661681922,0.03325458638075935,0.03325458638075935,0.021421262909241606,0.04555368023912275,True,0.8947368421052632,True,True,7Networks_RH_Vis_10,pIPS > LO
111,0.12703022498049235,0.14749248815994515,-0.020462263179452794,0.020462263179452794,-0.03547495168290638,-0.004426804233930636,True,0.6842105263157895,False,False,7Networks_RH_Vis_11,LO > pIPS
112,0.08888426692666192,0.023762837493498074,0.06512142943316385,0.06512142943316385,0.050071523415758025,0.07924553840298597,True,1.0,True,True,7Networks_RH_Vis_12,pIPS > LO
113,0.10269790319235701,0.028090674185047026,0.07460722900730998,0.07460722900730998,0.05620785473760119,0.09513125963766422,True,1.0,True,True,7Networks_RH_Vis_13,pIPS > LO
114,0.08383704520958035,0.014498223624143162,0.0693388215854372,0.0693388215854372,0.05594896319089457,0.08166478969659165,True,0.9473684210526315,True,True,7Networks_RH_Vis_14,pIPS > LO
115,0.1608524102913706,0.11880615873164252,0.042046251559728076,0.042046251559728076,0.023374903042751704,0.0625381406641712,True,0.7894736842105263,True,True,7Networks_RH_Vis_15,pIPS > LO
116,0.05349723185951773,0.042062076445865,0.011435155413652726,0.011435155413652726,0.00291798473151989,0.02108269767394582,True,0.631578947368421,False,False,7Networks_RH_SomMot_1,pIPS > LO
