subject,seed_roi,seed_hemi,target_roi,target_hemi,run_combo,value
sub-spaceloc1007,pIPS,right,pIPS,left,2to1,0.047075616594214775
sub-spaceloc1007,pIPS,right,aIPS,left,1to2,-0.003614639564770149
sub-spaceloc1007,pIPS,right,aIPS,left,2to1,0.02334598775336726
sub-spaceloc1007,pIPS,right,aIPS,right,1to2,-0.00915078991012547
sub-spaceloc1007,pIPS,right,aIPS,right,2to1,0.026958270457796047
sub-spaceloc1007,pIPS,right,LO,left,1to2,0.015145282921740857
sub-spaceloc1007,pIPS,right,LO,left,2to1,0.011059559876701814
sub-spaceloc1007,pIPS,right,LO,right,1to2,0.015056792149039254
sub-spaceloc1007,pIPS,right,LO,right,2to1,0.01254934138397674
sub-spaceloc1007,aIPS,left,pIPS,left,1to2,-0.0001350410174940759
sub-spaceloc1007,aIPS,left,pIPS,left,2to1,0.026910838681049182
sub-spaceloc1007,aIPS,left,pIPS,right,1to2,-0.0024111852968755477
sub-spaceloc1007,aIPS,left,pIPS,right,2to1,0.02334539009164714
sub-spaceloc1007,aIPS,left,aIPS,right,1to2,-0.0011280923813180718
sub-spaceloc1007,aIPS,left,aIPS,right,2to1,0.03867386528954777
sub-spaceloc1007,aIPS,left,LO,left,1to2,0.02198397795507569
sub-spaceloc1007,aIPS,left,LO,left,2to1,0.053589724212351975
sub-spaceloc1007,aIPS,left,LO,right,1to2,0.030840739268960343
sub-spaceloc1007,aIPS,left,LO,right,2to1,0.046705137835235215
sub-spaceloc1007,aIPS,right,pIPS,left,1to2,-0.015758921810230513
sub-spaceloc1007,aIPS,right,pIPS,left,2to1,0.04080151462177217
sub-spaceloc1007,aIPS,right,pIPS,right,1to2,-0.009150579415183093
sub-spaceloc1007,aIPS,right,pIPS,right,2to1,0.026953760864652048
sub-spaceloc1007,aIPS,right,aIPS,left,1to2,-0.00253286332271249
sub-spaceloc1007,aIPS,right,aIPS,left,2to1,0.03867300994069027
sub-spaceloc1007,aIPS,right,LO,left,1to2,0.018109492135605903
sub-spaceloc1007,aIPS,right,LO,left,2to1,0.03353531460112431
sub-spaceloc1007,aIPS,right,LO,right,1to2,0.019844605123341418
sub-spaceloc1007,aIPS,right,LO,right,2to1,0.03210345773133447
sub-spaceloc1007,LO,left,pIPS,left,1to2,-0.005289244273275014
sub-spaceloc1007,LO,left,pIPS,left,2to1,0.02773446333665488
sub-spaceloc1007,LO,left,pIPS,right,1to2,0.015168698539358436
sub-spaceloc1007,LO,left,pIPS,right,2to1,0.01105525833269271
sub-spaceloc1007,LO,left,aIPS,left,1to2,0.018675754938994583
sub-spaceloc1007,LO,left,aIPS,left,2to1,0.053620333270392125
sub-spaceloc1007,LO,left,aIPS,right,1to2,0.01813800683728814
sub-spaceloc1007,LO,left,aIPS,right,2to1,0.03355826634600455
sub-spaceloc1007,LO,left,LO,right,1to2,0.04102764865957988
sub-spaceloc1007,LO,left,LO,right,2to1,0.07713661792536787
sub-spaceloc1007,LO,right,pIPS,left,1to2,-0.004226550801297198
sub-spaceloc1007,LO,right,pIPS,left,2to1,0.036845945001978034
sub-spaceloc1007,LO,right,pIPS,right,1to2,0.015078896632393994
sub-spaceloc1007,LO,right,pIPS,right,2to1,0.012549951149153603
sub-spaceloc1007,LO,right,aIPS,left,1to2,0.027586695456007844
sub-spaceloc1007,LO,right,aIPS,left,2to1,0.0467196154935918
sub-spaceloc1007,LO,right,aIPS,right,1to2,0.019872917578161058
sub-spaceloc1007,LO,right,aIPS,right,2to1,0.032119069498974244
sub-spaceloc1007,LO,right,LO,left,1to2,0.04100709127382929
sub-spaceloc1007,LO,right,LO,left,2to1,0.07711992832266407
sub-spaceloc1008,pIPS,left,pIPS,right,1to2,-0.013458406726641912
sub-spaceloc1008,pIPS,left,pIPS,right,2to1,-0.01946075531181295
sub-spaceloc1008,pIPS,left,aIPS,left,1to2,-0.0396478095619345
sub-spaceloc1008,pIPS,left,aIPS,left,2to1,0.004207736116244374
sub-spaceloc1008,pIPS,left,aIPS,right,1to2,-0.01419132906916842
sub-spaceloc1008,pIPS,left,aIPS,right,2to1,-0.016453015948168292
sub-spaceloc1008,pIPS,left,LO,left,1to2,0.02659363637377323
sub-spaceloc1008,pIPS,left,LO,left,2to1,0.017785238282647546
sub-spaceloc1008,pIPS,left,LO,right,1to2,0.029848813992312852
sub-spaceloc1008,pIPS,left,LO,right,2to1,0.022288741796888993
sub-spaceloc1008,pIPS,right,pIPS,left,1to2,-0.014220368595082042
sub-spaceloc1008,pIPS,right,pIPS,left,2to1,-0.019471082684520434
sub-spaceloc1008,pIPS,right,aIPS,left,1to2,-0.04117412149452754
sub-spaceloc1008,pIPS,right,aIPS,left,2to1,0.006284628582772695
sub-spaceloc1008,pIPS,right,aIPS,right,1to2,-0.06922374472891986
sub-spaceloc1008,pIPS,right,aIPS,right,2to1,0.005443605810400392
sub-spaceloc1008,pIPS,right,LO,left,1to2,-0.02621081904986255
sub-spaceloc1008,pIPS,right,LO,left,2to1,0.04272598155349612
sub-spaceloc1008,pIPS,right,LO,right,1to2,-0.04806047644597701
sub-spaceloc1008,pIPS,right,LO,right,2to1,0.039313448329538925
sub-spaceloc1008,aIPS,left,pIPS,left,1to2,-0.04018498456864557
sub-spaceloc1008,aIPS,left,pIPS,left,2to1,0.004207776116013661
sub-spaceloc1008,aIPS,left,pIPS,right,1to2,-0.04110173575915044
sub-spaceloc1008,aIPS,left,pIPS,right,2to1,0.00628302843339925
sub-spaceloc1008,aIPS,left,aIPS,right,1to2,-0.04163973071921834
sub-spaceloc1008,aIPS,left,aIPS,right,2to1,0.010893750026252664
sub-spaceloc1008,aIPS,left,LO,left,1to2,0.046398456337914326
sub-spaceloc1008,aIPS,left,LO,left,2to1,0.014471579940854604
sub-spaceloc1008,aIPS,left,LO,right,1to2,0.03637151084026757
sub-spaceloc1008,aIPS,left,LO,right,2to1,0.010873454306233038
sub-spaceloc1008,aIPS,right,pIPS,left,1to2,-0.015179659515816553
sub-spaceloc1008,aIPS,right,pIPS,left,2to1,-0.01646213915383171
sub-spaceloc1008,aIPS,right,pIPS,right,1to2,-0.06959798471827891
sub-spaceloc1008,aIPS,right,pIPS,right,2to1,0.005444940528820441
sub-spaceloc1008,aIPS,right,aIPS,left,1to2,-0.041859229247999105
sub-spaceloc1008,aIPS,right,aIPS,left,2to1,0.010897660478325027
sub-spaceloc1008,aIPS,right,LO,left,1to2,-0.02521223590924962
sub-spaceloc1008,aIPS,right,LO,left,2to1,0.041128579184463845
sub-spaceloc1008,aIPS,right,LO,right,1to2,-0.05135292563712671
sub-spaceloc1008,aIPS,right,LO,right,2to1,0.035580959071482496
sub-spaceloc1008,LO,left,pIPS,left,1to2,0.026877395513095512
sub-spaceloc1008,LO,left,pIPS,left,2to1,0.01793121182224629
sub-spaceloc1008,LO,left,pIPS,right,1to2,-0.026180786630698036
sub-spaceloc1008,LO,left,pIPS,right,2to1,0.04311870761530275
sub-spaceloc1008,LO,left,aIPS,left,1to2,0.04577464579008976
sub-spaceloc1008,LO,left,aIPS,left,2to1,0.01460295176559272
sub-spaceloc1008,LO,left,aIPS,right,1to2,-0.02489950481752423
sub-spaceloc1008,LO,left,aIPS,right,2to1,0.041500535896357924
sub-spaceloc1008,LO,left,LO,right,1to2,0.08711142345049058
sub-spaceloc1008,LO,left,LO,right,2to1,0.06016418037947164
sub-spaceloc1008,LO,right,pIPS,left,1to2,0.029028827191958442
sub-spaceloc1008,LO,right,pIPS,left,2to1,0.022295930704318425
sub-spaceloc1008,LO,right,pIPS,right,1to2,-0.04795528940216889
sub-spaceloc1008,LO,right,pIPS,right,2to1,0.03930295415884046
sub-spaceloc1008,LO,right,aIPS,left,1to2,0.03559886892808333
sub-spaceloc1008,LO,right,aIPS,left,2to1,0.01087767346620816
sub-spaceloc1008,LO,right,aIPS,right,1to2,-0.05075996386856743
sub-spaceloc1008,LO,right,aIPS,right,2to1,0.03557357426307915
sub-spaceloc1008,LO,right,LO,left,1to2,0.08694194330552088
sub-spaceloc1008,LO,right,LO,left,2to1,0.05957304972058479
sub-spaceloc1009,pIPS,left,pIPS,right,1to2,-0.061451186292470227
sub-spaceloc1009,pIPS,left,pIPS,right,2to1,0.03892131700498674
sub-spaceloc1009,pIPS,left,aIPS,left,1to2,-0.040103411798909076
sub-spaceloc1009,pIPS,left,aIPS,left,2to1,-0.018912651413536524
sub-spaceloc1009,pIPS,left,aIPS,right,1to2,-0.08943196144969777
sub-spaceloc1009,pIPS,left,aIPS,right,2to1,-0.02049412609204412
sub-spaceloc1009,pIPS,left,LO,left,1to2,-0.015408921663120143
sub-spaceloc1009,pIPS,left,LO,left,2to1,0.04201634153025395
sub-spaceloc1009,pIPS,left,LO,right,1to2,-0.041148301001146845
sub-spaceloc1009,pIPS,left,LO,right,2to1,0.040718457712378635
sub-spaceloc1009,pIPS,right,pIPS,left,1to2,-0.06147321899254627
sub-spaceloc1009,pIPS,right,pIPS,left,2to1,0.03895309434706045
sub-spaceloc1009,pIPS,right,aIPS,left,1to2,-0.0661907078147978
sub-spaceloc1009,pIPS,right,aIPS,left,2to1,0.05792221609392409
sub-spaceloc1009,pIPS,right,aIPS,right,1to2,-0.1013339261261577
sub-spaceloc1009,pIPS,right,aIPS,right,2to1,0.04788090599730587
sub-spaceloc1009,pIPS,right,LO,left,1to2,-0.017304289900467576
sub-spaceloc1009,pIPS,right,LO,left,2to1,0.020424245306310287
sub-spaceloc1009,pIPS,right,LO,right,1to2,-0.047044790779772465
sub-spaceloc1009,pIPS,right,LO,right,2to1,0.022051607772680584
sub-spaceloc1009,aIPS,left,pIPS,left,1to2,-0.04004909776975484
sub-spaceloc1009,aIPS,left,pIPS,left,2to1,-0.0189501809825396
sub-spaceloc1009,aIPS,left,pIPS,right,1to2,-0.06611247788063199
sub-spaceloc1009,aIPS,left,pIPS,right,2to1,0.05797978715673153
sub-spaceloc1009,aIPS,left,aIPS,right,1to2,-0.08032973831359455
sub-spaceloc1009,aIPS,left,aIPS,right,2to1,-0.05958614374197471
sub-spaceloc1009,aIPS,left,LO,left,1to2,0.0012243792934493283
sub-spaceloc1009,aIPS,left,LO,left,2to1,0.040986003480278636
sub-spaceloc1009,aIPS,left,LO,right,1to2,-0.024301654703082348
sub-spaceloc1009,aIPS,left,LO,right,2to1,0.04213761037635341
sub-spaceloc1009,aIPS,right,pIPS,left,1to2,-0.08964707541426596
sub-spaceloc1009,aIPS,right,pIPS,left,2to1,-0.020558717496123497
sub-spaceloc1009,aIPS,right,pIPS,right,1to2,-0.1016675456058333
sub-spaceloc1009,aIPS,right,pIPS,right,2to1,0.047905145402911666
sub-spaceloc1009,aIPS,right,aIPS,left,1to2,-0.08076955116809656
sub-spaceloc1009,aIPS,right,aIPS,left,2to1,-0.05959991033242619
sub-spaceloc1009,aIPS,right,LO,left,1to2,-0.03817252790171898
sub-spaceloc1009,aIPS,right,LO,left,2to1,0.02655254310731327
sub-spaceloc1009,aIPS,right,LO,right,1to2,-0.08116097030639077
sub-spaceloc1009,aIPS,right,LO,right,2to1,0.016328792023197616
sub-spaceloc1009,LO,left,pIPS,left,1to2,-0.015413076813587565
sub-spaceloc1009,LO,left,pIPS,left,2to1,0.042027003641619876
sub-spaceloc1009,LO,left,pIPS,right,1to2,-0.017319861424533865
sub-spaceloc1009,LO,left,pIPS,right,2to1,0.020440229006223082
sub-spaceloc1009,LO,left,aIPS,left,1to2,0.001222775352068043
sub-spaceloc1009,LO,left,aIPS,left,2to1,0.04097604667701853
sub-spaceloc1009,LO,left,aIPS,right,1to2,-0.03814132043714574
sub-spaceloc1009,LO,left,aIPS,right,2to1,0.026548780825945372
sub-spaceloc1009,LO,left,LO,right,1to2,0.01932334623392724
sub-spaceloc1009,LO,left,LO,right,2to1,0.03698145572080166
sub-spaceloc1009,LO,right,pIPS,left,1to2,-0.04120599038118021
sub-spaceloc1009,LO,right,pIPS,left,2to1,0.04074765030434406
sub-spaceloc1009,LO,right,pIPS,right,1to2,-0.04712454839059979
sub-spaceloc1009,LO,right,pIPS,right,2to1,0.022079101661971766
sub-spaceloc1009,LO,right,aIPS,left,1to2,-0.02433876838520208
sub-spaceloc1009,LO,right,aIPS,left,2to1,0.04214796849989545
sub-spaceloc1009,LO,right,aIPS,right,1to2,-0.08115341893563258
sub-spaceloc1009,LO,right,aIPS,right,2to1,0.01633188670790202
sub-spaceloc1009,LO,right,LO,left,1to2,0.019328318688534327
sub-spaceloc1009,LO,right,LO,left,2to1,0.037003331584654346
sub-spaceloc1010,pIPS,left,pIPS,right,1to2,-0.05314748442403519
sub-spaceloc1010,pIPS,left,pIPS,right,2to1,-0.002583611601529798
sub-spaceloc1010,pIPS,left,aIPS,left,1to2,-0.007934004354807837
sub-spaceloc1010,pIPS,left,aIPS,left,2to1,0.006615356585124355
sub-spaceloc1010,pIPS,left,aIPS,right,1to2,-0.02795493290791238
sub-spaceloc1010,pIPS,left,aIPS,right,2to1,0.0034268401983923585
sub-spaceloc1010,pIPS,left,LO,left,1to2,-0.010603145772190497
sub-spaceloc1010,pIPS,left,LO,left,2to1,0.001485588074465495
sub-spaceloc1010,pIPS,left,LO,right,1to2,-0.02725866305340473
sub-spaceloc1010,pIPS,left,LO,right,2to1,0.006241418029115718
sub-spaceloc1010,pIPS,right,pIPS,left,1to2,-0.05338571135098045
sub-spaceloc1010,pIPS,right,pIPS,left,2to1,-0.002584404447476198
sub-spaceloc1010,pIPS,right,aIPS,left,1to2,-0.047482193814245406
sub-spaceloc1010,pIPS,right,aIPS,left,2to1,-0.0021141234637198935
sub-spaceloc1010,pIPS,right,aIPS,right,1to2,-0.09312588541070946
sub-spaceloc1010,pIPS,right,aIPS,right,2to1,-0.01415720626614565
sub-spaceloc1010,pIPS,right,LO,left,1to2,-0.045618832441084854
sub-spaceloc1010,pIPS,right,LO,left,2to1,0.038990668521686145
sub-spaceloc1010,pIPS,right,LO,right,1to2,-0.07571757168217731
sub-spaceloc1010,pIPS,right,LO,right,2to1,0.025496201810049638
sub-spaceloc1010,aIPS,left,pIPS,left,1to2,-0.007946354853386631
sub-spaceloc1010,aIPS,left,pIPS,left,2to1,0.006616272397838327
sub-spaceloc1010,aIPS,left,pIPS,right,1to2,-0.04738424850602686
sub-spaceloc1010,aIPS,left,pIPS,right,2to1,-0.002114500701903212
sub-spaceloc1010,aIPS,left,aIPS,right,1to2,-0.014566316888907634
sub-spaceloc1010,aIPS,left,aIPS,right,2to1,-0.0017072091921819827
sub-spaceloc1010,aIPS,left,LO,left,1to2,-0.013037895231484136
sub-spaceloc1010,aIPS,left,LO,left,2to1,-0.003476127950682349
sub-spaceloc1010,aIPS,left,LO,right,1to2,-0.027691342168861016
sub-spaceloc1010,aIPS,left,LO,right,2to1,0.0056885698658431984
sub-spaceloc1010,aIPS,right,pIPS,left,1to2,-0.028062969145419715
sub-spaceloc1010,aIPS,right,pIPS,left,2to1,0.0034247090416131072
sub-spaceloc1010,aIPS,right,pIPS,right,1to2,-0.09278100866858367
sub-spaceloc1010,aIPS,right,pIPS,right,2to1,-0.014175309910371095
sub-spaceloc1010,aIPS,right,aIPS,left,1to2,-0.014571854716476365
sub-spaceloc1010,aIPS,right,aIPS,left,2to1,-0.00170863341779883
sub-spaceloc1010,aIPS,right,LO,left,1to2,-0.02919766859998946
sub-spaceloc1010,aIPS,right,LO,left,2to1,0.010529211860294234
sub-spaceloc1010,aIPS,right,LO,right,1to2,-0.05462226502296911
sub-spaceloc1010,aIPS,right,LO,right,2to1,0.007487991829770454
sub-spaceloc1010,LO,left,pIPS,left,1to2,-0.01061203854482361
sub-spaceloc1010,LO,left,pIPS,left,2to1,0.0015073595256557446
sub-spaceloc1010,LO,left,pIPS,right,1to2,-0.04561932443255256
sub-spaceloc1010,LO,left,pIPS,right,2to1,0.0390306804752756
sub-spaceloc1010,LO,left,aIPS,left,1to2,-0.01304192559607196
sub-spaceloc1010,LO,left,aIPS,left,2to1,-0.00347822751816454
sub-spaceloc1010,LO,left,aIPS,right,1to2,-0.02920198578100417
sub-spaceloc1010,LO,left,aIPS,right,2to1,0.010531567567320587
sub-spaceloc1010,LO,left,LO,right,1to2,0.018048279057433093
sub-spaceloc1010,LO,left,LO,right,2to1,0.051776797904313075
sub-spaceloc1010,LO,right,pIPS,left,1to2,-0.02730020316545526
sub-spaceloc1010,LO,right,pIPS,left,2to1,0.006243482307954772
sub-spaceloc1010,LO,right,pIPS,right,1to2,-0.07573700197277136
sub-spaceloc1010,LO,right,pIPS,right,2to1,0.025498456470071866
sub-spaceloc1010,LO,right,aIPS,left,1to2,-0.027700731595012205
sub-spaceloc1010,LO,right,aIPS,left,2to1,0.005688925317780685
sub-spaceloc1010,LO,right,aIPS,right,1to2,-0.054683450604210086
sub-spaceloc1010,LO,right,aIPS,right,2to1,0.007486936346542286
sub-spaceloc1010,LO,right,LO,left,1to2,0.018046414461551374
sub-spaceloc1010,LO,right,LO,left,2to1,0.05176412156199066
sub-spaceloc1011,pIPS,left,pIPS,right,1to2,0.02893571052665756
sub-spaceloc1011,pIPS,left,pIPS,right,2to1,0.05576180214487855
sub-spaceloc1011,pIPS,left,aIPS,left,1to2,0.021707885077720573
sub-spaceloc1011,pIPS,left,aIPS,left,2to1,-0.01938743902985878
sub-spaceloc1011,pIPS,left,aIPS,right,1to2,0.027299108093224694
sub-spaceloc1011,pIPS,left,aIPS,right,2to1,-0.028790489340120348
sub-spaceloc1011,pIPS,left,LO,left,1to2,-0.047107555799655865
sub-spaceloc1011,pIPS,left,LO,left,2to1,0.014125371432016498
sub-spaceloc1011,pIPS,left,LO,right,1to2,-0.038448889493265984
sub-spaceloc1011,pIPS,left,LO,right,2to1,0.026143174128920064
sub-spaceloc1011,pIPS,right,pIPS,left,1to2,0.028951951254633887
sub-spaceloc1011,pIPS,right,pIPS,left,2to1,0.05578927350833276
sub-spaceloc1011,pIPS,right,aIPS,left,1to2,-0.009215161093227453
sub-spaceloc1011,pIPS,right,aIPS,left,2to1,0.06986021194153207
sub-spaceloc1011,pIPS,right,aIPS,right,1to2,-0.02943724435108196
sub-spaceloc1011,pIPS,right,aIPS,right,2to1,0.035419125249378826
sub-spaceloc1011,pIPS,right,LO,left,1to2,0.0567600637823032
sub-spaceloc1011,pIPS,right,LO,left,2to1,0.019168547653102185
sub-spaceloc1011,pIPS,right,LO,right,1to2,0.03416871729066389
sub-spaceloc1011,pIPS,right,LO,right,2to1,0.0057536963482750685
sub-spaceloc1011,aIPS,left,pIPS,left,1to2,0.02170190595404774
sub-spaceloc1011,aIPS,left,pIPS,left,2to1,-0.019387097844297974
sub-spaceloc1011,aIPS,left,pIPS,right,1to2,-0.009215335000845457
sub-spaceloc1011,aIPS,left,pIPS,right,2to1,0.06984467350838798
sub-spaceloc1011,aIPS,left,aIPS,right,1to2,-0.007543650706011576
sub-spaceloc1011,aIPS,left,aIPS,right,2to1,0.008138555377595141
sub-spaceloc1011,aIPS,left,LO,left,1to2,-0.00043556526564318644
sub-spaceloc1011,aIPS,left,LO,left,2to1,-0.049265232656155344
sub-spaceloc1011,aIPS,left,LO,right,1to2,-0.004852869899933036
sub-spaceloc1011,aIPS,left,LO,right,2to1,-0.03782686917357819
sub-spaceloc1011,aIPS,right,pIPS,left,1to2,0.027309619571727613
sub-spaceloc1011,aIPS,right,pIPS,left,2to1,-0.028795698217409647
sub-spaceloc1011,aIPS,right,pIPS,right,1to2,-0.029423137985289637
sub-spaceloc1011,aIPS,right,pIPS,right,2to1,0.03541057064293462
sub-spaceloc1011,aIPS,right,aIPS,left,1to2,-0.007543198940150532
sub-spaceloc1011,aIPS,right,aIPS,left,2to1,0.008138018920936003
sub-spaceloc1011,aIPS,right,LO,left,1to2,0.03912620867697426
sub-spaceloc1011,aIPS,right,LO,left,2to1,-0.06205695125142772
sub-spaceloc1011,aIPS,right,LO,right,1to2,0.01948608902968014
sub-spaceloc1011,aIPS,right,LO,right,2to1,-0.05910070620827542
sub-spaceloc1011,LO,left,pIPS,left,1to2,-0.047168870469360316
sub-spaceloc1011,LO,left,pIPS,left,2to1,0.014170289045376797
sub-spaceloc1011,LO,left,pIPS,right,1to2,0.05681922363144192
sub-spaceloc1011,LO,left,pIPS,right,2to1,0.0193212440362866
sub-spaceloc1011,LO,left,aIPS,left,1to2,-0.0004386769642874534
sub-spaceloc1011,LO,left,aIPS,left,2to1,-0.04930981284048863
sub-spaceloc1011,LO,left,aIPS,right,1to2,0.039178851067842344
sub-spaceloc1011,LO,left,aIPS,right,2to1,-0.062090517191419434
sub-spaceloc1011,LO,left,LO,right,1to2,-0.0370844565528882
sub-spaceloc1011,LO,left,LO,right,2to1,0.11772148755662981
sub-spaceloc1011,LO,right,pIPS,left,1to2,-0.03847768340495386
sub-spaceloc1011,LO,right,pIPS,left,2to1,0.02621748160776011
sub-spaceloc1011,LO,right,pIPS,right,1to2,0.034212381836460824
sub-spaceloc1011,LO,right,pIPS,right,2to1,0.0057987368740105814
sub-spaceloc1011,LO,right,aIPS,left,1to2,-0.004858484144638702
sub-spaceloc1011,LO,right,aIPS,left,2to1,-0.037863544821715306
sub-spaceloc1011,LO,right,aIPS,right,1to2,0.0195148088683071
sub-spaceloc1011,LO,right,aIPS,right,2to1,-0.05913313778919192
sub-spaceloc1011,LO,right,LO,left,1to2,-0.037097938615597646
sub-spaceloc1011,LO,right,LO,left,2to1,0.1176904543319247
sub-spaceloc1012,pIPS,left,pIPS,right,1to2,0.054446264176046665
sub-spaceloc1012,pIPS,left,pIPS,right,2to1,0.08030122016718583
sub-spaceloc1012,pIPS,left,aIPS,left,1to2,0.04294091339517283
sub-spaceloc1012,pIPS,left,aIPS,left,2to1,0.10037136168926408
sub-spaceloc1012,pIPS,left,aIPS,right,1to2,0.05413954373396011
sub-spaceloc1012,pIPS,left,aIPS,right,2to1,0.051419360070875955
sub-spaceloc1012,pIPS,left,LO,left,1to2,-0.032967787739430605
sub-spaceloc1012,pIPS,left,LO,left,2to1,0.09381756936214312
sub-spaceloc1012,pIPS,left,LO,right,1to2,0.001995340757544297
sub-spaceloc1012,pIPS,left,LO,right,2to1,0.09200631131945253
sub-spaceloc1012,pIPS,right,pIPS,left,1to2,0.05437640738762816
sub-spaceloc1012,pIPS,right,pIPS,left,2to1,0.08029860104838558
sub-spaceloc1012,pIPS,right,aIPS,left,1to2,0.014015728954563106
sub-spaceloc1012,pIPS,right,aIPS,left,2to1,0.07655797294669535
sub-spaceloc1012,pIPS,right,aIPS,right,1to2,-0.01924954137860597
sub-spaceloc1012,pIPS,right,aIPS,right,2to1,0.04047594863773739
sub-spaceloc1012,pIPS,right,LO,left,1to2,0.047779639024007725
sub-spaceloc1012,pIPS,right,LO,left,2to1,0.09318718967681157
sub-spaceloc1012,pIPS,right,LO,right,1to2,0.01759065431449018
sub-spaceloc1012,pIPS,right,LO,right,2to1,0.07409489594669565
sub-spaceloc1012,aIPS,left,pIPS,left,1to2,0.04290036917111064
sub-spaceloc1012,aIPS,left,pIPS,left,2to1,0.10036772725244358
sub-spaceloc1012,aIPS,left,pIPS,right,1to2,0.014015529652461209
sub-spaceloc1012,aIPS,left,pIPS,right,2to1,0.07656592383468593
sub-spaceloc1012,aIPS,left,aIPS,right,1to2,0.020086503867341197
sub-spaceloc1012,aIPS,left,aIPS,right,2to1,0.04801073032784398
sub-spaceloc1012,aIPS,left,LO,left,1to2,-0.0035562578846856435
sub-spaceloc1012,aIPS,left,LO,left,2to1,0.09325635611518442
sub-spaceloc1012,aIPS,left,LO,right,1to2,-0.0024645642139569106
sub-spaceloc1012,aIPS,left,LO,right,2to1,0.09275629651658442
sub-spaceloc1012,aIPS,right,pIPS,left,1to2,0.05405120606037664
sub-spaceloc1012,aIPS,right,pIPS,left,2to1,0.051395076375244396
sub-spaceloc1012,aIPS,right,pIPS,right,1to2,-0.019251980182502768
sub-spaceloc1012,aIPS,right,pIPS,right,2to1,0.04047052881310451
sub-spaceloc1012,aIPS,right,aIPS,left,1to2,0.020100774426953745
sub-spaceloc1012,aIPS,right,aIPS,left,2to1,0.047990699520179744
sub-spaceloc1012,aIPS,right,LO,left,1to2,0.00621895166453317
sub-spaceloc1012,aIPS,right,LO,left,2to1,0.06423396148716005
sub-spaceloc1012,aIPS,right,LO,right,1to2,-0.01233395402083626
sub-spaceloc1012,aIPS,right,LO,right,2to1,0.038029509367143964
sub-spaceloc1012,LO,left,pIPS,left,1to2,-0.0329415495155968
sub-spaceloc1012,LO,left,pIPS,left,2to1,0.09382326868646892
sub-spaceloc1012,LO,left,pIPS,right,1to2,0.04783543129401141
sub-spaceloc1012,LO,left,pIPS,right,2to1,0.09323426560498069
sub-spaceloc1012,LO,left,aIPS,left,1to2,-0.0035594147288704604
sub-spaceloc1012,LO,left,aIPS,left,2to1,0.09326284906326379
sub-spaceloc1012,LO,left,aIPS,right,1to2,0.0062279368055882375
sub-spaceloc1012,LO,left,aIPS,right,2to1,0.06430625048805887
sub-spaceloc1012,LO,left,LO,right,1to2,0.004971319410455731
sub-spaceloc1012,LO,left,LO,right,2to1,0.11638804090951783
sub-spaceloc1012,LO,right,pIPS,left,1to2,0.0019930179574728893
sub-spaceloc1012,LO,right,pIPS,left,2to1,0.09199880665122782
sub-spaceloc1012,LO,right,pIPS,right,1to2,0.017590005930374793
sub-spaceloc1012,LO,right,pIPS,right,2to1,0.07411801029249265
sub-spaceloc1012,LO,right,aIPS,left,1to2,-0.002464890291329597
sub-spaceloc1012,LO,right,aIPS,left,2to1,0.09275504150447579
sub-spaceloc1012,LO,right,aIPS,right,1to2,-0.012331214106367762
sub-spaceloc1012,LO,right,aIPS,right,2to1,0.03804474145117674
sub-spaceloc1012,LO,right,LO,left,1to2,0.004966052294457476
sub-spaceloc1012,LO,right,LO,left,2to1,0.1163418929507665
sub-spaceloc2013,pIPS,left,pIPS,right,1to2,0.014272032807761466
sub-spaceloc2013,pIPS,left,pIPS,right,2to1,-0.05926027809147277
sub-spaceloc2013,pIPS,left,aIPS,left,1to2,0.021915742741748883
sub-spaceloc2013,pIPS,left,aIPS,left,2to1,-0.060873154407957486
sub-spaceloc2013,pIPS,left,aIPS,right,1to2,0.03662783653946274
sub-spaceloc2013,pIPS,left,aIPS,right,2to1,-0.06136324520906626
sub-spaceloc2013,pIPS,left,LO,left,1to2,0.012726881207440996
sub-spaceloc2013,pIPS,left,LO,left,2to1,-0.04849317316660241
sub-spaceloc2013,pIPS,left,LO,right,1to2,0.015343500289239228
sub-spaceloc2013,pIPS,left,LO,right,2to1,-0.044755593282392536
sub-spaceloc2013,pIPS,right,pIPS,left,1to2,0.014273105393104295
sub-spaceloc2013,pIPS,right,pIPS,left,2to1,-0.05684459441765714
sub-spaceloc2013,pIPS,right,aIPS,left,1to2,0.002089369405691051
sub-spaceloc2013,pIPS,right,aIPS,left,2to1,-0.0671135263004687
sub-spaceloc2013,pIPS,right,aIPS,right,1to2,-0.0012369372738406388
sub-spaceloc2013,pIPS,right,aIPS,right,2to1,-0.0238388428765754
sub-spaceloc2013,pIPS,right,LO,left,1to2,0.024595285064354613
sub-spaceloc2013,pIPS,right,LO,left,2to1,0.006205807755542823
sub-spaceloc2013,pIPS,right,LO,right,1to2,0.019010285199625082
sub-spaceloc2013,pIPS,right,LO,right,2to1,0.008693132907960924
sub-spaceloc2013,aIPS,left,pIPS,left,1to2,0.021938457086211612
sub-spaceloc2013,aIPS,left,pIPS,left,2to1,-0.05818922584297791
sub-spaceloc2013,aIPS,left,pIPS,right,1to2,0.002080198686321867
sub-spaceloc2013,aIPS,left,pIPS,right,2to1,-0.06710547252465318
sub-spaceloc2013,aIPS,left,aIPS,right,1to2,0.05047477084595299
sub-spaceloc2013,aIPS,left,aIPS,right,2to1,-0.06735379174391798
