subject,seed_roi,seed_hemi,target_roi,target_hemi,run_combo,value
sub-spaceloc1007,pIPS,right,pIPS,left,2to1,0.03776381538904631
sub-spaceloc1007,pIPS,right,aIPS,left,1to2,0.01899616683734129
sub-spaceloc1007,pIPS,right,aIPS,left,2to1,0.03204521409430357
sub-spaceloc1007,pIPS,right,aIPS,right,1to2,0.01776675223421523
sub-spaceloc1007,pIPS,right,aIPS,right,2to1,0.0565644905685506
sub-spaceloc1007,pIPS,right,LO,left,1to2,0.057716806457495884
sub-spaceloc1007,pIPS,right,LO,left,2to1,0.06040226660297742
sub-spaceloc1007,pIPS,right,LO,right,1to2,0.07237754900722666
sub-spaceloc1007,pIPS,right,LO,right,2to1,0.08861979175576642
sub-spaceloc1007,aIPS,left,pIPS,left,1to2,-0.012126022112754872
sub-spaceloc1007,aIPS,left,pIPS,left,2to1,0.009184950656562583
sub-spaceloc1007,aIPS,left,pIPS,right,1to2,0.01902917180081222
sub-spaceloc1007,aIPS,left,pIPS,right,2to1,0.03205429647505336
sub-spaceloc1007,aIPS,left,aIPS,right,1to2,0.01964323115379676
sub-spaceloc1007,aIPS,left,aIPS,right,2to1,0.029738015704629313
sub-spaceloc1007,aIPS,left,LO,left,1to2,0.02982689084533549
sub-spaceloc1007,aIPS,left,LO,left,2to1,0.03923136233993716
sub-spaceloc1007,aIPS,left,LO,right,1to2,0.0588422968667753
sub-spaceloc1007,aIPS,left,LO,right,2to1,0.05866728366101672
sub-spaceloc1007,aIPS,right,pIPS,left,1to2,0.006110539009460608
sub-spaceloc1007,aIPS,right,pIPS,left,2to1,0.024246213597901783
sub-spaceloc1007,aIPS,right,pIPS,right,1to2,0.017775606641593528
sub-spaceloc1007,aIPS,right,pIPS,right,2to1,0.05657912102979378
sub-spaceloc1007,aIPS,right,aIPS,left,1to2,0.019637801072735547
sub-spaceloc1007,aIPS,right,aIPS,left,2to1,0.029738346016773273
sub-spaceloc1007,aIPS,right,LO,left,1to2,0.0137678157376414
sub-spaceloc1007,aIPS,right,LO,left,2to1,0.05192115743505976
sub-spaceloc1007,aIPS,right,LO,right,1to2,0.03306108470535777
sub-spaceloc1007,aIPS,right,LO,right,2to1,0.0783323630987383
sub-spaceloc1007,LO,left,pIPS,left,1to2,-0.005439026403277181
sub-spaceloc1007,LO,left,pIPS,left,2to1,0.03654202457931378
sub-spaceloc1007,LO,left,pIPS,right,1to2,0.05781674707243432
sub-spaceloc1007,LO,left,pIPS,right,2to1,0.060445366805151085
sub-spaceloc1007,LO,left,aIPS,left,1to2,0.029832969746467788
sub-spaceloc1007,LO,left,aIPS,left,2to1,0.03923847511666346
sub-spaceloc1007,LO,left,aIPS,right,1to2,0.013772428415505031
sub-spaceloc1007,LO,left,aIPS,right,2to1,0.05195371183527279
sub-spaceloc1007,LO,left,LO,right,1to2,0.11466702771364393
sub-spaceloc1007,LO,left,LO,right,2to1,0.11822593122461987
sub-spaceloc1007,LO,right,pIPS,left,1to2,-0.0003853682581711261
sub-spaceloc1007,LO,right,pIPS,left,2to1,0.049616067147207815
sub-spaceloc1007,LO,right,pIPS,right,1to2,0.07256741890039947
sub-spaceloc1007,LO,right,pIPS,right,2to1,0.08883002919352193
sub-spaceloc1007,LO,right,aIPS,left,1to2,0.0588525823636414
sub-spaceloc1007,LO,right,aIPS,left,2to1,0.05873254616095697
sub-spaceloc1007,LO,right,aIPS,right,1to2,0.03307810753485633
sub-spaceloc1007,LO,right,aIPS,right,2to1,0.07845335082268844
sub-spaceloc1007,LO,right,LO,left,1to2,0.11462651309272048
sub-spaceloc1007,LO,right,LO,left,2to1,0.11837807323107963
sub-spaceloc1008,pIPS,left,pIPS,right,1to2,0.008965496894594664
sub-spaceloc1008,pIPS,left,pIPS,right,2to1,0.025552786499486113
sub-spaceloc1008,pIPS,left,aIPS,left,1to2,-0.023337786060120356
sub-spaceloc1008,pIPS,left,aIPS,left,2to1,0.04037090768321042
sub-spaceloc1008,pIPS,left,aIPS,right,1to2,0.012514366861456815
sub-spaceloc1008,pIPS,left,aIPS,right,2to1,0.03450600447718067
sub-spaceloc1008,pIPS,left,LO,left,1to2,-0.0030994796740191244
sub-spaceloc1008,pIPS,left,LO,left,2to1,0.008078289923638186
sub-spaceloc1008,pIPS,left,LO,right,1to2,-0.0017449356191355278
sub-spaceloc1008,pIPS,left,LO,right,2to1,0.004326795903072076
sub-spaceloc1008,pIPS,right,pIPS,left,1to2,0.008941203849970348
sub-spaceloc1008,pIPS,right,pIPS,left,2to1,0.025551451504280006
sub-spaceloc1008,pIPS,right,aIPS,left,1to2,-0.026606761619761974
sub-spaceloc1008,pIPS,right,aIPS,left,2to1,0.018746539209523717
sub-spaceloc1008,pIPS,right,aIPS,right,1to2,-0.03541713910209355
sub-spaceloc1008,pIPS,right,aIPS,right,2to1,0.002535975740996752
sub-spaceloc1008,pIPS,right,LO,left,1to2,0.011017188982040361
sub-spaceloc1008,pIPS,right,LO,left,2to1,0.003464359558889383
sub-spaceloc1008,pIPS,right,LO,right,1to2,-0.015204107657741881
sub-spaceloc1008,pIPS,right,LO,right,2to1,0.0019256267659795172
sub-spaceloc1008,aIPS,left,pIPS,left,1to2,-0.02342520999437024
sub-spaceloc1008,aIPS,left,pIPS,left,2to1,0.040368558818514505
sub-spaceloc1008,aIPS,left,pIPS,right,1to2,-0.02645609952228139
sub-spaceloc1008,aIPS,left,pIPS,right,2to1,0.018738473893844105
sub-spaceloc1008,aIPS,left,aIPS,right,1to2,-0.02224464032028395
sub-spaceloc1008,aIPS,left,aIPS,right,2to1,0.02605379401210745
sub-spaceloc1008,aIPS,left,LO,left,1to2,-0.010688541960391859
sub-spaceloc1008,aIPS,left,LO,left,2to1,0.021466708315405435
sub-spaceloc1008,aIPS,left,LO,right,1to2,-0.020939610364462583
sub-spaceloc1008,aIPS,left,LO,right,2to1,0.0029119630260402676
sub-spaceloc1008,aIPS,right,pIPS,left,1to2,0.013198857387729412
sub-spaceloc1008,aIPS,right,pIPS,left,2to1,0.03450696379619063
sub-spaceloc1008,aIPS,right,pIPS,right,1to2,-0.035057769381323
sub-spaceloc1008,aIPS,right,pIPS,right,2to1,0.0025313372628209896
sub-spaceloc1008,aIPS,right,aIPS,left,1to2,-0.02223529256276194
sub-spaceloc1008,aIPS,right,aIPS,left,2to1,0.02606503745018215
sub-spaceloc1008,aIPS,right,LO,left,1to2,0.012248824951385164
sub-spaceloc1008,aIPS,right,LO,left,2to1,0.010507636232305943
sub-spaceloc1008,aIPS,right,LO,right,1to2,-0.0121752064760118
sub-spaceloc1008,aIPS,right,LO,right,2to1,0.003634727982258804
sub-spaceloc1008,LO,left,pIPS,left,1to2,-0.0027094188309548044
sub-spaceloc1008,LO,left,pIPS,left,2to1,0.007411175220583825
sub-spaceloc1008,LO,left,pIPS,right,1to2,0.011367903459274305
sub-spaceloc1008,LO,left,pIPS,right,2to1,0.0020997513684652843
sub-spaceloc1008,LO,left,aIPS,left,1to2,-0.010402200463365754
sub-spaceloc1008,LO,left,aIPS,left,2to1,0.02132857215454273
sub-spaceloc1008,LO,left,aIPS,right,1to2,0.011878874983570188
sub-spaceloc1008,LO,left,aIPS,right,2to1,0.009674765160534256
sub-spaceloc1008,LO,left,LO,right,1to2,0.015677470329170134
sub-spaceloc1008,LO,left,LO,right,2to1,0.10580678510214352
sub-spaceloc1008,LO,right,pIPS,left,1to2,-0.00226197833816734
sub-spaceloc1008,LO,right,pIPS,left,2to1,0.004327146560983378
sub-spaceloc1008,LO,right,pIPS,right,1to2,-0.015386833450861923
sub-spaceloc1008,LO,right,pIPS,right,2to1,0.001921552395305289
sub-spaceloc1008,LO,right,aIPS,left,1to2,-0.020931807021303844
sub-spaceloc1008,LO,right,aIPS,left,2to1,0.0029128955530073426
sub-spaceloc1008,LO,right,aIPS,right,1to2,-0.012986642388928465
sub-spaceloc1008,LO,right,aIPS,right,2to1,0.003632098450430551
sub-spaceloc1008,LO,right,LO,left,1to2,0.015133280485520548
sub-spaceloc1008,LO,right,LO,left,2to1,0.09886612738665089
sub-spaceloc1009,pIPS,left,pIPS,right,1to2,-0.03272547101837534
sub-spaceloc1009,pIPS,left,pIPS,right,2to1,-0.026869097666007084
sub-spaceloc1009,pIPS,left,aIPS,left,1to2,0.009163462401563963
sub-spaceloc1009,pIPS,left,aIPS,left,2to1,-0.04585032929654176
sub-spaceloc1009,pIPS,left,aIPS,right,1to2,0.0035282266245689584
sub-spaceloc1009,pIPS,left,aIPS,right,2to1,0.04055553662956805
sub-spaceloc1009,pIPS,left,LO,left,1to2,0.031017427254274036
sub-spaceloc1009,pIPS,left,LO,left,2to1,0.02846695163912868
sub-spaceloc1009,pIPS,left,LO,right,1to2,0.017105580676863
sub-spaceloc1009,pIPS,left,LO,right,2to1,0.03191626802827749
sub-spaceloc1009,pIPS,right,pIPS,left,1to2,-0.03263592278694736
sub-spaceloc1009,pIPS,right,pIPS,left,2to1,-0.026850150794697374
sub-spaceloc1009,pIPS,right,aIPS,left,1to2,-0.014114579434647476
sub-spaceloc1009,pIPS,right,aIPS,left,2to1,-0.019134449167867794
sub-spaceloc1009,pIPS,right,aIPS,right,1to2,-0.006582618534324382
sub-spaceloc1009,pIPS,right,aIPS,right,2to1,0.033354672814164626
sub-spaceloc1009,pIPS,right,LO,left,1to2,0.006825336452912688
sub-spaceloc1009,pIPS,right,LO,left,2to1,0.04445296349164598
sub-spaceloc1009,pIPS,right,LO,right,1to2,-0.015420220680907704
sub-spaceloc1009,pIPS,right,LO,right,2to1,0.05486308508518603
sub-spaceloc1009,aIPS,left,pIPS,left,1to2,0.009172467406190455
sub-spaceloc1009,aIPS,left,pIPS,left,2to1,-0.04579095792482439
sub-spaceloc1009,aIPS,left,pIPS,right,1to2,-0.014138323182730636
sub-spaceloc1009,aIPS,left,pIPS,right,2to1,-0.019140414702989286
sub-spaceloc1009,aIPS,left,aIPS,right,1to2,0.04348517876122157
sub-spaceloc1009,aIPS,left,aIPS,right,2to1,0.025894325712833944
sub-spaceloc1009,aIPS,left,LO,left,1to2,0.0705034023698038
sub-spaceloc1009,aIPS,left,LO,left,2to1,0.02920520490170092
sub-spaceloc1009,aIPS,left,LO,right,1to2,0.064124866752714
sub-spaceloc1009,aIPS,left,LO,right,2to1,0.026371988216936464
sub-spaceloc1009,aIPS,right,pIPS,left,1to2,0.0034146622265993774
sub-spaceloc1009,aIPS,right,pIPS,left,2to1,0.04061795143074217
sub-spaceloc1009,aIPS,right,pIPS,right,1to2,-0.006639725060850623
sub-spaceloc1009,aIPS,right,pIPS,right,2to1,0.03336454108302719
sub-spaceloc1009,aIPS,right,aIPS,left,1to2,0.04341963764931624
sub-spaceloc1009,aIPS,right,aIPS,left,2to1,0.025952604531408022
sub-spaceloc1009,aIPS,right,LO,left,1to2,0.04011360041200267
sub-spaceloc1009,aIPS,right,LO,left,2to1,-0.010813152385087779
sub-spaceloc1009,aIPS,right,LO,right,1to2,0.0390696637452342
sub-spaceloc1009,aIPS,right,LO,right,2to1,-0.0314720143902471
sub-spaceloc1009,LO,left,pIPS,left,1to2,0.03104759823671864
sub-spaceloc1009,LO,left,pIPS,left,2to1,0.02848419381413323
sub-spaceloc1009,LO,left,pIPS,right,1to2,0.006815269970187236
sub-spaceloc1009,LO,left,pIPS,right,2to1,0.044532142236858065
sub-spaceloc1009,LO,left,aIPS,left,1to2,0.07057757299576611
sub-spaceloc1009,LO,left,aIPS,left,2to1,0.029221876309231346
sub-spaceloc1009,LO,left,aIPS,right,1to2,0.04015280828431956
sub-spaceloc1009,LO,left,aIPS,right,2to1,-0.010821867664274877
sub-spaceloc1009,LO,left,LO,right,1to2,0.0848072362655623
sub-spaceloc1009,LO,left,LO,right,2to1,0.08848261277856898
sub-spaceloc1009,LO,right,pIPS,left,1to2,0.01711940284922776
sub-spaceloc1009,LO,right,pIPS,left,2to1,0.03195093442238865
sub-spaceloc1009,LO,right,pIPS,right,1to2,-0.015465740664815795
sub-spaceloc1009,LO,right,pIPS,right,2to1,0.05492563322534022
sub-spaceloc1009,LO,right,aIPS,left,1to2,0.06421818738070346
sub-spaceloc1009,LO,right,aIPS,left,2to1,0.026399575218983225
sub-spaceloc1009,LO,right,aIPS,right,1to2,0.03912278096240179
sub-spaceloc1009,LO,right,aIPS,right,2to1,-0.03148510575943849
sub-spaceloc1009,LO,right,LO,left,1to2,0.08485105180068057
sub-spaceloc1009,LO,right,LO,left,2to1,0.08841439711694257
sub-spaceloc1010,pIPS,left,pIPS,right,1to2,-0.03027486818352579
sub-spaceloc1010,pIPS,left,pIPS,right,2to1,-0.0033567699341732603
sub-spaceloc1010,pIPS,left,aIPS,left,1to2,-0.06002102796016675
sub-spaceloc1010,pIPS,left,aIPS,left,2to1,-0.01615754420068628
sub-spaceloc1010,pIPS,left,aIPS,right,1to2,-0.06492311525119572
sub-spaceloc1010,pIPS,left,aIPS,right,2to1,-0.004678367343197139
sub-spaceloc1010,pIPS,left,LO,left,1to2,0.05663977358766647
sub-spaceloc1010,pIPS,left,LO,left,2to1,0.004035777175197879
sub-spaceloc1010,pIPS,left,LO,right,1to2,0.016115462062949178
sub-spaceloc1010,pIPS,left,LO,right,2to1,0.02271819017452376
sub-spaceloc1010,pIPS,right,pIPS,left,1to2,-0.030297219129618583
sub-spaceloc1010,pIPS,right,pIPS,left,2to1,-0.0033587663288949386
sub-spaceloc1010,pIPS,right,aIPS,left,1to2,-0.06920056815672326
sub-spaceloc1010,pIPS,right,aIPS,left,2to1,-0.006324004327561595
sub-spaceloc1010,pIPS,right,aIPS,right,1to2,-0.08678341542269838
sub-spaceloc1010,pIPS,right,aIPS,right,2to1,-0.022984389885662898
sub-spaceloc1010,pIPS,right,LO,left,1to2,0.015659306927547533
sub-spaceloc1010,pIPS,right,LO,left,2to1,0.02725872826889048
sub-spaceloc1010,pIPS,right,LO,right,1to2,-0.023607957432865433
sub-spaceloc1010,pIPS,right,LO,right,2to1,0.035398279612482514
sub-spaceloc1010,aIPS,left,pIPS,left,1to2,-0.06003140253321672
sub-spaceloc1010,aIPS,left,pIPS,left,2to1,-0.016154167779340853
sub-spaceloc1010,aIPS,left,pIPS,right,1to2,-0.06910744327676321
sub-spaceloc1010,aIPS,left,pIPS,right,2to1,-0.0063215231128888275
sub-spaceloc1010,aIPS,left,aIPS,right,1to2,0.01654839927325308
sub-spaceloc1010,aIPS,left,aIPS,right,2to1,0.0051873122765842385
sub-spaceloc1010,aIPS,left,LO,left,1to2,-0.04387477758493607
sub-spaceloc1010,aIPS,left,LO,left,2to1,-0.005808707696981908
sub-spaceloc1010,aIPS,left,LO,right,1to2,-0.05003501726501654
sub-spaceloc1010,aIPS,left,LO,right,2to1,0.01092850039652083
sub-spaceloc1010,aIPS,right,pIPS,left,1to2,-0.06483714101781564
sub-spaceloc1010,aIPS,right,pIPS,left,2to1,-0.004675766015452825
sub-spaceloc1010,aIPS,right,pIPS,right,1to2,-0.08641614734453061
sub-spaceloc1010,aIPS,right,pIPS,right,2to1,-0.022984192900539598
sub-spaceloc1010,aIPS,right,aIPS,left,1to2,0.016540696943460314
sub-spaceloc1010,aIPS,right,aIPS,left,2to1,0.005190096069610824
sub-spaceloc1010,aIPS,right,LO,left,1to2,-0.04987052271712738
sub-spaceloc1010,aIPS,right,LO,left,2to1,-0.022092527395106847
sub-spaceloc1010,aIPS,right,LO,right,1to2,-0.058982076439486754
sub-spaceloc1010,aIPS,right,LO,right,2to1,-0.006847541674201869
sub-spaceloc1010,LO,left,pIPS,left,1to2,0.056709552248977564
sub-spaceloc1010,LO,left,pIPS,left,2to1,0.004099287962570909
sub-spaceloc1010,LO,left,pIPS,right,1to2,0.015654301967718682
sub-spaceloc1010,LO,left,pIPS,right,2to1,0.027329852147698397
sub-spaceloc1010,LO,left,aIPS,left,1to2,-0.043864705861762686
sub-spaceloc1010,LO,left,aIPS,left,2to1,-0.0058340658962295995
sub-spaceloc1010,LO,left,aIPS,right,1to2,-0.049888628913182076
sub-spaceloc1010,LO,left,aIPS,right,2to1,-0.02213201861578119
sub-spaceloc1010,LO,left,LO,right,1to2,0.0627519058293214
sub-spaceloc1010,LO,left,LO,right,2to1,0.07363156070248286
sub-spaceloc1010,LO,right,pIPS,left,1to2,0.01612870289339986
sub-spaceloc1010,LO,right,pIPS,left,2to1,0.02276084409187883
sub-spaceloc1010,LO,right,pIPS,right,1to2,-0.02364307982647294
sub-spaceloc1010,LO,right,pIPS,right,2to1,0.03542620373868594
sub-spaceloc1010,LO,right,aIPS,left,1to2,-0.050029477189606576
sub-spaceloc1010,LO,right,aIPS,left,2to1,0.010940510588810596
sub-spaceloc1010,LO,right,aIPS,right,1to2,-0.05902788608396281
sub-spaceloc1010,LO,right,aIPS,right,2to1,-0.0068488520791882964
sub-spaceloc1010,LO,right,LO,left,1to2,0.06271463906430297
sub-spaceloc1010,LO,right,LO,left,2to1,0.07358950254922182
sub-spaceloc1011,pIPS,left,pIPS,right,1to2,0.022063245090590402
sub-spaceloc1011,pIPS,left,pIPS,right,2to1,0.02107907408328263
sub-spaceloc1011,pIPS,left,aIPS,left,1to2,0.015967595103467954
sub-spaceloc1011,pIPS,left,aIPS,left,2to1,-0.008393879112064677
sub-spaceloc1011,pIPS,left,aIPS,right,1to2,0.04567662063408289
sub-spaceloc1011,pIPS,left,aIPS,right,2to1,0.011251923229947888
sub-spaceloc1011,pIPS,left,LO,left,1to2,-0.016623021628621903
sub-spaceloc1011,pIPS,left,LO,left,2to1,0.02102270907085289
sub-spaceloc1011,pIPS,left,LO,right,1to2,-0.012705185889477328
sub-spaceloc1011,pIPS,left,LO,right,2to1,0.02970547805438871
sub-spaceloc1011,pIPS,right,pIPS,left,1to2,0.022068023625812512
sub-spaceloc1011,pIPS,right,pIPS,left,2to1,0.02107911457529931
sub-spaceloc1011,pIPS,right,aIPS,left,1to2,0.016155703472230696
sub-spaceloc1011,pIPS,right,aIPS,left,2to1,0.007679298520944439
sub-spaceloc1011,pIPS,right,aIPS,right,1to2,0.047062895534955136
sub-spaceloc1011,pIPS,right,aIPS,right,2to1,-0.010374873223060705
sub-spaceloc1011,pIPS,right,LO,left,1to2,0.001665273016098369
sub-spaceloc1011,pIPS,right,LO,left,2to1,0.045979988519859266
sub-spaceloc1011,pIPS,right,LO,right,1to2,-0.007961313102479196
sub-spaceloc1011,pIPS,right,LO,right,2to1,0.015936373632093444
sub-spaceloc1011,aIPS,left,pIPS,left,1to2,0.01596531839754999
sub-spaceloc1011,aIPS,left,pIPS,left,2to1,-0.00839556510505075
sub-spaceloc1011,aIPS,left,pIPS,right,1to2,0.01614694652601143
sub-spaceloc1011,aIPS,left,pIPS,right,2to1,0.007673541242089568
sub-spaceloc1011,aIPS,left,aIPS,right,1to2,0.02642177736733247
sub-spaceloc1011,aIPS,left,aIPS,right,2to1,0.010477271612805783
sub-spaceloc1011,aIPS,left,LO,left,1to2,0.009203547448419907
sub-spaceloc1011,aIPS,left,LO,left,2to1,-0.010107427539016129
sub-spaceloc1011,aIPS,left,LO,right,1to2,0.025219516205780317
sub-spaceloc1011,aIPS,left,LO,right,2to1,-0.00493214061157781
sub-spaceloc1011,aIPS,right,pIPS,left,1to2,0.045704845983928814
sub-spaceloc1011,aIPS,right,pIPS,left,2to1,0.011244453062912997
sub-spaceloc1011,aIPS,right,pIPS,right,1to2,0.047080179858971255
sub-spaceloc1011,aIPS,right,pIPS,right,2to1,-0.010369620609253448
sub-spaceloc1011,aIPS,right,aIPS,left,1to2,0.026440738885387324
sub-spaceloc1011,aIPS,right,aIPS,left,2to1,0.010478401236993411
sub-spaceloc1011,aIPS,right,LO,left,1to2,-0.010863669306305378
sub-spaceloc1011,aIPS,right,LO,left,2to1,0.025074753234321377
sub-spaceloc1011,aIPS,right,LO,right,1to2,-0.0008398980432223812
sub-spaceloc1011,aIPS,right,LO,right,2to1,0.021966430498341995
sub-spaceloc1011,LO,left,pIPS,left,1to2,-0.0166322073859772
sub-spaceloc1011,LO,left,pIPS,left,2to1,0.021044251387399245
sub-spaceloc1011,LO,left,pIPS,right,1to2,0.0016679138884065025
sub-spaceloc1011,LO,left,pIPS,right,2to1,0.045990721773834765
sub-spaceloc1011,LO,left,aIPS,left,1to2,0.009219431481611648
sub-spaceloc1011,LO,left,aIPS,left,2to1,-0.01010859747537312
sub-spaceloc1011,LO,left,aIPS,right,1to2,-0.010874871020192281
sub-spaceloc1011,LO,left,aIPS,right,2to1,0.02513358676477669
sub-spaceloc1011,LO,left,LO,right,1to2,0.04908454064065619
sub-spaceloc1011,LO,left,LO,right,2to1,0.07047236789543988
sub-spaceloc1011,LO,right,pIPS,left,1to2,-0.012697910374457288
sub-spaceloc1011,LO,right,pIPS,left,2to1,0.029723659977077904
sub-spaceloc1011,LO,right,pIPS,right,1to2,-0.007962733045760608
sub-spaceloc1011,LO,right,pIPS,right,2to1,0.01593990065253197
sub-spaceloc1011,LO,right,aIPS,left,1to2,0.0252443834825733
sub-spaceloc1011,LO,right,aIPS,left,2to1,-0.004932956168308265
sub-spaceloc1011,LO,right,aIPS,right,1to2,-0.0008443609166241052
sub-spaceloc1011,LO,right,aIPS,right,2to1,0.02200903639195616
sub-spaceloc1011,LO,right,LO,left,1to2,0.04904279926280486
sub-spaceloc1011,LO,right,LO,left,2to1,0.07047445466332256
sub-spaceloc1012,pIPS,left,pIPS,right,1to2,-0.012120981825620736
sub-spaceloc1012,pIPS,left,pIPS,right,2to1,0.053865451222368806
sub-spaceloc1012,pIPS,left,aIPS,left,1to2,0.05800837592711531
sub-spaceloc1012,pIPS,left,aIPS,left,2to1,0.060794386378403203
sub-spaceloc1012,pIPS,left,aIPS,right,1to2,-0.003970057880215404
sub-spaceloc1012,pIPS,left,aIPS,right,2to1,0.07956027774523214
sub-spaceloc1012,pIPS,left,LO,left,1to2,0.019286025828870977
sub-spaceloc1012,pIPS,left,LO,left,2to1,0.06609833136649618
sub-spaceloc1012,pIPS,left,LO,right,1to2,0.05180030817839262
sub-spaceloc1012,pIPS,left,LO,right,2to1,0.06390113371900838
sub-spaceloc1012,pIPS,right,pIPS,left,1to2,-0.011392517268859299
sub-spaceloc1012,pIPS,right,pIPS,left,2to1,0.05388390519036735
sub-spaceloc1012,pIPS,right,aIPS,left,1to2,0.08876411188746013
sub-spaceloc1012,pIPS,right,aIPS,left,2to1,0.02549124684084467
sub-spaceloc1012,pIPS,right,aIPS,right,1to2,0.008194051387140269
sub-spaceloc1012,pIPS,right,aIPS,right,2to1,0.026998892415646274
sub-spaceloc1012,pIPS,right,LO,left,1to2,0.08784673901607723
sub-spaceloc1012,pIPS,right,LO,left,2to1,0.06579384916700581
sub-spaceloc1012,pIPS,right,LO,right,1to2,0.10816073485455913
sub-spaceloc1012,pIPS,right,LO,right,2to1,0.039267096372024156
sub-spaceloc1012,aIPS,left,pIPS,left,1to2,0.057918135612196144
sub-spaceloc1012,aIPS,left,pIPS,left,2to1,0.06079578164396895
sub-spaceloc1012,aIPS,left,pIPS,right,1to2,0.08885383911605572
sub-spaceloc1012,aIPS,left,pIPS,right,2to1,0.02541053365913514
sub-spaceloc1012,aIPS,left,aIPS,right,1to2,0.0965374191245804
sub-spaceloc1012,aIPS,left,aIPS,right,2to1,0.06400426454099331
sub-spaceloc1012,aIPS,left,LO,left,1to2,0.0649668878302943
sub-spaceloc1012,aIPS,left,LO,left,2to1,0.07241401954296944
sub-spaceloc1012,aIPS,left,LO,right,1to2,0.10753942268433742
sub-spaceloc1012,aIPS,left,LO,right,2to1,0.055328352850651664
sub-spaceloc1012,aIPS,right,pIPS,left,1to2,-0.0033319871402741298
sub-spaceloc1012,aIPS,right,pIPS,left,2to1,0.07958710458298658
sub-spaceloc1012,aIPS,right,pIPS,right,1to2,0.008195678800475257
sub-spaceloc1012,aIPS,right,pIPS,right,2to1,0.026994606299742662
sub-spaceloc1012,aIPS,right,aIPS,left,1to2,0.09642010533488488
sub-spaceloc1012,aIPS,right,aIPS,left,2to1,0.06417189801113661
sub-spaceloc1012,aIPS,right,LO,left,1to2,0.08245881819826878
sub-spaceloc1012,aIPS,right,LO,left,2to1,0.09787864430244764
sub-spaceloc1012,aIPS,right,LO,right,1to2,0.10631223043788991
sub-spaceloc1012,aIPS,right,LO,right,2to1,0.0689362283115886
sub-spaceloc1012,LO,left,pIPS,left,1to2,0.018950839520072045
sub-spaceloc1012,LO,left,pIPS,left,2to1,0.06619660782514682
sub-spaceloc1012,LO,left,pIPS,right,1to2,0.08787113682225936
sub-spaceloc1012,LO,left,pIPS,right,2to1,0.06579101717822577
sub-spaceloc1012,LO,left,aIPS,left,1to2,0.06494764706889466
sub-spaceloc1012,LO,left,aIPS,left,2to1,0.07244174966397238
sub-spaceloc1012,LO,left,aIPS,right,1to2,0.08249160752770372
sub-spaceloc1012,LO,left,aIPS,right,2to1,0.09790437181529162
sub-spaceloc1012,LO,left,LO,right,1to2,0.08245290092818112
sub-spaceloc1012,LO,left,LO,right,2to1,0.08831501354600424
sub-spaceloc1012,LO,right,pIPS,left,1to2,0.05143216361057416
sub-spaceloc1012,LO,right,pIPS,left,2to1,0.06391165914579726
sub-spaceloc1012,LO,right,pIPS,right,1to2,0.10828409085901779
sub-spaceloc1012,LO,right,pIPS,right,2to1,0.03925618493881956
sub-spaceloc1012,LO,right,aIPS,left,1to2,0.107576288758019
sub-spaceloc1012,LO,right,aIPS,left,2to1,0.05532867102464574
sub-spaceloc1012,LO,right,aIPS,right,1to2,0.10643231372486947
sub-spaceloc1012,LO,right,aIPS,right,2to1,0.06891608282485435
sub-spaceloc1012,LO,right,LO,left,1to2,0.08257030394890673
sub-spaceloc1012,LO,right,LO,left,2to1,0.0882986219812831
sub-spaceloc2013,pIPS,left,pIPS,right,1to2,0.07584246124017184
sub-spaceloc2013,pIPS,left,pIPS,right,2to1,-0.010829178159920967
sub-spaceloc2013,pIPS,left,aIPS,left,1to2,0.07394164431729376
sub-spaceloc2013,pIPS,left,aIPS,left,2to1,0.0065992406955332
sub-spaceloc2013,pIPS,left,aIPS,right,1to2,0.0012719546002050582
sub-spaceloc2013,pIPS,left,aIPS,right,2to1,0.0009555846063353855
sub-spaceloc2013,pIPS,left,LO,left,1to2,0.049763936445424393
sub-spaceloc2013,pIPS,left,LO,left,2to1,0.004688541874143834
sub-spaceloc2013,pIPS,left,LO,right,1to2,0.054395258536755975
sub-spaceloc2013,pIPS,left,LO,right,2to1,-0.019034885782126042
sub-spaceloc2013,pIPS,right,pIPS,left,1to2,0.07587111403046949
sub-spaceloc2013,pIPS,right,pIPS,left,2to1,-0.010829721086154615
sub-spaceloc2013,pIPS,right,aIPS,left,1to2,0.07422311562065888
sub-spaceloc2013,pIPS,right,aIPS,left,2to1,-0.035070614482085476
sub-spaceloc2013,pIPS,right,aIPS,right,1to2,0.0076098387848330925
sub-spaceloc2013,pIPS,right,aIPS,right,2to1,0.012296302736051931
sub-spaceloc2013,pIPS,right,LO,left,1to2,0.07261636874592646
sub-spaceloc2013,pIPS,right,LO,left,2to1,-0.01024160590283118
sub-spaceloc2013,pIPS,right,LO,right,1to2,0.08257135942695701
sub-spaceloc2013,pIPS,right,LO,right,2to1,-0.0044464639852736165
sub-spaceloc2013,aIPS,left,pIPS,left,1to2,0.07640195782760084
sub-spaceloc2013,aIPS,left,pIPS,left,2to1,0.006603075168456237
sub-spaceloc2013,aIPS,left,pIPS,right,1to2,0.07707510624351945
sub-spaceloc2013,aIPS,left,pIPS,right,2to1,-0.035070931904236616
sub-spaceloc2013,aIPS,left,aIPS,right,1to2,-0.002517088073234382
sub-spaceloc2013,aIPS,left,aIPS,right,2to1,-0.03679417317779607
sub-spaceloc2013,aIPS,left,LO,left,1to2,0.07302467063923035
sub-spaceloc2013,aIPS,left,LO,left,2to1,-0.01368304944010999
