ROI_ID,ROI_Name,pIPS_clean_Connectivity,LO_clean_Connectivity,pIPS_CI_Lower,pIPS_CI_Upper,LO_CI_Lower,LO_CI_Upper,Dorsal_Significant,Ventral_Significant,Significant_Both,Significant_Dorsal_Only,Significant_Ventral_Only,Significant_Neither
83,7Networks_LH_Default_PFC_1,0.019056492135860026,0.02814404875971377,0.009015815492926373,0.030773811338521122,0.01399393663676973,0.04766502173151821,True,True,True,False,False,False
84,7Networks_LH_Default_PFC_2,0.032051623520803534,0.007422151742503047,0.018029788247076795,0.049557717046021334,-0.009374684956209321,0.024067825790391198,True,False,False,True,False,False
85,7Networks_LH_Default_PFC_3,0.019560938591085788,0.022140941944801144,0.007975535529355208,0.03404452981711882,0.015307995893009421,0.028780126737223733,True,True,True,False,False,False
86,7Networks_LH_Default_PFC_4,0.02666933477545778,0.009505108050588105,0.016162390671605763,0.039845359035664135,0.0035734500648686666,0.015843059191441473,True,True,True,False,False,False
87,7Networks_LH_Default_PFC_5,0.03411298105493188,0.02394864436549445,0.015913027338683605,0.06029803084675221,0.01478790697745151,0.03236113866765259,True,True,True,False,False,False
88,7Networks_LH_Default_PFC_6,0.027932764194297813,0.0020828808062813347,0.004748118602057932,0.06026637806207872,-0.010086878774907543,0.013567503792647673,True,False,False,True,False,False
89,7Networks_LH_Default_PFC_7,0.016522970606779888,0.018339091187549963,0.005133201039926563,0.028085561939709194,0.0021630035577497137,0.03718806817260984,True,True,True,False,False,False
90,7Networks_LH_Default_PFC_8,0.025790943841760356,0.0312663774109549,0.013905170376852361,0.038315295245653636,0.017754294793121517,0.047549796899935846,True,True,True,False,False,False
91,7Networks_LH_Default_PFC_9,0.027962644325776234,0.02235275341404809,0.012895696865679283,0.044790161298846616,0.005976578533752925,0.040786321732836466,True,True,True,False,False,False
92,7Networks_LH_Default_PFC_10,0.04089374798867437,0.05482029195667969,0.025969430022329713,0.05677440195253843,0.03510258928484594,0.07780645932976363,True,True,True,False,False,False
93,7Networks_LH_Default_PFC_11,0.053264145377195544,0.03939488687966433,0.03836368778073746,0.07001646440217477,0.024093634924308088,0.05649876685153382,True,True,True,False,False,False
94,7Networks_LH_Default_PFC_12,0.06361787147923476,0.011815234320238233,0.04654371008639121,0.08198263647953151,-0.004047695417991943,0.031538797517876235,True,False,False,True,False,False
95,7Networks_LH_Default_PFC_13,0.048845620179134935,0.03537754398874111,0.027568908428333493,0.07700867886241111,0.027732448638158127,0.04290598447745045,True,True,True,False,False,False
96,7Networks_LH_Default_pCunPCC_1,0.11912679299712181,-0.014680928809361326,0.09279798392413391,0.14913871635993317,-0.039852029637485326,0.01353614240263899,True,False,False,True,False,False
97,7Networks_LH_Default_pCunPCC_2,0.09949168562889099,-0.015239825789144056,0.06570912167533405,0.14429734788007204,-0.033710386957358826,0.004533121819258643,True,False,False,True,False,False
98,7Networks_LH_Default_pCunPCC_3,0.06457357149985102,0.021188817840690415,0.04744942743434674,0.08356331778534998,0.001475445376450403,0.044396054883125334,True,True,True,False,False,False
99,7Networks_LH_Default_pCunPCC_4,0.09037267044186592,0.00448892524258958,0.06449606810799903,0.11901207921716073,-0.020084968362546834,0.03183721960586909,True,False,False,True,False,False
