ROI_ID,ROI_Name,pIPS_clean_Connectivity,LO_clean_Connectivity,pIPS_CI_Lower,pIPS_CI_Upper,LO_CI_Lower,LO_CI_Upper,Dorsal_Significant,Ventral_Significant,Significant_Both,Significant_Dorsal_Only,Significant_Ventral_Only,Significant_Neither
155,7Networks_RH_SalVentAttn_FrOperIns_4,0.0429738181281007,0.016975279108414218,0.024696952623263414,0.06880889224832774,0.004401413204808099,0.031245707561417164,True,True,True,False,False,False
156,7Networks_RH_SalVentAttn_Med_1,0.042610956019618444,0.04316834014995644,0.03317601103076918,0.05293887414866024,0.02252723940505853,0.07049026562211413,True,True,True,False,False,False
157,7Networks_RH_SalVentAttn_Med_2,0.08128693151391214,0.01785399081806342,0.06467297803869264,0.09906495893632786,-0.012822513199514813,0.06066065927087845,True,False,False,True,False,False
158,7Networks_RH_SalVentAttn_Med_3,0.057556819565232016,0.046024498245161444,0.038756039364509186,0.08084141539519704,0.03084889834539758,0.06146333934480531,True,True,True,False,False,False
159,7Networks_RH_Limbic_OFC_1,0.012265973401048945,0.01789166349529599,0.005155641172314063,0.019444958869199672,0.00765315273246314,0.032076029495187355,True,True,True,False,False,False
160,7Networks_RH_Limbic_OFC_2,0.017204977487886533,0.029648202781875927,0.01103775893587024,0.02350233054037542,0.012507501935275892,0.05559357864614058,True,True,True,False,False,False
161,7Networks_RH_Limbic_OFC_3,0.018286050556020603,0.011864119215816673,0.010011698015538665,0.027881314967332094,0.0070935988721127306,0.016707358994689354,True,True,True,False,False,False
162,7Networks_RH_Limbic_TempPole_1,0.011338394587962992,0.02009147176674257,0.0026607222373261014,0.0232392710953718,0.015850798006673963,0.024061443203956714,True,True,True,False,False,False
163,7Networks_RH_Limbic_TempPole_2,0.011936193487296501,0.019585550646297634,0.0047338677220977845,0.019640009735141774,0.013066241851063549,0.02665128993264968,True,True,True,False,False,False
164,7Networks_RH_Limbic_TempPole_3,0.020615932053058512,0.023566485835342772,0.00998577190330252,0.03600758452828611,0.01611769745682573,0.031206230544679178,True,True,True,False,False,False
165,7Networks_RH_Cont_Par_1,0.05885941035942071,0.024724777160574578,0.04440164796607052,0.07307666093628438,0.003239513698402637,0.046803236415305746,True,True,True,False,False,False
166,7Networks_RH_Cont_Par_2,0.056613113524185285,0.052363410488598876,0.03599688976149385,0.07909012545262359,0.02131175748783992,0.08663311029797315,True,True,True,False,False,False
167,7Networks_RH_Cont_Par_3,0.08093864884641436,0.0912543619568977,0.05430709665848149,0.10671422301998568,0.058790809762043254,0.12641657658904373,True,True,True,False,False,False
168,7Networks_RH_Cont_Temp_1,0.04625325849176281,0.05181817322348555,0.034345894059838934,0.0573731978630854,0.03101103952827139,0.07519191385298553,True,True,True,False,False,False
169,7Networks_RH_Cont_PFCv_1,0.024553509170396462,0.035824257906319365,0.011893917977189025,0.04074005404577797,0.020500352582894264,0.05567543568775161,True,True,True,False,False,False
170,7Networks_RH_Cont_PFCl_1,0.02073993122515579,0.02800644773782955,0.011478297273343844,0.030976216598517365,0.01809329171503325,0.03884566653416388,True,True,True,False,False,False
171,7Networks_RH_Cont_PFCl_2,0.025908990064635873,0.02825646240833319,0.007524531171657145,0.048221858141995554,0.01969626649224665,0.03677537974338823,True,True,True,False,False,False
172,7Networks_RH_Cont_PFCl_3,0.028336481113607686,0.027959066384937614,0.012109131237310874,0.04790800337731424,0.017266533286440084,0.03861630273135637,True,True,True,False,False,False
173,7Networks_RH_Cont_PFCl_4,0.04218365753897362,0.0748148952714271,0.027528664774985778,0.05625718316425466,0.05623373030684888,0.09419592144743849,True,True,True,False,False,False
174,7Networks_RH_Cont_PFCl_5,0.029440533292169373,0.032064100830919214,0.017994999719343874,0.04060533244305083,0.01609742611180991,0.0527859230629272,True,True,True,False,False,False
175,7Networks_RH_Cont_PFCl_6,0.03107427537906915,0.03422582095178465,0.01954749927002316,0.043473789611016396,0.013235792385724685,0.06036464336729194,True,True,True,False,False,False
176,7Networks_RH_Cont_PFCl_7,0.05518121399735618,0.0650964297561182,0.039905747267766856,0.07022302899276837,0.04502034212152164,0.0859795776894316,True,True,True,False,False,False
177,7Networks_RH_Cont_pCun_1,0.14319132433997261,-0.021698789929764137,0.1088465271414154,0.18535576769047313,-0.041569520467116185,0.0010249413692185413,True,False,False,True,False,False
178,7Networks_RH_Cont_Cing_1,0.0617055540982013,0.023917612477412656,0.04101081149872496,0.08778905642458186,0.008748161931806761,0.040072621084982524,True,True,True,False,False,False
179,7Networks_RH_Cont_Cing_2,0.02868986688554287,0.03196942411725306,0.018995806779195035,0.03911739773660276,0.01714340564924189,0.049747035315118,True,True,True,False,False,False
180,7Networks_RH_Cont_PFCmp_1,0.025809958499545853,0.042069545002757676,0.01516878800207956,0.03591123358863923,0.026345434989909537,0.06333453424805258,True,True,True,False,False,False
181,7Networks_RH_Cont_PFCmp_2,0.04507401316530175,0.04690735937199659,0.025613930848582336,0.06728473280608238,0.034121455954543,0.060221785493195054,True,True,True,False,False,False
182,7Networks_RH_Default_Par_1,0.12308741774823931,0.006870507767113547,0.10020969811206062,0.14803585872674982,-0.013158741695224307,0.03151795481939592,True,False,False,True,False,False
183,7Networks_RH_Default_Par_2,0.06571576110501257,0.02399513594961415,0.04522477339552198,0.08981244832652414,0.005903940930794408,0.044017307263048755,True,True,True,False,False,False
184,7Networks_RH_Default_Par_3,0.06178959753985206,0.03281402935843087,0.03810165523318574,0.08745737901060946,0.01343446916434914,0.05286160229394833,True,True,True,False,False,False
185,7Networks_RH_Default_Temp_1,0.01087029628171068,0.022860949276946485,0.0017588135623049716,0.02172884925029292,0.010752558995025337,0.04036370905944042,True,True,True,False,False,False
186,7Networks_RH_Default_Temp_2,0.022796135240544874,0.03503941008562429,0.014875811460660771,0.030583815152446424,0.01861873367904789,0.05720284250726561,True,True,True,False,False,False
187,7Networks_RH_Default_Temp_3,0.03519331431016326,0.044044791287483856,0.025519724478686435,0.04535956526912438,0.021128435425149895,0.07388999932267729,True,True,True,False,False,False
188,7Networks_RH_Default_Temp_4,0.04112513870414761,0.06381659326143563,0.02757396677043289,0.055297473217878076,0.03943896688999505,0.09481647425305305,True,True,True,False,False,False
189,7Networks_RH_Default_Temp_5,0.04254037752333614,0.05550970966255085,0.02578201957189271,0.06097657903188113,0.034624936867233676,0.08193583546413316,True,True,True,False,False,False
190,7Networks_RH_Default_PFCv_1,0.026621548665894404,0.033539966576629214,0.0128154673839971,0.04536213016383246,0.026880111149512234,0.04046823403591082,True,True,True,False,False,False
191,7Networks_RH_Default_PFCdPFCm_1,0.026493834538592234,0.013898664632708661,0.01752017796970904,0.03752745002145982,0.0017201948965925517,0.028152704764700803,True,True,True,False,False,False
192,7Networks_RH_Default_PFCdPFCm_2,0.027073730637008946,-0.001307888946030289,0.006065043292862052,0.057169634892165415,-0.012523828359876964,0.008743474474694165,True,False,False,True,False,False
193,7Networks_RH_Default_PFCdPFCm_3,0.020744019545317214,0.008373533556651738,0.0016450102763984535,0.048227966352472625,0.0003092658654269246,0.016245915038355936,True,True,True,False,False,False
194,7Networks_RH_Default_PFCdPFCm_4,0.0163031996279541,0.01905246866064974,0.003653157592958046,0.03055213165547077,0.006558875118531028,0.03334594159872116,True,True,True,False,False,False
195,7Networks_RH_Default_PFCdPFCm_5,0.028792652699242655,0.02023585489951074,0.012980401408114833,0.04595753936486693,0.005077047719775389,0.03790503110503776,True,True,True,False,False,False
196,7Networks_RH_Default_PFCdPFCm_6,0.05122687742631468,0.024373321561142802,0.036207846896205514,0.06596015791098277,0.0042176137245001485,0.05001890530369967,True,True,True,False,False,False
197,7Networks_RH_Default_PFCdPFCm_7,0.06132517977514201,0.0197552434530937,0.042872930539306256,0.08111768490505508,0.005736408922691933,0.03532581212865706,True,True,True,False,False,False
198,7Networks_RH_Default_pCunPCC_1,0.12935359900196394,-0.015717419071329966,0.10220644751356708,0.15909990836969679,-0.03985744360446309,0.01164831878203483,True,False,False,True,False,False
199,7Networks_RH_Default_pCunPCC_2,0.09277119901445177,0.004692999025185903,0.06408712839086851,0.13025253125362923,-0.012762777605611416,0.02322752058971673,True,False,False,True,False,False
200,7Networks_RH_Default_pCunPCC_3,0.09955293561021487,0.019938717285792034,0.07416563049579661,0.12760705662787786,-0.0044885845453892315,0.05029878851621308,True,False,False,True,False,False
