ROI_ID,ROI_Name,Clean_Name,Mean_Value,t_stat,p_value,Significant,LOOV_Mean,LOOV_Std,Bootstrap_Mean,Bootstrap_CI_Lower,Bootstrap_CI_Upper,Y_Coordinate,Anatomical_Division
b'17Networks_LH_SalVentAttnB_PFCl_1',Wang_b'17Networks_LH_SalVentAttnB_PFCl_1',b'17Networks_LH_SalVentAttnB_PFCl_1',1.4507935733522659,60.68567997854996,0.0,True,1.4507935733522659,0.0006607688743738225,1.4507935733522659,1.4175998117861484,1.4663979333472783,43,Frontal
b'17Networks_LH_SalVentAttnB_PFCmp_1',Wang_b'17Networks_LH_SalVentAttnB_PFCmp_1',b'17Networks_LH_SalVentAttnB_PFCmp_1',0.004797631530852985,1.415309479730389,0.15749145581673463,False,0.004797631530852984,0.00013770165578443086,0.004797631530852985,0.0,0.00717222812845561,43,Frontal
b'17Networks_LH_ContA_PFCl_3',Wang_b'17Networks_LH_ContA_PFCl_3',b'17Networks_LH_ContA_PFCl_3',0.4354544910414183,15.940582161899249,9.688857809804151e-49,True,0.4354544910414183,0.001055361372745985,0.4354544910414183,0.40299807789503167,0.4579256695343238,43,Frontal
b'17Networks_LH_ContA_PFCl_2',Wang_b'17Networks_LH_ContA_PFCl_2',b'17Networks_LH_ContA_PFCl_2',0.0,,,False,0.0,0.0,0.0,0.0,0.0,43,Frontal
b'17Networks_LH_ContA_PFCl_1',Wang_b'17Networks_LH_ContA_PFCl_1',b'17Networks_LH_ContA_PFCl_1',0.06591166300054838,6.025668599790101,2.532561118231943e-09,True,0.06591166300054836,0.00038013850143715175,0.06591166300054838,0.04139462743161069,0.07117712999986474,43,Frontal
b'17Networks_LH_ContA_PFClv_1',Wang_b'17Networks_LH_ContA_PFClv_1',b'17Networks_LH_ContA_PFClv_1',1.4242406871883524,60.890215780082734,0.0,True,1.4242406871883524,0.0006592088211919306,1.4242406871883524,1.3985614418485208,1.4475816985678591,43,Frontal
b'17Networks_LH_DefaultB_PFCd_3',Wang_b'17Networks_LH_DefaultB_PFCd_3',b'17Networks_LH_DefaultB_PFCd_3',0.9547603992096311,31.2613975708531,3.447738710088636e-134,True,0.9547603992096311,0.0011643720946868915,0.9547603992096311,0.9162864615545463,0.9810079758413296,43,Frontal
b'17Networks_RH_SalVentAttnB_PFClv_1',Wang_b'17Networks_RH_SalVentAttnB_PFClv_1',b'17Networks_RH_SalVentAttnB_PFClv_1',1.490054745035879,49.89592497227336,4.5922489584800135e-276,True,1.490054745035879,0.0009345967700208396,1.490054745035879,1.4624874184780132,1.5277612531779192,47,Frontal
b'17Networks_RH_DefaultB_PFCv_1',Wang_b'17Networks_RH_DefaultB_PFCv_1',b'17Networks_RH_DefaultB_PFCv_1',0.0,,,False,0.0,0.0,0.0,0.0,0.0,47,Frontal
b'17Networks_RH_DefaultB_PFCd_1',Wang_b'17Networks_RH_DefaultB_PFCd_1',b'17Networks_RH_DefaultB_PFCd_1',0.04189566833762016,5.059215666107018,5.070048506604315e-07,True,0.041895668337620165,0.0002712551382881817,0.04189566833762016,0.02768998693169283,0.047367765722807105,47,Frontal
b'17Networks_RH_SalVentAttnB_PFCl_1',Wang_b'17Networks_RH_SalVentAttnB_PFCl_1',b'17Networks_RH_SalVentAttnB_PFCl_1',1.5072207786072347,58.82698631272792,0.0,True,1.5072207786072347,0.000799883230835721,1.5072207786072347,1.4966692378316395,1.5473359140644487,47,Frontal
b'17Networks_RH_DefaultA_PFCm_3',Wang_b'17Networks_RH_DefaultA_PFCm_3',b'17Networks_RH_DefaultA_PFCm_3',0.0010167496115757325,1.0000000000000004,0.3174779326769239,False,0.0010167496115757323,2.6747308795056992e-05,0.0010167496115757325,0.0,0.002033499223151465,47,Frontal
b'17Networks_RH_SalVentAttnB_PFCmp_1',Wang_b'17Networks_RH_SalVentAttnB_PFCmp_1',b'17Networks_RH_SalVentAttnB_PFCmp_1',0.009261775683739494,2.0046121575140687,0.04542859713646819,True,0.009261775683739492,0.0001833483625814722,0.009261775683739494,0.002311397270824545,0.013851552616938831,47,Frontal
b'17Networks_RH_DefaultA_PFCm_1',Wang_b'17Networks_RH_DefaultA_PFCm_1',b'17Networks_RH_DefaultA_PFCm_1',0.0,,,False,0.0,0.0,0.0,0.0,0.0,47,Frontal
b'17Networks_RH_DefaultA_PFCd_1',Wang_b'17Networks_RH_DefaultA_PFCd_1',b'17Networks_RH_DefaultA_PFCd_1',0.025147059414819588,3.0208899144124066,0.002640583814632119,True,0.025147059414819584,0.000359558792941096,0.025147059414819588,0.016403501238100637,0.02829947213523761,47,Frontal
b'17Networks_RH_ContB_PFCld_3',Wang_b'17Networks_RH_ContB_PFCld_3',b'17Networks_RH_ContB_PFCld_3',0.0,,,False,0.0,0.0,0.0,0.0,0.0,47,Frontal
b'17Networks_RH_ContB_PFCmp_1',Wang_b'17Networks_RH_ContB_PFCmp_1',b'17Networks_RH_ContB_PFCmp_1',0.10569242076355997,7.891152089321308,9.530417980330314e-15,True,0.10569242076355992,0.0004668781116242125,0.10569242076355997,0.09079392495519847,0.12096091754099524,47,Frontal
b'17Networks_RH_ContB_PFClv_1',Wang_b'17Networks_RH_ContB_PFClv_1',b'17Networks_RH_ContB_PFClv_1',0.01727082018640559,3.3316324578897447,0.0008954746156969096,True,0.017270820186405588,0.00016517250786191712,0.01727082018640559,0.010971449475771947,0.02351075557289464,47,Frontal
b'17Networks_RH_ContB_PFCld_2',Wang_b'17Networks_RH_ContB_PFCld_2',b'17Networks_RH_ContB_PFCld_2',0.0,,,False,0.0,0.0,0.0,0.0,0.0,47,Frontal
b'17Networks_RH_ContB_PFCld_1',Wang_b'17Networks_RH_ContB_PFCld_1',b'17Networks_RH_ContB_PFCld_1',0.1724927608530606,7.3879332160131845,7.378933169065003e-13,True,0.1724927608530606,0.0011043179995404312,0.1724927608530606,0.14324157767277645,0.1887434160611651,47,Frontal
b'17Networks_RH_ContA_PFCl_2',Wang_b'17Networks_RH_ContA_PFCl_2',b'17Networks_RH_ContA_PFCl_2',0.5708550329849134,24.358585215692447,7.085889989707656e-105,True,0.5708550329849134,0.0007118018838941156,0.5708550329849134,0.5270663624450326,0.6262301920511215,47,Frontal
b'17Networks_RH_ContA_PFCl_1',Wang_b'17Networks_RH_ContA_PFCl_1',b'17Networks_RH_ContA_PFCl_1',0.0017652677979053681,1.0000000000000004,0.3176047865947052,False,0.0017652677979053681,6.157078491570372e-05,0.0017652677979053681,0.0,0.0035305355958107363,47,Frontal
b'17Networks_RH_ContA_PFCd_1',Wang_b'17Networks_RH_ContA_PFCd_1',b'17Networks_RH_ContA_PFCd_1',0.0,,,False,0.0,0.0,0.0,0.0,0.0,47,Frontal
b'17Networks_RH_DefaultA_PFCm_2',Wang_b'17Networks_RH_DefaultA_PFCm_2',b'17Networks_RH_DefaultA_PFCm_2',0.0,,,False,0.0,0.0,0.0,0.0,0.0,47,Frontal
b'17Networks_RH_ContB_PFClv_2',Wang_b'17Networks_RH_ContB_PFClv_2',b'17Networks_RH_ContB_PFClv_2',0.08200651285144143,6.548294486287836,1.043839068828981e-10,True,0.08200651285144143,0.0004441570689693373,0.08200651285144143,0.0674925689268883,0.08407217992569327,47,Frontal
