Subject1,Subject2,Dice
sub-025,sub-038,0.6308477356255505
sub-025,sub-057,0.6488513624650474
sub-025,sub-059,0.6414528575179786
sub-025,sub-064,0.6334987118145012
sub-025,sub-067,0.6409787585856016
sub-025,sub-068,0.6345242878891637
sub-025,sub-071,0.6271575659899961
sub-025,sub-083,0.6351788269798175
sub-025,sub-085,0.6260992039191672
sub-025,sub-087,0.6267277181674069
sub-025,sub-088,0.6316963523587321
sub-025,sub-093,0.6387589485379952
sub-025,sub-094,0.6336268526327563
sub-025,sub-095,0.6380296042972866
sub-025,sub-096,0.6249341429458632
sub-025,sub-097,0.5845956507078014
sub-025,sub-107,0.61479774249878
sub-038,sub-057,0.8238092820851235
sub-038,sub-059,0.8042669441914921
sub-038,sub-064,0.79889476507634
sub-038,sub-067,0.8275970313235723
sub-038,sub-068,0.8022227488151659
sub-038,sub-071,0.8029625613207657
sub-038,sub-083,0.7902531992866522
sub-038,sub-085,0.7784187807112096
sub-038,sub-087,0.7475088920386168
sub-038,sub-088,0.8038059960864038
sub-038,sub-093,0.8122248708499266
sub-038,sub-094,0.7880739158845046
sub-038,sub-095,0.7927816613621285
sub-038,sub-096,0.784998714385415
sub-038,sub-097,0.719326327135543
sub-038,sub-107,0.7617736607674777
sub-057,sub-059,0.8795749833636969
sub-057,sub-064,0.854230276099678
sub-057,sub-067,0.9128047514225194
sub-057,sub-068,0.8728794667249481
sub-057,sub-071,0.8888035337046284
sub-057,sub-083,0.8524357431619367
sub-057,sub-085,0.8227335617646786
sub-057,sub-087,0.7696053531308
sub-057,sub-088,0.8753709198813057
sub-057,sub-093,0.8861332828622335
sub-057,sub-094,0.8482701384211119
sub-057,sub-095,0.8751134989569169
sub-057,sub-096,0.8554610679972517
sub-057,sub-097,0.7517029386450265
sub-057,sub-107,0.8245649529895747
sub-059,sub-064,0.829059513366268
sub-059,sub-067,0.8875228005801274
sub-059,sub-068,0.8487160497694326
sub-059,sub-071,0.8650748430923072
sub-059,sub-083,0.8343995364267459
sub-059,sub-085,0.8040794468707977
sub-059,sub-087,0.7556979574850015
sub-059,sub-088,0.8483938743637854
sub-059,sub-093,0.8617066761679953
sub-059,sub-094,0.8208630245447348
sub-059,sub-095,0.8574422196368189
sub-059,sub-096,0.8373712803422985
sub-059,sub-097,0.7361561050497297
sub-059,sub-107,0.8045741317399535
sub-064,sub-067,0.8542699694337018
sub-064,sub-068,0.8310040587888389
sub-064,sub-071,0.831929321784844
sub-064,sub-083,0.8089371755639484
sub-064,sub-085,0.802620257440047
sub-064,sub-087,0.7558082352175893
sub-064,sub-088,0.8302479388759701
sub-064,sub-093,0.8315175115186162
sub-064,sub-094,0.809624666318548
sub-064,sub-095,0.8135678285892526
sub-064,sub-096,0.7950998185117968
sub-064,sub-097,0.7235900863707257
sub-064,sub-107,0.7854298812417254
sub-067,sub-068,0.8949092409591914
sub-067,sub-071,0.9061360996094694
sub-067,sub-083,0.858550887234257
sub-067,sub-085,0.8228121616744858
sub-067,sub-087,0.7719462845553882
sub-067,sub-088,0.8839050019221734
sub-067,sub-093,0.8934644743946725
sub-067,sub-094,0.8471377853445137
sub-067,sub-095,0.8787052238323616
sub-067,sub-096,0.8659068456181779
sub-067,sub-097,0.7574741321324473
sub-067,sub-107,0.8304613347732864
sub-068,sub-071,0.8560291485723261
sub-068,sub-083,0.8281109785092466
sub-068,sub-085,0.8014641009132747
sub-068,sub-087,0.7593886748089609
sub-068,sub-088,0.850019134232267
sub-068,sub-093,0.8629122748312977
sub-068,sub-094,0.8227667304872953
sub-068,sub-095,0.8358703357022119
sub-068,sub-096,0.8235438279297421
sub-068,sub-097,0.7331451008966341
sub-068,sub-107,0.8015154664048522
sub-071,sub-083,0.8346472863352691
sub-071,sub-085,0.8055206082169489
sub-071,sub-087,0.7432883040110506
sub-071,sub-088,0.8560751650177848
sub-071,sub-093,0.8655900719589209
sub-071,sub-094,0.8286902499906859
sub-071,sub-095,0.8586828092595706
sub-071,sub-096,0.8412295788719736
sub-071,sub-097,0.7374834529540373
sub-071,sub-107,0.8053711512638696
sub-083,sub-085,0.7885134102261913
sub-083,sub-087,0.7543546481673268
sub-083,sub-088,0.8259712019626155
sub-083,sub-093,0.8356444667438451
sub-083,sub-094,0.8023494444837591
sub-083,sub-095,0.8264879165415792
