ROI_ID,ROI_Name,pIPS_Connectivity,LO_Connectivity,Difference,Abs_Difference,CI_Lower,CI_Upper,LOO_Reliability,Bootstrap_Significant,LOO_Significant,Combined_Significant,Direction
1,7Networks_LH_Vis_1,0.11057453354199727,0.10572892996586031,0.0048456035761369615,0.0048456035761369615,-0.013013026069125376,0.018725400725896985,0.6666666666666666,False,False,False,pIPS > LO
2,7Networks_LH_Vis_2,0.11732731676763958,0.12727507679826683,-0.00994776003062725,0.00994776003062725,-0.022816934446907713,0.002131522814225812,0.6111111111111112,False,False,False,LO > pIPS
3,7Networks_LH_Vis_3,0.06245684758242634,0.08832616571130024,-0.0258693181288739,0.0258693181288739,-0.03673703098514428,-0.015401796380885778,0.8333333333333334,True,True,True,LO > pIPS
4,7Networks_LH_Vis_4,0.07947736732765204,0.028698337264358997,0.05077903006329304,0.05077903006329304,0.02796076925005764,0.06999990996167374,0.9444444444444444,True,True,True,pIPS > LO
5,7Networks_LH_Vis_5,0.05018652158064975,0.09112807849629058,-0.04094155691564083,0.04094155691564083,-0.056463805637839766,-0.026251678585281806,0.8888888888888888,True,True,True,LO > pIPS
6,7Networks_LH_Vis_6,0.07187733405994044,0.04569006115586186,0.02618727290407858,0.02618727290407858,0.011910718729874745,0.038891018946499864,0.8888888888888888,True,True,True,pIPS > LO
7,7Networks_LH_Vis_7,0.059394024364236325,0.02826787922013965,0.031126145144096676,0.031126145144096676,0.011835663814822015,0.05026978974799728,0.7777777777777778,True,True,True,pIPS > LO
8,7Networks_LH_Vis_8,0.12223819726043278,0.11575601974295245,0.006482177517480328,0.006482177517480328,-0.005531418949572583,0.01910430732079678,0.6111111111111112,False,False,False,pIPS > LO
9,7Networks_LH_Vis_9,0.07217074806491534,0.10469389996594852,-0.03252315190103318,0.03252315190103318,-0.05418972366799909,-0.01200849315565493,0.7222222222222222,True,False,False,LO > pIPS
10,7Networks_LH_Vis_10,0.09622366941120061,0.0407906937568138,0.05543297565438681,0.05543297565438681,0.03803863035993547,0.07207658690232265,0.9444444444444444,True,True,True,pIPS > LO
11,7Networks_LH_Vis_11,0.1298338899181949,0.14533353816821343,-0.015499648250018538,0.015499648250018538,-0.03003188054491248,0.0005833522798234621,0.8333333333333334,False,True,False,LO > pIPS
12,7Networks_LH_Vis_12,0.10320079166235195,0.050445756629212864,0.05275503503313909,0.05275503503313909,0.036694586345563746,0.07119634955629912,1.0,True,True,True,pIPS > LO
13,7Networks_LH_Vis_13,0.08962333013510539,0.0017893858150475556,0.08783394432005782,0.08783394432005782,0.07261859830856943,0.10261176726392779,1.0,True,True,True,pIPS > LO
14,7Networks_LH_Vis_14,0.09259630460292101,0.014101300310964385,0.07849500429195662,0.07849500429195662,0.059328916322232944,0.09589521607979096,0.9444444444444444,True,True,True,pIPS > LO
15,7Networks_LH_SomMot_1,0.046489032502803534,0.038836575475417905,0.00765245702738563,0.00765245702738563,0.002010889224604596,0.013819208958496636,0.6111111111111112,True,False,False,pIPS > LO
16,7Networks_LH_SomMot_2,0.06466925638313922,0.05355765993913843,0.011111596444000796,0.011111596444000796,0.00023948503787525683,0.02509928656897197,0.5,True,False,False,pIPS > LO
17,7Networks_LH_SomMot_3,0.05387354435192214,0.042146034862121776,0.011727509489800364,0.011727509489800364,-2.8721992405027132e-05,0.030255441231161546,0.5555555555555556,False,False,False,pIPS > LO
18,7Networks_LH_SomMot_4,0.05835415547092756,0.043498902128905885,0.014855253342021674,0.014855253342021674,0.003384039253190471,0.030391217298973865,0.7777777777777778,True,True,True,pIPS > LO
19,7Networks_LH_SomMot_5,0.06215746266146501,0.04508115449506375,0.01707630816640126,0.01707630816640126,0.0036707727820612514,0.03731230279922277,0.7222222222222222,True,False,False,pIPS > LO
20,7Networks_LH_SomMot_6,0.06433226551032728,0.06306241525130139,0.001269850259025887,0.001269850259025887,-0.00525440156408069,0.00813748291693627,0.3333333333333333,False,False,False,pIPS > LO
21,7Networks_LH_SomMot_7,0.0774809927162197,0.08113233977928758,-0.0036513470630678835,0.0036513470630678835,-0.015004603381061719,0.006735768773230833,0.5555555555555556,False,False,False,LO > pIPS
22,7Networks_LH_SomMot_8,0.06518356145049135,0.06385645642876625,0.001327105021725103,0.001327105021725103,-0.011809979395345893,0.011603545535924948,0.3888888888888889,False,False,False,pIPS > LO
23,7Networks_LH_SomMot_9,0.08286631614383724,0.08190390426251623,0.0009624118813210125,0.0009624118813210125,-0.006522503285668786,0.009158143861633201,0.3333333333333333,False,False,False,pIPS > LO
24,7Networks_LH_SomMot_10,0.07999581615957949,0.08082645510633786,-0.0008306389467583747,0.0008306389467583747,-0.009188412567729957,0.008171470373377404,0.4444444444444444,False,False,False,LO > pIPS
25,7Networks_LH_SomMot_11,0.12391470910774337,0.11043113045808342,0.013483578649659947,0.013483578649659947,0.0041415274841710955,0.023465110327944988,0.6111111111111112,True,False,False,pIPS > LO
26,7Networks_LH_SomMot_12,0.0825599592903422,0.08029776058780651,0.0022621987025356893,0.0022621987025356893,-0.007636486288780969,0.013302237923360527,0.3888888888888889,False,False,False,pIPS > LO
27,7Networks_LH_SomMot_13,0.0885019428614113,0.07300466914764708,0.01549727371376422,0.01549727371376422,0.008304792605081776,0.02359300499730226,0.8333333333333334,True,True,True,pIPS > LO
28,7Networks_LH_SomMot_14,0.06531952176656988,0.05710959936388665,0.008209922402683235,0.008209922402683235,-0.0027082374261226554,0.023412302742427626,0.5,False,False,False,pIPS > LO
29,7Networks_LH_SomMot_15,0.08032061529552771,0.06898392716215716,0.011336688133370548,0.011336688133370548,0.0027478707844339713,0.02076658431453526,0.6111111111111112,True,False,False,pIPS > LO
30,7Networks_LH_SomMot_16,0.07983844096048011,0.07112795324064791,0.008710487719832197,0.008710487719832197,-0.00037127010808844,0.018823006617862525,0.5,False,False,False,pIPS > LO
31,7Networks_LH_DorsAttn_Post_1,0.09178612898621294,0.12148742708894941,-0.029701298102736473,0.029701298102736473,-0.0421415185297115,-0.018642701405204017,0.9444444444444444,True,True,True,LO > pIPS
32,7Networks_LH_DorsAttn_Post_2,0.08716886738936107,0.08317279350012541,0.00399607388923566,0.00399607388923566,-0.0073408584343269455,0.014719960202152521,0.5,False,False,False,pIPS > LO
33,7Networks_LH_DorsAttn_Post_3,0.15508214135964712,0.15739250638418728,-0.0023103650245401564,0.0023103650245401564,-0.027461490686982858,0.01774552954981725,0.2222222222222222,False,False,False,LO > pIPS
34,7Networks_LH_DorsAttn_Post_4,0.07551487866375181,0.07327620193569197,0.0022386767280598435,0.0022386767280598435,-0.011106117795376727,0.013407298835874023,0.6111111111111112,False,False,False,pIPS > LO
35,7Networks_LH_DorsAttn_Post_5,0.10445500620537335,0.11074945744540957,-0.00629445124003622,0.00629445124003622,-0.02154857620803847,0.007873710989952093,0.4444444444444444,False,False,False,LO > pIPS
36,7Networks_LH_DorsAttn_Post_6,0.11827274639573362,0.1248382135397858,-0.006565467144052178,0.006565467144052178,-0.019989018752757045,0.0076867999871157965,0.6111111111111112,False,False,False,LO > pIPS
37,7Networks_LH_DorsAttn_Post_7,0.07575264500661029,0.06248700603221854,0.013265638974391751,0.013265638974391751,0.003122195429427337,0.0225559246739269,0.7777777777777778,True,True,True,pIPS > LO
38,7Networks_LH_DorsAttn_Post_8,0.1255765501409769,0.12904097802109188,-0.003464427880114973,0.003464427880114973,-0.01780099112850925,0.010077818431374085,0.4444444444444444,False,False,False,LO > pIPS
39,7Networks_LH_DorsAttn_Post_9,0.10348673837466373,0.06405852103812827,0.039428217336535454,0.039428217336535454,0.023624993915048742,0.054982463932699614,0.8888888888888888,True,True,True,pIPS > LO
40,7Networks_LH_DorsAttn_Post_10,0.10546637988752788,0.07577614225576529,0.029690237631762595,0.029690237631762595,0.018466004292551786,0.040842801971787884,0.8888888888888888,True,True,True,pIPS > LO
41,7Networks_LH_DorsAttn_FEF_1,0.08451617343558206,0.08365462513433562,0.0008615483012464342,0.0008615483012464342,-0.008924325643521212,0.010434469078770946,0.2222222222222222,False,False,False,pIPS > LO
42,7Networks_LH_DorsAttn_FEF_2,0.0781532224888603,0.05686090524411864,0.021292317244741656,0.021292317244741656,0.009203682874795047,0.03524224557525789,0.7777777777777778,True,True,True,pIPS > LO
43,7Networks_LH_DorsAttn_PrCv_1,0.06618162508433063,0.07350089411354727,-0.007319269029216632,0.007319269029216632,-0.014968071400653569,-9.528673900704952e-05,0.6666666666666666,True,False,False,LO > pIPS
44,7Networks_LH_SalVentAttn_ParOper_1,0.06702220885522871,0.05758660395319263,0.009435604902036078,0.009435604902036078,-0.003732293336684553,0.02714573145430121,0.6666666666666666,False,False,False,pIPS > LO
45,7Networks_LH_SalVentAttn_ParOper_2,0.059936555322363146,0.041426081275050014,0.01851047404731313,0.01851047404731313,0.0064326568448450396,0.032251307899585094,0.8333333333333334,True,True,True,pIPS > LO
46,7Networks_LH_SalVentAttn_ParOper_3,0.05483016917585499,0.0431983494393838,0.011631819736471191,0.011631819736471191,0.0016302591073326768,0.022011218365676335,0.6111111111111112,True,False,False,pIPS > LO
47,7Networks_LH_SalVentAttn_FrOperIns_1,0.03760839257544527,0.028962243697606027,0.008646148877839245,0.008646148877839245,0.0035014315789643068,0.013981790601650976,0.7222222222222222,True,False,False,pIPS > LO
48,7Networks_LH_SalVentAttn_FrOperIns_2,0.04108567156233928,0.04179776165013512,-0.0007120900877958386,0.0007120900877958386,-0.014315404437042564,0.01935804727610148,0.2222222222222222,False,False,False,LO > pIPS
49,7Networks_LH_SalVentAttn_FrOperIns_3,0.04478772483869559,0.03181517250939376,0.012972552329301834,0.012972552329301834,-0.0008137909165169616,0.03424203653638769,0.5555555555555556,False,False,False,pIPS > LO
50,7Networks_LH_SalVentAttn_FrOperIns_4,0.05119949843113621,0.04219969501718879,0.008999803413947426,0.008999803413947426,-0.0035366497144827427,0.026019545798448642,0.5,False,False,False,pIPS > LO
51,7Networks_LH_SalVentAttn_PFCl_1,0.04533286859643542,0.04076935099955234,0.004563517596883081,0.004563517596883081,-0.005081888439922798,0.013496455219056866,0.6666666666666666,False,False,False,pIPS > LO
52,7Networks_LH_SalVentAttn_Med_1,0.05881512651426925,0.0652265513005356,-0.0064114247862663565,0.0064114247862663565,-0.015718024551299295,0.001565903408401129,0.6666666666666666,False,False,False,LO > pIPS
53,7Networks_LH_SalVentAttn_Med_2,0.0718502099884467,0.0526365363297777,0.019213673658668995,0.019213673658668995,0.003099404376310607,0.03157478893473228,0.9444444444444444,True,True,True,pIPS > LO
54,7Networks_LH_SalVentAttn_Med_3,0.0743898135713405,0.07149076906757222,0.0028990445037682805,0.0028990445037682805,-0.007555000390857457,0.01618990102110223,0.3333333333333333,False,False,False,pIPS > LO
55,7Networks_LH_Limbic_OFC_1,0.028818696607939072,0.030475579428538267,-0.0016568828205991946,0.0016568828205991946,-0.010002251947298646,0.004792396335041198,0.3888888888888889,False,False,False,LO > pIPS
56,7Networks_LH_Limbic_OFC_2,0.020179900664111808,0.021679334834011063,-0.0014994341698992553,0.0014994341698992553,-0.005668531137214609,0.002541125191783061,0.5,False,False,False,LO > pIPS
57,7Networks_LH_Limbic_TempPole_1,0.024151832822503314,0.02444322245557689,-0.00029138963307357574,0.00029138963307357574,-0.006472401836395473,0.009104812756090219,0.16666666666666666,False,False,False,LO > pIPS
58,7Networks_LH_Limbic_TempPole_2,0.02471873999780251,0.02955440493921439,-0.004835664941411879,0.004835664941411879,-0.008005907709917258,-0.001253046116714061,0.8333333333333334,True,True,True,LO > pIPS
59,7Networks_LH_Limbic_TempPole_3,0.020107856097941596,0.022399545537256118,-0.002291689439314522,0.002291689439314522,-0.006360082137366085,0.0029412879647376625,0.7222222222222222,False,False,False,LO > pIPS
60,7Networks_LH_Limbic_TempPole_4,0.016239303280599415,0.020256029868808884,-0.004016726588209469,0.004016726588209469,-0.013931151691293858,0.003472400549799202,0.4444444444444444,False,False,False,LO > pIPS
61,7Networks_LH_Cont_Par_1,0.05395546032943659,0.047108144809802376,0.006847315519634217,0.006847315519634217,-0.005340204139550531,0.019676488428376614,0.6666666666666666,False,False,False,pIPS > LO
62,7Networks_LH_Cont_Par_2,0.08756700755717854,0.08933880553943002,-0.00177179798225148,0.00177179798225148,-0.01739165682487914,0.01336430737994508,0.3333333333333333,False,False,False,LO > pIPS
63,7Networks_LH_Cont_Par_3,0.08830376683423917,0.0944121932455649,-0.006108426411325724,0.006108426411325724,-0.022117125333493786,0.00854888071771711,0.4444444444444444,False,False,False,LO > pIPS
64,7Networks_LH_Cont_Temp_1,0.05406338403311869,0.055558148254123,-0.0014947642210043147,0.0014947642210043147,-0.010686548675746758,0.00680020617566899,0.3333333333333333,False,False,False,LO > pIPS
65,7Networks_LH_Cont_OFC_1,0.03615014331363556,0.031926545624931656,0.004223597688703902,0.004223597688703902,-0.0025565399849761476,0.011575270978371707,0.6111111111111112,False,False,False,pIPS > LO
66,7Networks_LH_Cont_PFCl_1,0.025981378896782797,0.02170423504948202,0.004277143847300775,0.004277143847300775,-0.0017151775208832183,0.012218106738065313,0.6111111111111112,False,False,False,pIPS > LO
67,7Networks_LH_Cont_PFCl_2,0.04251135509952696,0.0385043709538877,0.004006984145639256,0.004006984145639256,-0.0073466061554629284,0.019284268258262374,0.4444444444444444,False,False,False,pIPS > LO
68,7Networks_LH_Cont_PFCl_3,0.04539195362788936,0.040287962131616145,0.005103991496273212,0.005103991496273212,-0.003943503340188826,0.01647492855619122,0.5555555555555556,False,False,False,pIPS > LO
69,7Networks_LH_Cont_PFCl_4,0.06859466873316301,0.07803846212724845,-0.009443793394085437,0.009443793394085437,-0.019850837017616474,0.0013031100763732293,0.7777777777777778,False,True,False,LO > pIPS
70,7Networks_LH_Cont_PFCl_5,0.08573296355704467,0.10087779185010327,-0.015144828293058604,0.015144828293058604,-0.028630904967172275,-0.0025986033802231218,0.7777777777777778,True,True,True,LO > pIPS
71,7Networks_LH_Cont_pCun_1,0.10625557254792915,0.03948627182075547,0.06676930072717369,0.06676930072717369,0.04765700675779953,0.09021324500079368,1.0,True,True,True,pIPS > LO
72,7Networks_LH_Cont_Cing_1,0.0644530537020829,0.0415345855936822,0.022918468108400702,0.022918468108400702,0.009562275652812485,0.0432432360167796,0.8333333333333334,True,True,True,pIPS > LO
73,7Networks_LH_Cont_Cing_2,0.04198253842898541,0.04328907700255513,-0.0013065385735697224,0.0013065385735697224,-0.004780594873914699,0.0024349047116831724,0.6111111111111112,False,False,False,LO > pIPS
74,7Networks_LH_Default_Temp_1,0.023191014586094145,0.02466214997952597,-0.0014711353934318237,0.0014711353934318237,-0.006485935082229036,0.004610181501225774,0.6666666666666666,False,False,False,LO > pIPS
75,7Networks_LH_Default_Temp_2,0.03170197450607601,0.03785636309637792,-0.006154388590301908,0.006154388590301908,-0.013325410293570409,0.00022407658139450684,0.6111111111111112,False,False,False,LO > pIPS
76,7Networks_LH_Default_Temp_3,0.04120181878291381,0.04272347851656377,-0.0015216597336499618,0.0015216597336499618,-0.01233466836670737,0.008499837638858782,0.5,False,False,False,LO > pIPS
77,7Networks_LH_Default_Temp_4,0.058988930036624275,0.06042306328244093,-0.0014341332458166559,0.0014341332458166559,-0.010474681675097805,0.006806062611091563,0.3333333333333333,False,False,False,LO > pIPS
78,7Networks_LH_Default_Temp_5,0.06638332575352655,0.0718211755156517,-0.005437849762125149,0.005437849762125149,-0.014290596249823772,0.0035389261682414242,0.6111111111111112,False,False,False,LO > pIPS
79,7Networks_LH_Default_Par_1,0.09313332061800692,0.0723608006309304,0.02077251998707652,0.02077251998707652,0.007704904236986002,0.035869516696160036,0.6666666666666666,True,False,False,pIPS > LO
80,7Networks_LH_Default_Par_2,0.10014504711661074,0.05721671010057131,0.042928337016039424,0.042928337016039424,0.031183570609169285,0.055584212719824985,1.0,True,True,True,pIPS > LO
81,7Networks_LH_Default_Par_3,0.051213532608623304,0.03416477104959389,0.017048761559029416,0.017048761559029416,0.0033902937559307433,0.03434453504354071,0.6666666666666666,True,False,False,pIPS > LO
82,7Networks_LH_Default_Par_4,0.06114805691565076,0.034397083852026195,0.026750973063624568,0.026750973063624568,0.016834321931108,0.037958739608681444,1.0,True,True,True,pIPS > LO
83,7Networks_LH_Default_PFC_1,0.03027967069970651,0.033249591684175864,-0.002969920984469354,0.002969920984469354,-0.007762782573829302,0.0025753644375880705,0.6666666666666666,False,False,False,LO > pIPS
84,7Networks_LH_Default_PFC_2,0.032215660082228065,0.022129102027975023,0.010086558054253042,0.010086558054253042,0.0025936924027822293,0.018330561842594767,0.6666666666666666,True,False,False,pIPS > LO
85,7Networks_LH_Default_PFC_3,0.028808547591324896,0.02932636946853664,-0.0005178218772117459,0.0005178218772117459,-0.0067738765611365034,0.007517984598234759,0.5,False,False,False,LO > pIPS
86,7Networks_LH_Default_PFC_4,0.02682427591126826,0.01998893714820345,0.006835338763064809,0.006835338763064809,0.0012993589069487312,0.014323480343834186,0.6666666666666666,True,False,False,pIPS > LO
87,7Networks_LH_Default_PFC_5,0.04260523780249059,0.03721977480583721,0.005385462996653385,0.005385462996653385,-0.00610633860148179,0.021540280429568754,0.4444444444444444,False,False,False,pIPS > LO
88,7Networks_LH_Default_PFC_6,0.02724259128768204,0.014236790541973379,0.013005800745708663,0.013005800745708663,-0.000254549611418042,0.03134616978851327,0.6666666666666666,False,False,False,pIPS > LO
89,7Networks_LH_Default_PFC_7,0.022968018220530614,0.022920938338049583,4.707988248103118e-05,4.707988248103118e-05,-0.006177898812651013,0.006506885108602646,0.0,False,False,False,pIPS > LO
90,7Networks_LH_Default_PFC_8,0.03781309807931797,0.0394421159548478,-0.0016290178755298257,0.0016290178755298257,-0.006521268441833348,0.0036988861223411075,0.6111111111111112,False,False,False,LO > pIPS
91,7Networks_LH_Default_PFC_9,0.03665799071313813,0.033677684453626476,0.0029803062595116572,0.0029803062595116572,-0.0043513493250227605,0.010329529476196813,0.5,False,False,False,pIPS > LO
92,7Networks_LH_Default_PFC_10,0.06060102651827037,0.06622903570274098,-0.005628009184470609,0.005628009184470609,-0.0133475427499636,0.0025686412144245306,0.6111111111111112,False,False,False,LO > pIPS
93,7Networks_LH_Default_PFC_11,0.06582901450908846,0.06099402500937382,0.004834989499714636,0.004834989499714636,-0.002179953709451686,0.01262377719394863,0.4444444444444444,False,False,False,pIPS > LO
94,7Networks_LH_Default_PFC_12,0.060572286886680454,0.04057925684739732,0.019993030039283134,0.019993030039283134,0.01269359723050406,0.027598372249243146,0.8888888888888888,True,True,True,pIPS > LO
95,7Networks_LH_Default_PFC_13,0.06100498168315324,0.0548544620267219,0.00615051965643134,0.00615051965643134,-0.00532027881320876,0.022526933455244744,0.3888888888888889,False,False,False,pIPS > LO
96,7Networks_LH_Default_pCunPCC_1,0.09323964847458734,0.042223644678920716,0.05101600379566662,0.05101600379566662,0.03760034839821553,0.06467454767585473,1.0,True,True,True,pIPS > LO
97,7Networks_LH_Default_pCunPCC_2,0.07725510677038175,0.03035629259991563,0.04689881417046612,0.04689881417046612,0.028457781162028874,0.07296144839686651,1.0,True,True,True,pIPS > LO
98,7Networks_LH_Default_pCunPCC_3,0.06591134337294433,0.0492729265242815,0.016638416848662824,0.016638416848662824,0.009159996295865213,0.0241570202465583,0.8888888888888888,True,True,True,pIPS > LO
99,7Networks_LH_Default_pCunPCC_4,0.07785455328929755,0.045338382452933326,0.032516170836364225,0.032516170836364225,0.022094839010646353,0.0447771094364321,1.0,True,True,True,pIPS > LO
100,7Networks_LH_Default_PHC_1,0.06885383454047972,0.06583851389586926,0.003015320644610464,0.003015320644610464,-0.007364578777924185,0.012340339487935933,0.6111111111111112,False,False,False,pIPS > LO
101,7Networks_RH_Vis_1,0.06931439083483484,0.09740725635654396,-0.028092865521709115,0.028092865521709115,-0.038784906381948134,-0.018917671306472688,1.0,True,True,True,LO > pIPS
102,7Networks_RH_Vis_2,0.08565147945450412,0.08881481405761507,-0.003163334603110954,0.003163334603110954,-0.019221327903990944,0.009630395932536987,0.3888888888888889,False,False,False,LO > pIPS
103,7Networks_RH_Vis_3,0.11878587698770894,0.14506018410126367,-0.026274307113554732,0.026274307113554732,-0.041823435719642366,-0.01089586621771257,0.7777777777777778,True,True,True,LO > pIPS
104,7Networks_RH_Vis_4,0.08377250842750072,0.03570997345054315,0.048062534976957574,0.048062534976957574,0.02750008936660986,0.06542680037673562,0.9444444444444444,True,True,True,pIPS > LO
105,7Networks_RH_Vis_5,0.057526297117066055,0.07810933911241591,-0.020583041995349854,0.020583041995349854,-0.03731201580052988,-0.005545426533919666,0.7222222222222222,True,False,False,LO > pIPS
106,7Networks_RH_Vis_6,0.06183173424667782,0.06821272346294588,-0.006380989216268056,0.006380989216268056,-0.021306611589776977,0.008578306012269523,0.6111111111111112,False,False,False,LO > pIPS
107,7Networks_RH_Vis_7,0.07324342978083426,0.04585279516565303,0.02739063461518123,0.02739063461518123,0.01386126507616913,0.03940556939794785,0.8888888888888888,True,True,True,pIPS > LO
108,7Networks_RH_Vis_8,0.06373019899345106,0.11703974805358383,-0.05330954906013277,0.05330954906013277,-0.06250852680144212,-0.043316649868049555,1.0,True,True,True,LO > pIPS
109,7Networks_RH_Vis_9,0.0940267389588472,0.016877620118773647,0.07714911884007356,0.07714911884007356,0.05824509651607109,0.09582329109931985,0.9444444444444444,True,True,True,pIPS > LO
110,7Networks_RH_Vis_10,0.08745515325831042,0.056316060609080724,0.031139092649229698,0.031139092649229698,0.01915024418073395,0.043342137271409016,0.8888888888888888,True,True,True,pIPS > LO
111,7Networks_RH_Vis_11,0.1271344063182672,0.14871755118171373,-0.021583144863446535,0.021583144863446535,-0.03655838138527342,-0.0054796817402045115,0.7222222222222222,True,False,False,LO > pIPS
112,7Networks_RH_Vis_12,0.08104672417458561,0.023307051406138472,0.05773967276844714,0.05773967276844714,0.04011271988015829,0.07461813783609411,0.8888888888888888,True,True,True,pIPS > LO
113,7Networks_RH_Vis_13,0.102579262935453,0.028095311899152067,0.07448395103630093,0.07448395103630093,0.05499792917528087,0.09623326220575511,1.0,True,True,True,pIPS > LO
114,7Networks_RH_Vis_14,0.0724953228297333,-0.0004907860161943568,0.07298610884592766,0.07298610884592766,0.05580017708254875,0.08883899865710797,0.9444444444444444,True,True,True,pIPS > LO
115,7Networks_RH_Vis_15,0.12442235524455707,0.09866656611363094,0.025755789130926132,0.025755789130926132,0.013493224305825108,0.03773917448189524,0.8333333333333334,True,True,True,pIPS > LO
116,7Networks_RH_SomMot_1,0.054195537904484406,0.04290584666240546,0.011289691242078945,0.011289691242078945,0.0024758532410487583,0.021613196250594532,0.6111111111111112,True,False,False,pIPS > LO
117,7Networks_RH_SomMot_2,0.06814300840617055,0.06024031667038798,0.007902691735782563,0.007902691735782563,-0.0025292146860414876,0.018942937565993304,0.6111111111111112,False,False,False,pIPS > LO
118,7Networks_RH_SomMot_3,0.05091154768726685,0.03574973872552315,0.015161808961743697,0.015161808961743697,0.001447126720773265,0.03644784399722185,0.7222222222222222,True,False,False,pIPS > LO
119,7Networks_RH_SomMot_4,0.06278199353255332,0.045882443392959736,0.01689955013959358,0.01689955013959358,0.003981781467640149,0.036109984846552826,0.7222222222222222,True,False,False,pIPS > LO
120,7Networks_RH_SomMot_5,0.054292464751698494,0.033976973914023906,0.020315490837674588,0.020315490837674588,0.0074597906444169955,0.03652875635549814,0.7777777777777778,True,True,True,pIPS > LO
121,7Networks_RH_SomMot_6,0.05655720617829098,0.0365898541899191,0.01996735198837188,0.01996735198837188,0.006841255092553585,0.03713961874923875,0.7777777777777778,True,True,True,pIPS > LO
122,7Networks_RH_SomMot_7,0.06045406679105428,0.05539965101828178,0.005054415772772498,0.005054415772772498,-0.002234762816482945,0.012893107741708968,0.5,False,False,False,pIPS > LO
123,7Networks_RH_SomMot_8,0.059385406577752695,0.05145202322940653,0.007933383348346167,0.007933383348346167,-0.00865153073666282,0.02057959048526956,0.7777777777777778,False,True,False,pIPS > LO
124,7Networks_RH_SomMot_9,0.07481566780350274,0.07132863201614884,0.0034870357873539037,0.0034870357873539037,-0.006389315736790504,0.013619537360500531,0.6111111111111112,False,False,False,pIPS > LO
125,7Networks_RH_SomMot_10,0.07515877236922582,0.07076671512590514,0.004392057243320674,0.004392057243320674,-0.006629947464292251,0.014182454611485203,0.6666666666666666,False,False,False,pIPS > LO
126,7Networks_RH_SomMot_11,0.06701924062670311,0.06049454327310539,0.0065246973535977235,0.0065246973535977235,-0.001218507873838656,0.01405069231485767,0.7222222222222222,False,False,False,pIPS > LO
127,7Networks_RH_SomMot_12,0.08729268776045905,0.0763310316639642,0.010961656096494854,0.010961656096494854,0.0025791441646611417,0.020071891286513873,0.6111111111111112,True,False,False,pIPS > LO
128,7Networks_RH_SomMot_13,0.10732076606816715,0.08713564949317111,0.02018511657499604,0.02018511657499604,0.010835747803664865,0.030422527441341007,0.8888888888888888,True,True,True,pIPS > LO
129,7Networks_RH_SomMot_14,0.08664221709801091,0.07294363538838095,0.013698581709629967,0.013698581709629967,0.003355401656073003,0.024789231813823174,0.6666666666666666,True,False,False,pIPS > LO
130,7Networks_RH_SomMot_15,0.1011039534997609,0.07998723278029098,0.02111672071946992,0.02111672071946992,0.011324506783340542,0.03200508607034053,0.8888888888888888,True,True,True,pIPS > LO
131,7Networks_RH_SomMot_16,0.06536245697902308,0.05183254058162371,0.013529916397399373,0.013529916397399373,0.004249117554475864,0.02578008955137597,0.7777777777777778,True,True,True,pIPS > LO
132,7Networks_RH_SomMot_17,0.0752451720311203,0.055634721777298383,0.019610450253821916,0.019610450253821916,0.011394265749388267,0.028388928379475452,0.8333333333333334,True,True,True,pIPS > LO
133,7Networks_RH_SomMot_18,0.07757326722559002,0.06734205963503984,0.010231207590550184,0.010231207590550184,0.00031490232407426286,0.02158735816806762,0.5555555555555556,True,False,False,pIPS > LO
134,7Networks_RH_SomMot_19,0.08532460535772973,0.07022962051754196,0.015094984840187772,0.015094984840187772,0.00484166778494707,0.027672285365406418,0.6666666666666666,True,False,False,pIPS > LO
135,7Networks_RH_DorsAttn_Post_1,0.08644797445999251,0.11107677842179935,-0.024628803961806833,0.024628803961806833,-0.04034373579132887,-0.010722398820022752,0.7777777777777778,True,True,True,LO > pIPS
136,7Networks_RH_DorsAttn_Post_2,0.10723712688518895,0.10394543326563305,0.003291693619555905,0.003291693619555905,-0.0057807006304048765,0.013827783102169627,0.4444444444444444,False,False,False,pIPS > LO
137,7Networks_RH_DorsAttn_Post_3,0.06537733961724573,0.05493520924614535,0.01044213037110038,0.01044213037110038,0.000788814565425528,0.019644469352594264,0.7222222222222222,True,False,False,pIPS > LO
