ROI_ID,ROI_Name,Clean_Name,Mean_Value,t_stat,p_value,Significant,LOOV_Mean,LOOV_Std,Bootstrap_Mean,Bootstrap_CI_Lower,Bootstrap_CI_Upper,p_value_corrected,Anatomical_Lobe,Hemisphere,Base_Region,Lobe_Sorted,sort_key
162,7Networks_RH_Limbic_TempPole_2,Limbic_TempPole,-0.013709517732106234,-2.744179120199355,0.006161876792849644,True,-0.01370951773210623,0.0001482899747698371,-0.013709517732106234,-0.02342264526953798,-0.0046600770138056176,,Frontal,R,Limbic_TempPole,Frontal,"(0, 'Limbic_TempPole', 1)"
46,7Networks_LH_SalVentAttn_FrOperIns_1,SalVentAttn_FrOperIns,-0.0022186507837965957,-1.0000000000000002,0.31765360701045925,False,-0.0022186507837965957,8.355922264220238e-05,-0.0022186507837965957,-0.006655952351389787,0.0,,Frontal,L,SalVentAttn_FrOperIns,Frontal,"(0, 'SalVentAttn_FrOperIns', 0)"
49,7Networks_LH_SalVentAttn_FrOperIns_4,SalVentAttn_FrOperIns,-0.13513522976938075,-4.7855978875594625,2.2551890325778273e-06,True,-0.13513522976938075,0.0012704831395804511,-0.13513522976938075,-0.19623178207556827,-0.08124465010476958,,Frontal,L,SalVentAttn_FrOperIns,Frontal,"(0, 'SalVentAttn_FrOperIns', 0)"
47,7Networks_LH_SalVentAttn_FrOperIns_2,SalVentAttn_FrOperIns,-0.7982306706833084,-11.226280903237855,4.638328129865036e-26,True,-0.7982306706833086,0.003286772006074021,-0.7982306706833084,-0.9405988635259851,-0.6603313985639083,,Frontal,L,SalVentAttn_FrOperIns,Frontal,"(0, 'SalVentAttn_FrOperIns', 0)"
48,7Networks_LH_SalVentAttn_FrOperIns_3,SalVentAttn_FrOperIns,-0.12216491578361416,-4.4015381105426705,1.5107904087925419e-05,True,-0.12216491578361416,0.0016270299181944004,-0.12216491578361416,-0.17734571983147002,-0.0740942776144465,,Frontal,L,SalVentAttn_FrOperIns,Frontal,"(0, 'SalVentAttn_FrOperIns', 0)"
151,7Networks_RH_SalVentAttn_FrOperIns_1,SalVentAttn_FrOperIns,0.0,,,False,0.0,0.0,0.0,0.0,0.0,,Frontal,R,SalVentAttn_FrOperIns,Frontal,"(0, 'SalVentAttn_FrOperIns', 1)"
152,7Networks_RH_SalVentAttn_FrOperIns_2,SalVentAttn_FrOperIns,0.0,,,False,0.0,0.0,0.0,0.0,0.0,,Frontal,R,SalVentAttn_FrOperIns,Frontal,"(0, 'SalVentAttn_FrOperIns', 1)"
154,7Networks_RH_SalVentAttn_FrOperIns_4,SalVentAttn_FrOperIns,-0.0072816133877581235,-2.003259959346736,0.0454525234222955,True,-0.007281613387758121,0.00012191002648399348,-0.0072816133877581235,-0.014580710672903513,-0.0018017043492718693,,Frontal,R,SalVentAttn_FrOperIns,Frontal,"(0, 'SalVentAttn_FrOperIns', 1)"
153,7Networks_RH_SalVentAttn_FrOperIns_3,SalVentAttn_FrOperIns,-0.8004621728276864,-13.426758025752086,1.1896687107057795e-33,True,-0.8004621728276864,0.003129077636488633,-0.8004621728276864,-0.9166998978626485,-0.6901419650185444,,Frontal,R,SalVentAttn_FrOperIns,Frontal,"(0, 'SalVentAttn_FrOperIns', 1)"
53,7Networks_LH_SalVentAttn_Med_3,SalVentAttn_Med,-0.2502722376119577,-6.155295196553866,1.4930182228706317e-09,True,-0.25027223761195766,0.0017779229925328416,-0.2502722376119577,-0.33532708750726486,-0.17073683566679365,,Frontal,L,SalVentAttn_Med,Frontal,"(0, 'SalVentAttn_Med', 0)"
52,7Networks_LH_SalVentAttn_Med_2,SalVentAttn_Med,0.0,,,False,0.0,0.0,0.0,0.0,0.0,,Frontal,L,SalVentAttn_Med,Frontal,"(0, 'SalVentAttn_Med', 0)"
51,7Networks_LH_SalVentAttn_Med_1,SalVentAttn_Med,-0.12855597883830325,-5.668820305800118,2.0234787724627585e-08,True,-0.12855597883830328,0.0008114729956888586,-0.12855597883830325,-0.17431727604373054,-0.08771208112936162,,Frontal,L,SalVentAttn_Med,Frontal,"(0, 'SalVentAttn_Med', 0)"
155,7Networks_RH_SalVentAttn_Med_1,SalVentAttn_Med,0.0,,,False,0.0,0.0,0.0,0.0,0.0,,Frontal,R,SalVentAttn_Med,Frontal,"(0, 'SalVentAttn_Med', 1)"
156,7Networks_RH_SalVentAttn_Med_2,SalVentAttn_Med,0.0,,,False,0.0,0.0,0.0,0.0,0.0,,Frontal,R,SalVentAttn_Med,Frontal,"(0, 'SalVentAttn_Med', 1)"
157,7Networks_RH_SalVentAttn_Med_3,SalVentAttn_Med,-0.030273981665146398,-3.3428724172024378,0.0008801651847136672,True,-0.030273981665146398,0.0003675829816660783,-0.030273981665146398,-0.0497587999987493,-0.013772823367414816,,Frontal,R,SalVentAttn_Med,Frontal,"(0, 'SalVentAttn_Med', 1)"
50,7Networks_LH_SalVentAttn_PFCl_1,SalVentAttn_PFCl,0.0,,,False,0.0,0.0,0.0,0.0,0.0,,Frontal,L,SalVentAttn_PFCl,Frontal,"(0, 'SalVentAttn_PFCl', 0)"
45,7Networks_LH_SalVentAttn_ParOper_3,SalVentAttn_ParOper,-0.09200282332934169,-4.26822957695092,2.332358945489705e-05,True,-0.0920028233293417,0.0009336622065203927,-0.09200282332934169,-0.133585855674109,-0.05171575883233011,,Frontal,L,SalVentAttn_ParOper,Frontal,"(0, 'SalVentAttn_ParOper', 0)"
44,7Networks_LH_SalVentAttn_ParOper_2,SalVentAttn_ParOper,-0.14524680397833875,-6.716463497680392,3.8788553062198845e-11,True,-0.14524680397833872,0.0008208923168143614,-0.14524680397833875,-0.1878278078444238,-0.1019747998423563,,Frontal,L,SalVentAttn_ParOper,Frontal,"(0, 'SalVentAttn_ParOper', 0)"
43,7Networks_LH_SalVentAttn_ParOper_1,SalVentAttn_ParOper,-0.5761837894015824,-11.296726948288986,7.278787527184151e-27,True,-0.5761837894015824,0.0021270342425060186,-0.5761837894015824,-0.6787363020049244,-0.4763765515510655,,Frontal,L,SalVentAttn_ParOper,Frontal,"(0, 'SalVentAttn_ParOper', 0)"
150,7Networks_RH_SalVentAttn_PrC_1,SalVentAttn_PrC,0.0,,,False,0.0,0.0,0.0,0.0,0.0,,Frontal,R,SalVentAttn_PrC,Frontal,"(0, 'SalVentAttn_PrC', 1)"
148,7Networks_RH_SalVentAttn_TempOccPar_2,SalVentAttn_TempOccPar,-0.04448525742107818,-3.190033739459244,0.0015373271860852171,True,-0.044485257421078186,0.00070523271884149,-0.04448525742107818,-0.0712978339939987,-0.01831713688789483,,Frontal,R,SalVentAttn_TempOccPar,Frontal,"(0, 'SalVentAttn_TempOccPar', 1)"
149,7Networks_RH_SalVentAttn_TempOccPar_3,SalVentAttn_TempOccPar,-0.034971229390770076,-4.387658637273998,1.2738593746888272e-05,True,-0.03497122939077006,0.0002584567087581488,-0.034971229390770076,-0.05162837693358922,-0.02025817521202628,,Frontal,R,SalVentAttn_TempOccPar,Frontal,"(0, 'SalVentAttn_TempOccPar', 1)"
147,7Networks_RH_SalVentAttn_TempOccPar_1,SalVentAttn_TempOccPar,0.0,,,False,0.0,0.0,0.0,0.0,0.0,,Frontal,R,SalVentAttn_TempOccPar,Frontal,"(0, 'SalVentAttn_TempOccPar', 1)"
15,7Networks_LH_SomMot_2,SomMot_2,-0.08215346959073938,-5.314550385429401,1.391216603051879e-07,True,-0.08215346959073937,0.0005492837994306122,-0.08215346959073938,-0.11325435126387391,-0.05284748852728926,,Somatomotor,L,SomMot,Somatomotor,"(1, 'SomMot', 0)"
29,7Networks_LH_SomMot_16,SomMot_16,-0.005531510214624494,-1.0,0.31814705210744365,False,-0.005531510214624495,0.00032538295380144075,-0.005531510214624494,-0.022126040858497977,0.0,,Somatomotor,L,SomMot,Somatomotor,"(1, 'SomMot', 0)"
20,7Networks_LH_SomMot_7,SomMot_7,0.0,,,False,0.0,0.0,0.0,0.0,0.0,,Somatomotor,L,SomMot,Somatomotor,"(1, 'SomMot', 0)"
21,7Networks_LH_SomMot_8,SomMot_8,0.0,,,False,0.0,0.0,0.0,0.0,0.0,,Somatomotor,L,SomMot,Somatomotor,"(1, 'SomMot', 0)"
14,7Networks_LH_SomMot_1,SomMot_1,-0.005443065157601108,-1.4152003060593872,0.15753558338825316,False,-0.005443065157601108,0.00015807557345686907,-0.005443065157601108,-0.013654381728120004,0.0,,Somatomotor,L,SomMot,Somatomotor,"(1, 'SomMot', 0)"
22,7Networks_LH_SomMot_9,SomMot_9,0.0,,,False,0.0,0.0,0.0,0.0,0.0,,Somatomotor,L,SomMot,Somatomotor,"(1, 'SomMot', 0)"
23,7Networks_LH_SomMot_10,SomMot_10,0.0,,,False,0.0,0.0,0.0,0.0,0.0,,Somatomotor,L,SomMot,Somatomotor,"(1, 'SomMot', 0)"
24,7Networks_LH_SomMot_11,SomMot_11,0.0,,,False,0.0,0.0,0.0,0.0,0.0,,Somatomotor,L,SomMot,Somatomotor,"(1, 'SomMot', 0)"
25,7Networks_LH_SomMot_12,SomMot_12,-0.005526876321654952,-1.0086672021646566,0.31352902254404696,False,-0.005526876321654952,0.00022041320474908987,-0.005526876321654952,-0.016689155719274432,0.005249645871854935,,Somatomotor,L,SomMot,Somatomotor,"(1, 'SomMot', 0)"
26,7Networks_LH_SomMot_13,SomMot_13,0.0,,,False,0.0,0.0,0.0,0.0,0.0,,Somatomotor,L,SomMot,Somatomotor,"(1, 'SomMot', 0)"
27,7Networks_LH_SomMot_14,SomMot_14,0.0031872705193025284,0.9999999999999998,0.3177567423280446,False,0.003187270519302529,0.00013690499145355711,0.0031872705193025284,0.0,0.009561811557907586,,Somatomotor,L,SomMot,Somatomotor,"(1, 'SomMot', 0)"
28,7Networks_LH_SomMot_15,SomMot_15,0.023298145559958145,3.753992576497873,0.00018323547740254622,True,0.023298145559958145,0.00018806760975709214,0.023298145559958145,0.011750819742037,0.03639271578400108,,Somatomotor,L,SomMot,Somatomotor,"(1, 'SomMot', 0)"
18,7Networks_LH_SomMot_5,SomMot_5,-0.28721869825941243,-6.394734763227966,4.663147787173292e-10,True,-0.28721869825941243,0.00228907387587081,-0.28721869825941243,-0.3735800702462259,-0.20326375211981698,,Somatomotor,L,SomMot,Somatomotor,"(1, 'SomMot', 0)"
19,7Networks_LH_SomMot_6,SomMot_6,-0.0815253906968043,-4.652327490162697,3.808328803336816e-06,True,-0.08152539069680428,0.0006028291657843781,-0.0815253906968043,-0.11788468854422166,-0.04937392265112706,,Somatomotor,L,SomMot,Somatomotor,"(1, 'SomMot', 0)"
16,7Networks_LH_SomMot_3,SomMot_3,-0.019834595206947477,-2.137259672021816,0.033067268503144474,True,-0.019834595206947477,0.00041754431599837205,-0.019834595206947477,-0.03979725381107253,-0.003439685357255706,,Somatomotor,L,SomMot,Somatomotor,"(1, 'SomMot', 0)"
17,7Networks_LH_SomMot_4,SomMot_4,-0.033536828665704524,-3.1840056144892537,0.0015222184652732252,True,-0.033536828665704524,0.00041409122447924515,-0.033536828665704524,-0.054404356346208514,-0.015119831194254755,,Somatomotor,L,SomMot,Somatomotor,"(1, 'SomMot', 0)"
124,7Networks_RH_SomMot_10,SomMot_10,0.0,,,False,0.0,0.0,0.0,0.0,0.0,,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
115,7Networks_RH_SomMot_1,SomMot_1,-0.0026455836943670603,-1.0000000000000002,0.31771295385831766,False,-0.00264558369436706,0.00010791560981510117,-0.0026455836943670603,-0.007936751083101181,0.0,,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
116,7Networks_RH_SomMot_2,SomMot_2,-0.1647492572346527,-5.901437333054992,6.440657006087711e-09,True,-0.16474925723465272,0.0012137739977334087,-0.1647492572346527,-0.21944883188439573,-0.11384954239310223,,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
117,7Networks_RH_SomMot_3,SomMot_3,-0.004187494012118853,-1.0000000000000002,0.3179451847176804,False,-0.004187494012118853,0.00021453181705507796,-0.004187494012118853,-0.012562482036356558,0.0,,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
118,7Networks_RH_SomMot_4,SomMot_4,-0.24622537781350765,-5.977645259687959,5.045358394957815e-09,True,-0.24622537781350762,0.0020673186408321814,-0.24622537781350765,-0.32811481635504325,-0.17321600572264714,,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
123,7Networks_RH_SomMot_9,SomMot_9,0.0,,,False,0.0,0.0,0.0,0.0,0.0,,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
120,7Networks_RH_SomMot_6,SomMot_6,0.0,,,False,0.0,0.0,0.0,0.0,0.0,,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
121,7Networks_RH_SomMot_7,SomMot_7,-0.010765077531396947,-1.8868742641668552,0.059553206134885864,False,-0.010765077531396952,0.00020560271176606797,-0.010765077531396947,-0.023556786317387585,-0.0020604072120679697,,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
119,7Networks_RH_SomMot_5,SomMot_5,0.0,,,False,0.0,0.0,0.0,0.0,0.0,,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
132,7Networks_RH_SomMot_18,SomMot_18,-0.0048766894219755465,-1.415080351163391,0.15749542720759083,False,-0.0048766894219755465,0.00013110068881230376,-0.0048766894219755465,-0.012300753912086999,0.0,,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
131,7Networks_RH_SomMot_17,SomMot_17,-0.043524243727394094,-3.0247836919778126,0.002659996211141611,True,-0.043524243727394094,0.0007440482672353521,-0.043524243727394094,-0.07400208258583968,-0.01457076468061099,,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
130,7Networks_RH_SomMot_16,SomMot_16,0.0,,,False,0.0,0.0,0.0,0.0,0.0,,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
122,7Networks_RH_SomMot_8,SomMot_8,0.0,,,False,0.0,0.0,0.0,0.0,0.0,,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
128,7Networks_RH_SomMot_14,SomMot_14,0.0,,,False,0.0,0.0,0.0,0.0,0.0,,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
127,7Networks_RH_SomMot_13,SomMot_13,-0.08481124544413753,-2.796117600952287,0.005536702027644464,True,-0.08481124544413754,0.001829075618312164,-0.08481124544413753,-0.14563274669086865,-0.02731842797181414,,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
126,7Networks_RH_SomMot_12,SomMot_12,0.0,,,False,0.0,0.0,0.0,0.0,0.0,,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
125,7Networks_RH_SomMot_11,SomMot_11,0.0,,,False,0.0,0.0,0.0,0.0,0.0,,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
133,7Networks_RH_SomMot_19,SomMot_19,-0.06381481835679627,-3.043449098046386,0.0025915609020044773,True,-0.06381481835679628,0.0013341572427993207,-0.06381481835679627,-0.10932568367582615,-0.027197288653474178,,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
129,7Networks_RH_SomMot_15,SomMot_15,0.0,,,False,0.0,0.0,0.0,0.0,0.0,,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
41,7Networks_LH_DorsAttn_FEF_2,DorsAttn_FEF,-0.07394050210208956,-4.577980834804412,5.737939377426619e-06,True,-0.07394050210208956,0.0006677755168028722,-0.07394050210208956,-0.10982408003321396,-0.043150889879000405,,Parietal,L,DorsAttn_FEF,Parietal,"(2, 'DorsAttn_FEF', 0)"
40,7Networks_LH_DorsAttn_FEF_1,DorsAttn_FEF,-0.02915009944948693,-3.631660624621498,0.00030078946616901846,True,-0.02915009944948693,0.00029328771675387526,-0.02915009944948693,-0.04636548787993977,-0.015456896321409019,,Parietal,L,DorsAttn_FEF,Parietal,"(2, 'DorsAttn_FEF', 0)"
144,7Networks_RH_DorsAttn_FEF_1,DorsAttn_FEF,0.0,,,False,0.0,0.0,0.0,0.0,0.0,,Parietal,R,DorsAttn_FEF,Parietal,"(2, 'DorsAttn_FEF', 1)"
145,7Networks_RH_DorsAttn_FEF_2,DorsAttn_FEF,-0.032181332858457604,-3.491810855164731,0.0005131986043676512,True,-0.0321813328584576,0.0003666019557182157,-0.032181332858457604,-0.05119990978539843,-0.01595184686121079,,Parietal,R,DorsAttn_FEF,Parietal,"(2, 'DorsAttn_FEF', 1)"
39,7Networks_LH_DorsAttn_Post_10,DorsAttn_Post,-0.050050920847563414,-3.447088723867673,0.0006054509964683783,True,-0.050050920847563414,0.0005864478157959763,-0.050050920847563414,-0.08081959802195486,-0.02223596498408054,,Parietal,L,DorsAttn_Post,Parietal,"(2, 'DorsAttn_Post', 0)"
31,7Networks_LH_DorsAttn_Post_2,DorsAttn_Post,0.4163018662781108,7.709900820719516,9.494007425922603e-14,True,0.4163018662781108,0.00265695709025512,0.4163018662781108,0.316014802271475,0.5174805183246409,,Parietal,L,DorsAttn_Post,Parietal,"(2, 'DorsAttn_Post', 0)"
32,7Networks_LH_DorsAttn_Post_3,DorsAttn_Post,-1.755847038842085,-2.420903110247182,0.029656357318623296,True,-1.7558470388420853,0.1938408266827641,-1.755847038842085,-3.1446348996060363,-0.47985790002105605,,Parietal,L,DorsAttn_Post,Parietal,"(2, 'DorsAttn_Post', 0)"
38,7Networks_LH_DorsAttn_Post_9,DorsAttn_Post,0.0,,,False,0.0,0.0,0.0,0.0,0.0,,Parietal,L,DorsAttn_Post,Parietal,"(2, 'DorsAttn_Post', 0)"
33,7Networks_LH_DorsAttn_Post_4,DorsAttn_Post,0.0,,,False,0.0,0.0,0.0,0.0,0.0,,Parietal,L,DorsAttn_Post,Parietal,"(2, 'DorsAttn_Post', 0)"
34,7Networks_LH_DorsAttn_Post_5,DorsAttn_Post,-0.008263830794101763,-1.4152796466511437,0.15775120808678422,False,-0.008263830794101765,0.0002894289376554708,-0.008263830794101763,-0.020786844254640547,0.0,,Parietal,L,DorsAttn_Post,Parietal,"(2, 'DorsAttn_Post', 0)"
35,7Networks_LH_DorsAttn_Post_6,DorsAttn_Post,-0.031670016937026695,-1.6535147546638698,0.09900484925737808,False,-0.031670016937026695,0.0009540863840467076,-0.031670016937026695,-0.06636320749786385,0.005566815850918385,,Parietal,L,DorsAttn_Post,Parietal,"(2, 'DorsAttn_Post', 0)"
36,7Networks_LH_DorsAttn_Post_7,DorsAttn_Post,0.034736376068684585,1.0,0.32254204987898993,False,0.0347363760686846,0.005121599237299012,0.034736376068684585,0.0,0.10420912820605376,,Parietal,L,DorsAttn_Post,Parietal,"(2, 'DorsAttn_Post', 0)"
30,7Networks_LH_DorsAttn_Post_1,DorsAttn_Post,-2.082285942239602,-15.425253915337882,5.4133426403773014e-49,True,-2.082285942239602,0.003953290877206803,-2.082285942239602,-2.352601114079028,-1.8129371264642924,,Parietal,L,DorsAttn_Post,Parietal,"(2, 'DorsAttn_Post', 0)"
37,7Networks_LH_DorsAttn_Post_8,DorsAttn_Post,0.006727126556127939,1.0000000000000002,0.31822967352335646,False,0.0067271265561279405,0.0004148123938136991,0.006727126556127939,0.0,0.020181379668383816,,Parietal,L,DorsAttn_Post,Parietal,"(2, 'DorsAttn_Post', 0)"
141,7Networks_RH_DorsAttn_Post_8,DorsAttn_Post,0.09168417911216076,3.6437943419087726,0.0002998172451363322,True,0.09168417911216079,0.001183508350065775,0.09168417911216076,0.044550535346241676,0.14443997733006148,,Parietal,R,DorsAttn_Post,Parietal,"(2, 'DorsAttn_Post', 1)"
142,7Networks_RH_DorsAttn_Post_9,DorsAttn_Post,0.1316575985974894,6.793975248154642,2.2607205227243535e-11,True,0.13165759859748938,0.0007162529580343822,0.1316575985974894,0.0956973024216175,0.17030769971951462,,Parietal,R,DorsAttn_Post,Parietal,"(2, 'DorsAttn_Post', 1)"
140,7Networks_RH_DorsAttn_Post_7,DorsAttn_Post,-0.13977626424726494,-4.655282329868522,4.097533908675615e-06,True,-0.13977626424726494,0.0013066836076886935,-0.13977626424726494,-0.19726585300239072,-0.08466474691153002,,Parietal,R,DorsAttn_Post,Parietal,"(2, 'DorsAttn_Post', 1)"
138,7Networks_RH_DorsAttn_Post_5,DorsAttn_Post,-0.015291840174979768,-1.7219244208621372,0.08581424663883201,False,-0.015291840174979771,0.0004317928843810292,-0.015291840174979768,-0.03651512540971794,0.0,,Parietal,R,DorsAttn_Post,Parietal,"(2, 'DorsAttn_Post', 1)"
137,7Networks_RH_DorsAttn_Post_4,DorsAttn_Post,0.0,,,False,0.0,0.0,0.0,0.0,0.0,,Parietal,R,DorsAttn_Post,Parietal,"(2, 'DorsAttn_Post', 1)"
136,7Networks_RH_DorsAttn_Post_3,DorsAttn_Post,-0.013157787436446196,-1.7358054983969327,0.0834174485818203,False,-0.01315778743644619,0.00039091999444180396,-0.013157787436446196,-0.030647135988273937,0.0,,Parietal,R,DorsAttn_Post,Parietal,"(2, 'DorsAttn_Post', 1)"
135,7Networks_RH_DorsAttn_Post_2,DorsAttn_Post,0.013880594807362739,0.7581255211358012,0.44863734695672286,False,0.013880594807362744,0.0007005781822779157,0.013880594807362739,-0.01905638352571928,0.05138041526130642,,Parietal,R,DorsAttn_Post,Parietal,"(2, 'DorsAttn_Post', 1)"
134,7Networks_RH_DorsAttn_Post_1,DorsAttn_Post,0.7841835249502219,7.036353367461596,3.9436569881541864e-12,True,0.7841835249502219,0.003739930996098401,0.7841835249502219,0.561885112082642,0.9953541872141791,,Parietal,R,DorsAttn_Post,Parietal,"(2, 'DorsAttn_Post', 1)"
143,7Networks_RH_DorsAttn_Post_10,DorsAttn_Post,0.005277838023242436,1.4153795235810775,0.1574726377601227,False,0.0052778380232424375,0.00015172763202449453,0.005277838023242436,0.0,0.013202393715717879,,Parietal,R,DorsAttn_Post,Parietal,"(2, 'DorsAttn_Post', 1)"
139,7Networks_RH_DorsAttn_Post_6,DorsAttn_Post,0.19447661663433435,4.543312591483228,9.828370670698965e-06,True,0.19447661663433444,0.0031054030232134863,0.19447661663433435,0.11181029865592458,0.2787819234152631,,Parietal,R,DorsAttn_Post,Parietal,"(2, 'DorsAttn_Post', 1)"
42,7Networks_LH_DorsAttn_PrCv_1,DorsAttn_PrCv,-0.2592780958322579,-6.839566191790759,2.872855606828159e-11,True,-0.25927809583225797,0.001865358222195916,-0.2592780958322579,-0.33543373971680995,-0.18563077045536341,,Parietal,L,DorsAttn_PrCv,Parietal,"(2, 'DorsAttn_PrCv', 0)"
146,7Networks_RH_DorsAttn_PrCv_1,DorsAttn_PrCv,-0.17807482663225685,-6.679043285043275,4.4279622756190715e-11,True,-0.1780748266322568,0.0009299345071633648,-0.17807482663225685,-0.2299285058872557,-0.12381378362028746,,Parietal,R,DorsAttn_PrCv,Parietal,"(2, 'DorsAttn_PrCv', 1)"
pIPS,Wang_pIPS,pIPS,-0.5266027557327322,-23.843068575534453,4.360844420213633e-121,True,-0.5266027557327321,0.00025775897110382395,-0.5266027557327322,-0.568241623252166,-0.47927576317183673,2.1368137659046803e-119,Parietal,X,pIPS,Parietal,"(2, 'pIPS', 2)"
LO,Wang_LO,LO,2.637617600913922,34.082735330926795,2.887490774618822e-225,True,2.637617600913922,0.0011879268609039915,2.637617600913922,2.4918023672393073,2.788209892069826,2.1223057193448344e-223,Temporal,X,LO,Temporal,"(3, 'LO', 2)"
0,7Networks_LH_Vis_1,Vis_1,-1.162668569370544,-11.349120425332698,6.1248290269668356e-27,True,-1.162668569370544,0.004392323086810192,-1.162668569370544,-1.3698977007613562,-0.9576522046284055,,Occipital,L,Vis,Occipital,"(4, 'Vis', 0)"
13,7Networks_LH_Vis_14,Vis_14,0.17289052435030128,4.569571913402906,7.58245562331338e-06,True,0.17289052435030125,0.0023555147173178817,0.17289052435030128,0.09881350856554569,0.25241016328701793,,Occipital,L,Vis,Occipital,"(4, 'Vis', 0)"
1,7Networks_LH_Vis_2,Vis_2,-1.9267545616771014,-16.604100890619335,7.133778905882164e-55,True,-1.9267545616771016,0.003667701589884643,-1.9267545616771014,-2.1512184188534786,-1.694579771919308,,Occipital,L,Vis,Occipital,"(4, 'Vis', 0)"
2,7Networks_LH_Vis_3,Vis_3,6.160216218994519,21.665615361877485,5.161560517982549e-33,True,6.160216218994519,0.03374393709617414,6.160216218994519,5.596011539178175,6.711931730481218,,Occipital,L,Vis,Occipital,"(4, 'Vis', 0)"
3,7Networks_LH_Vis_4,Vis_4,-0.25723049005750404,-7.551129391338283,1.972885091423478e-13,True,-0.25723049005750404,0.0014996353947099837,-0.25723049005750404,-0.3264626759447626,-0.19055959546901843,,Occipital,L,Vis,Occipital,"(4, 'Vis', 0)"
4,7Networks_LH_Vis_5,Vis_5,2.9887861419903747,24.788871762588663,6.438871652279203e-97,True,2.9887861419903747,0.00464417024691016,2.9887861419903747,2.7662105989582066,3.2209266169816733,,Occipital,L,Vis,Occipital,"(4, 'Vis', 0)"
5,7Networks_LH_Vis_6,Vis_6,0.0,,,False,0.0,0.0,0.0,0.0,0.0,,Occipital,L,Vis,Occipital,"(4, 'Vis', 0)"
6,7Networks_LH_Vis_7,Vis_7,-0.24092107942105753,-6.052345943833428,2.1554591834212562e-09,True,-0.24092107942105756,0.001378377042901273,-0.24092107942105753,-0.3211583832462649,-0.16847972135811715,,Occipital,L,Vis,Occipital,"(4, 'Vis', 0)"
7,7Networks_LH_Vis_8,Vis_8,0.04594466054303178,1.2843628517035253,0.19964107164703762,False,0.04594466054303178,0.0016413473812222294,0.04594466054303178,-0.016127586780422733,0.11593716588657878,,Occipital,L,Vis,Occipital,"(4, 'Vis', 0)"
8,7Networks_LH_Vis_9,Vis_9,3.6218207436338288,21.02696779652198,8.236673035881997e-77,True,3.6218207436338288,0.0064371523979234275,3.6218207436338288,3.2909956434529577,3.9642052193754744,,Occipital,L,Vis,Occipital,"(4, 'Vis', 0)"
9,7Networks_LH_Vis_10,Vis_10,-0.4005585867883495,-11.748196115697887,7.869776131127472e-30,True,-0.40055858678834955,0.0011126589414641869,-0.4005585867883495,-0.4696640862906019,-0.3359632776072232,,Occipital,L,Vis,Occipital,"(4, 'Vis', 0)"
10,7Networks_LH_Vis_11,Vis_11,2.8834088062571666,14.729661408721945,9.27367971369495e-41,True,2.883408806257166,0.008953637520137147,2.8834088062571666,2.518054367576887,3.277359427037564,,Occipital,L,Vis,Occipital,"(4, 'Vis', 0)"
11,7Networks_LH_Vis_12,Vis_12,-0.03104165613155753,-2.460942011622558,0.01435957783127018,True,-0.03104165613155753,0.0006881353439524447,-0.03104165613155753,-0.059522189096894496,-0.009960190380703808,,Occipital,L,Vis,Occipital,"(4, 'Vis', 0)"
12,7Networks_LH_Vis_13,Vis_13,0.15671582215621557,7.71110398785619,3.9348104532303256e-14,True,0.15671582215621557,0.0007391547767000509,0.15671582215621557,0.11951879965232844,0.1979467993326116,,Occipital,L,Vis,Occipital,"(4, 'Vis', 0)"
113,7Networks_RH_Vis_14,Vis_14,0.19430862315123096,2.7449905704487074,0.007350541345634195,True,0.19430862315123096,0.00758912299190358,0.19430862315123096,0.07537482204293434,0.3433857710071198,,Occipital,R,Vis,Occipital,"(4, 'Vis', 1)"
101,7Networks_RH_Vis_2,Vis_2,-0.5171420331208422,-8.260073626775235,7.686708403878601e-16,True,-0.5171420331208422,0.002409761345336822,-0.5171420331208422,-0.644961414525468,-0.39929071534873883,,Occipital,R,Vis,Occipital,"(4, 'Vis', 1)"
