Subject1,Subject2,Dice
sub-059,sub-097,0.9014966802955849
sub-059,sub-107,0.9580577854793648
sub-064,sub-067,0.974233983286908
sub-064,sub-068,0.9649333239257744
sub-064,sub-071,0.9388233596652599
sub-064,sub-083,0.9576547231270358
sub-064,sub-085,0.952758447521343
sub-064,sub-087,0.9497330404814199
sub-064,sub-088,0.9584055459272097
sub-064,sub-093,0.9733591204502291
sub-064,sub-094,0.9596070643308036
sub-064,sub-095,0.9737382884608686
sub-064,sub-096,0.9586466830640737
sub-064,sub-097,0.8892063854916752
sub-064,sub-107,0.9489682397272564
sub-067,sub-068,0.980681346073951
sub-067,sub-071,0.9595909557340505
sub-067,sub-083,0.9761656590924883
sub-067,sub-085,0.9637528153153153
sub-067,sub-087,0.9679205284089913
sub-067,sub-088,0.9777515532261983
sub-067,sub-093,0.9918760368742411
sub-067,sub-094,0.9756751113585747
sub-067,sub-095,0.9924783753290711
sub-067,sub-096,0.9767837607876504
sub-067,sub-097,0.8996079895463879
sub-067,sub-107,0.963560187304158
sub-068,sub-071,0.9470721124538315
sub-068,sub-083,0.964587440157702
sub-068,sub-085,0.9513586762713073
sub-068,sub-087,0.9553515950931136
sub-068,sub-088,0.9643422301930583
sub-068,sub-093,0.9795395090175153
sub-068,sub-094,0.965411466046118
sub-068,sub-095,0.9798441558441559
sub-068,sub-096,0.9653595116201333
sub-068,sub-097,0.8907273484532959
sub-068,sub-107,0.9509793428235043
sub-071,sub-083,0.9433507288105093
sub-071,sub-085,0.9374156606732558
sub-071,sub-087,0.9318664560753771
sub-071,sub-088,0.9447041058459769
sub-071,sub-093,0.9565294378043382
sub-071,sub-094,0.9432567864739176
sub-071,sub-095,0.958445419793289
sub-071,sub-096,0.9429984710855293
sub-071,sub-097,0.8779277183185978
sub-071,sub-107,0.92943151134788
sub-083,sub-085,0.9495705082319256
sub-083,sub-087,0.9540133630289532
sub-083,sub-088,0.9609317098994177
sub-083,sub-093,0.9753638054835961
sub-083,sub-094,0.9581033262561925
sub-083,sub-095,0.9763319778959442
sub-083,sub-096,0.9620919187103837
sub-083,sub-097,0.8890113649321525
sub-083,sub-107,0.9486518423031475
sub-085,sub-087,0.9400104706370841
sub-085,sub-088,0.9471915334834996
