ROI_ID,ROI_Name,pIPS_Connectivity,LO_Connectivity,Difference,Abs_Difference,CI_Lower,CI_Upper,LOO_Reliability,Bootstrap_Significant,LOO_Significant,Combined_Significant,Direction,Condition,Analysis_Type
68,7Networks_LH_Cont_PFCl_3,0.07690941500994894,0.06938860952828287,0.0075208054816660735,0.0075208054816660735,-0.002468585519333522,0.01848562291221848,0.5555555555555556,False,False,False,pIPS > LO,tools,fc
69,7Networks_LH_Cont_PFCl_4,0.11610788624319765,0.12145601482027107,-0.005348128577073424,0.005348128577073424,-0.023416494438424716,0.014750869675642911,0.7777777777777778,False,True,False,LO > pIPS,tools,fc
70,7Networks_LH_Cont_PFCl_5,0.13732988387346268,0.14898647869833642,-0.011656594824873745,0.011656594824873745,-0.024652945746978124,0.002574780664872371,0.7222222222222222,False,False,False,LO > pIPS,tools,fc
71,7Networks_LH_Cont_pCun_1,0.19121166898144615,0.06498685501153684,0.1262248139699093,0.1262248139699093,0.0950752849638876,0.15719176104499233,0.9444444444444444,True,True,True,pIPS > LO,tools,fc
72,7Networks_LH_Cont_Cing_1,0.11693581793871191,0.09128600959148672,0.02564980834722519,0.02564980834722519,0.01626178797386173,0.03585052175913006,0.8888888888888888,True,True,True,pIPS > LO,tools,fc
73,7Networks_LH_Cont_Cing_2,0.07195013890870744,0.07047943315572208,0.0014707057529853573,0.0014707057529853573,-0.006834164246295883,0.010233100537314178,0.4444444444444444,False,False,False,pIPS > LO,tools,fc
74,7Networks_LH_Default_Temp_1,0.03160837724701398,0.033149290157275066,-0.0015409129102610872,0.0015409129102610872,-0.009784728837742781,0.006682846166788494,0.3888888888888889,False,False,False,LO > pIPS,tools,fc
75,7Networks_LH_Default_Temp_2,0.05038056279429131,0.055421292781829834,-0.005040729987538524,0.005040729987538524,-0.01675708723487333,0.005871744849719102,0.5555555555555556,False,False,False,LO > pIPS,tools,fc
76,7Networks_LH_Default_Temp_3,0.07182426160822312,0.06236700522195962,0.009457256386263505,0.009457256386263505,-0.0016711864310006194,0.02067166800067449,0.5555555555555556,False,False,False,pIPS > LO,tools,fc
77,7Networks_LH_Default_Temp_4,0.11297404108982947,0.10120202425039476,0.011772016839434712,0.011772016839434712,-0.004440730615493105,0.027692602092348438,0.6111111111111112,False,False,False,pIPS > LO,tools,fc
78,7Networks_LH_Default_Temp_5,0.13671221232248676,0.10918443463742733,0.02752777768505943,0.02752777768505943,0.01535312877967954,0.04097839233775932,0.8888888888888888,True,True,True,pIPS > LO,tools,fc
79,7Networks_LH_Default_Par_1,0.15380138696895707,0.12399645015183422,0.029804936817122846,0.029804936817122846,0.016213284290602648,0.04368184136951133,0.8333333333333334,True,True,True,pIPS > LO,tools,fc
80,7Networks_LH_Default_Par_2,0.13284178874972793,0.09218853784518109,0.04065325090454684,0.04065325090454684,0.018831247083532312,0.06297452823621118,0.7222222222222222,True,False,False,pIPS > LO,tools,fc
81,7Networks_LH_Default_Par_3,0.08728302099431555,0.07215021467871136,0.015132806315604194,0.015132806315604194,-0.0002688564347206804,0.030550289624888018,0.6666666666666666,False,False,False,pIPS > LO,tools,fc
82,7Networks_LH_Default_Par_4,0.09365136334155169,0.06385665987100866,0.029794703470543027,0.029794703470543027,0.009897652220550095,0.050941421522939984,0.7777777777777778,True,True,True,pIPS > LO,tools,fc
83,7Networks_LH_Default_PFC_1,0.05315635249846511,0.054515516902837485,-0.001359164404372372,0.001359164404372372,-0.011927473338113892,0.008303486302288032,0.3333333333333333,False,False,False,LO > pIPS,tools,fc
84,7Networks_LH_Default_PFC_2,0.04231264356834193,0.04259054801271608,-0.0002779044443741441,0.0002779044443741441,-0.014921691742428163,0.013802580245667032,0.1111111111111111,False,False,False,LO > pIPS,tools,fc
85,7Networks_LH_Default_PFC_3,0.05061293264023132,0.060317297310878835,-0.009704364670647517,0.009704364670647517,-0.02397836006970869,0.0037893997220736406,0.5555555555555556,False,False,False,LO > pIPS,tools,fc
86,7Networks_LH_Default_PFC_4,0.03165043090444265,0.02739981110466437,0.004250619799778282,0.004250619799778282,-0.002749037618761779,0.010930051729115393,0.6666666666666666,False,False,False,pIPS > LO,tools,fc
87,7Networks_LH_Default_PFC_5,0.05518649549533924,0.058379741178618536,-0.0031932456832792985,0.0031932456832792985,-0.016452698908849726,0.010011863879238555,0.5,False,False,False,LO > pIPS,tools,fc
88,7Networks_LH_Default_PFC_6,0.02565700862194515,0.03815980436694291,-0.012502795744997762,0.012502795744997762,-0.02658413990316654,0.00034106393448179903,0.6111111111111112,False,False,False,LO > pIPS,tools,fc
89,7Networks_LH_Default_PFC_7,0.024533940427419212,0.043267265169156924,-0.018733324741737712,0.018733324741737712,-0.03345862307663385,-0.005642509737258995,0.7222222222222222,True,False,False,LO > pIPS,tools,fc
90,7Networks_LH_Default_PFC_8,0.04523933601255218,0.04817091554610266,-0.0029315795335504782,0.0029315795335504782,-0.011849234020984211,0.005602706373772673,0.5555555555555556,False,False,False,LO > pIPS,tools,fc
91,7Networks_LH_Default_PFC_9,0.047601637016567916,0.07250238934324847,-0.024900752326680556,0.024900752326680556,-0.043277165298867555,-0.007962786494236863,0.7222222222222222,True,False,False,LO > pIPS,tools,fc
92,7Networks_LH_Default_PFC_10,0.08822772952003612,0.0997051592502329,-0.01147742973019679,0.01147742973019679,-0.027787650948286894,0.004982600304194619,0.6666666666666666,False,False,False,LO > pIPS,tools,fc
93,7Networks_LH_Default_PFC_11,0.10765720510648356,0.10334278229210112,0.004314422814382449,0.004314422814382449,-0.012672561448481357,0.020623942361109784,0.5555555555555556,False,False,False,pIPS > LO,tools,fc
94,7Networks_LH_Default_PFC_12,0.07398721454147664,0.05762347031850368,0.01636374422297296,0.01636374422297296,0.0036476901544827216,0.02940689672509001,0.7222222222222222,True,False,False,pIPS > LO,tools,fc
95,7Networks_LH_Default_PFC_13,0.08749180561345485,0.09411220790611373,-0.006620402292658881,0.006620402292658881,-0.021283709345799352,0.007892487552534359,0.5555555555555556,False,False,False,LO > pIPS,tools,fc
96,7Networks_LH_Default_pCunPCC_1,0.15054155844781134,0.06383784443864392,0.08670371400916742,0.08670371400916742,0.0626175441837404,0.11186961016824676,0.9444444444444444,True,True,True,pIPS > LO,tools,fc
97,7Networks_LH_Default_pCunPCC_2,0.11761453364872271,0.07505833559359114,0.04255619805513157,0.04255619805513157,0.023735827889241695,0.06163446522938707,0.7777777777777778,True,True,True,pIPS > LO,tools,fc
98,7Networks_LH_Default_pCunPCC_3,0.11334774943275584,0.08737268904224038,0.02597506039051546,0.02597506039051546,0.014970277283444165,0.03718961573257628,0.8888888888888888,True,True,True,pIPS > LO,tools,fc
