ROI_ID,ROI_Name,pIPS_Connectivity,LO_Connectivity,Difference,Abs_Difference,CI_Lower,CI_Upper,LOO_Reliability,Bootstrap_Significant,LOO_Significant,Combined_Significant,Direction
1,7Networks_LH_Vis_1,0.17280341415769523,0.19370144481460252,-0.02089803065690729,0.02089803065690729,-0.053315789190431444,0.011893318986727101,0.7222222222222222,False,False,False,LO > pIPS
2,7Networks_LH_Vis_2,0.20802145741052097,0.2772715720865462,-0.06925011467602521,0.06925011467602521,-0.1076939152243237,-0.03144134275822174,0.7222222222222222,True,False,False,LO > pIPS
3,7Networks_LH_Vis_3,0.12400468438863754,0.21154585894611147,-0.08754117455747393,0.08754117455747393,-0.1343688944044213,-0.04818147360864619,0.8888888888888888,True,True,True,LO > pIPS
4,7Networks_LH_Vis_4,0.15694593431221115,0.0490104597605144,0.10793547455169675,0.10793547455169675,0.08085817063757633,0.1358230691775033,0.9444444444444444,True,True,True,pIPS > LO
5,7Networks_LH_Vis_5,0.10180228118163843,0.18081571058266693,-0.0790134294010285,0.0790134294010285,-0.11214696170322389,-0.04898192696790729,0.8333333333333334,True,True,True,LO > pIPS
6,7Networks_LH_Vis_6,0.12393882436056931,0.05590583228816589,0.06803299207240343,0.06803299207240343,0.04498303004398217,0.09097993060454933,0.9444444444444444,True,True,True,pIPS > LO
7,7Networks_LH_Vis_7,0.13056075873060358,0.11712783740626441,0.013432921324339167,0.013432921324339167,-0.014343147166073319,0.0396139026231443,0.6111111111111112,False,False,False,pIPS > LO
8,7Networks_LH_Vis_8,0.20187631332212025,0.23933298844430181,-0.037456675122181565,0.037456675122181565,-0.06077047849280969,-0.014707416327049343,0.6666666666666666,True,False,False,LO > pIPS
9,7Networks_LH_Vis_9,0.16465128544304106,0.31531530453099144,-0.15066401908795038,0.15066401908795038,-0.1970851297593779,-0.10348873116696874,0.9444444444444444,True,True,True,LO > pIPS
10,7Networks_LH_Vis_10,0.19715573473109138,0.07878679947720633,0.11836893525388505,0.11836893525388505,0.09062979174389815,0.14382703568812255,0.9444444444444444,True,True,True,pIPS > LO
11,7Networks_LH_Vis_11,0.20453951135277748,0.35387635810507667,-0.1493368467522992,0.1493368467522992,-0.18871852012558119,-0.1089276566170156,0.8888888888888888,True,True,True,LO > pIPS
12,7Networks_LH_Vis_12,0.2022021036181185,0.08919191313907504,0.11301019047904345,0.11301019047904345,0.08406529237852534,0.14161697184770472,0.9444444444444444,True,True,True,pIPS > LO
13,7Networks_LH_Vis_13,0.16134056257497933,0.026352248878942594,0.13498831369603675,0.13498831369603675,0.10666269756103348,0.1609446781234712,1.0,True,True,True,pIPS > LO
14,7Networks_LH_Vis_14,0.18314277877410254,0.16248417438732254,0.020658604386779994,0.020658604386779994,-0.02703898327632083,0.06668748224878476,0.6111111111111112,False,False,False,pIPS > LO
15,7Networks_LH_SomMot_1,0.0854868855741289,0.06407811924711698,0.021408766327011913,0.021408766327011913,0.013233718960933998,0.029666315544293168,0.8888888888888888,True,True,True,pIPS > LO
16,7Networks_LH_SomMot_2,0.1259434697114759,0.09415149431313491,0.031791975398341,0.031791975398341,0.020405161111719073,0.04322614680147832,0.9444444444444444,True,True,True,pIPS > LO
17,7Networks_LH_SomMot_3,0.10699129766888088,0.08513846455348863,0.021852833115392253,0.021852833115392253,0.010702280845079147,0.03351755468174813,0.8888888888888888,True,True,True,pIPS > LO
18,7Networks_LH_SomMot_4,0.10682560876011848,0.07305208365950319,0.03377352510061529,0.03377352510061529,0.02321324238243202,0.04394229028322216,0.9444444444444444,True,True,True,pIPS > LO
19,7Networks_LH_SomMot_5,0.1275960196637445,0.09811069767197801,0.029485321991766497,0.029485321991766497,0.013943305114905042,0.048706443861333854,0.8333333333333334,True,True,True,pIPS > LO
