ROI_ID,ROI_Name,pIPS_Connectivity,LO_Connectivity,Difference,Abs_Difference,CI_Lower,CI_Upper,LOO_Reliability,Bootstrap_Significant,LOO_Significant,Combined_Significant,Direction,Condition,Analysis_Type
85,7Networks_LH_Default_PFC_3,0.0018022612830257145,0.003073463467634134,-0.0012712021846084194,0.0012712021846084194,-0.007607598514661705,0.00514236966898013,0.5555555555555556,False,False,False,LO > pIPS,tools,ppi
86,7Networks_LH_Default_PFC_4,0.0011056004503492986,0.0014104184776976836,-0.00030481802734838494,0.00030481802734838494,-0.0056830643158448406,0.004470083476877035,0.2222222222222222,False,False,False,LO > pIPS,tools,ppi
87,7Networks_LH_Default_PFC_5,7.241672905919729e-06,0.002152875553373937,-0.002145633880468017,0.002145633880468017,-0.008025253567365997,0.004070384132355704,0.6666666666666666,False,False,False,LO > pIPS,tools,ppi
88,7Networks_LH_Default_PFC_6,0.003001416441643301,0.005105431159422524,-0.002104014717779223,0.002104014717779223,-0.009748817833327818,0.005407833941017084,0.4444444444444444,False,False,False,LO > pIPS,tools,ppi
89,7Networks_LH_Default_PFC_7,0.0028451860570168313,0.006631429833678484,-0.003786243776661653,0.003786243776661653,-0.010927722199716923,0.002844609661913235,0.5555555555555556,False,False,False,LO > pIPS,tools,ppi
90,7Networks_LH_Default_PFC_8,-0.000677874931470249,-0.0007519857366141334,7.411080514388446e-05,7.411080514388446e-05,-0.007387282977341707,0.00750865991513225,0.0,False,False,False,pIPS > LO,tools,ppi
91,7Networks_LH_Default_PFC_9,0.00509134506904032,0.012812725174336419,-0.007721380105296099,0.007721380105296099,-0.01449521496706995,-0.0014112814153151123,0.6666666666666666,True,False,False,LO > pIPS,tools,ppi
92,7Networks_LH_Default_PFC_10,0.0015863681047195545,0.00680056325198694,-0.005214195147267385,0.005214195147267385,-0.012631191585680764,0.0024259903568195225,0.6666666666666666,False,False,False,LO > pIPS,tools,ppi
93,7Networks_LH_Default_PFC_11,0.0038745598874835416,0.008369598779551802,-0.004495038892068261,0.004495038892068261,-0.01087577641548587,0.0018593285148157592,0.6111111111111112,False,False,False,LO > pIPS,tools,ppi
94,7Networks_LH_Default_PFC_12,0.0031728516418249746,0.0013408450293546448,0.0018320066124703298,0.0018320066124703298,-0.005590278394848068,0.009375240812654645,0.3888888888888889,False,False,False,pIPS > LO,tools,ppi
95,7Networks_LH_Default_PFC_13,0.001026910253917895,0.0011229431596336695,-9.603290571577453e-05,9.603290571577453e-05,-0.007320292385378868,0.0069780040302785925,0.0,False,False,False,LO > pIPS,tools,ppi
96,7Networks_LH_Default_pCunPCC_1,0.0008116869125697336,-0.010949471825376735,0.011761158737946469,0.011761158737946469,0.003164607179925427,0.02001840062557568,0.6666666666666666,True,False,False,pIPS > LO,tools,ppi
97,7Networks_LH_Default_pCunPCC_2,0.006182436691821498,0.0027727353529755383,0.0034097013388459598,0.0034097013388459598,-0.0053274098686343745,0.011622737782509168,0.6111111111111112,False,False,False,pIPS > LO,tools,ppi
98,7Networks_LH_Default_pCunPCC_3,0.005961053229082927,0.0045584814358922525,0.0014025717931906746,0.0014025717931906746,-0.0052005694620449365,0.00759418557900335,0.4444444444444444,False,False,False,pIPS > LO,tools,ppi
99,7Networks_LH_Default_pCunPCC_4,0.006547719820324752,0.0006218664526128016,0.00592585336771195,0.00592585336771195,-0.0041276601874362,0.01524919642433099,0.5555555555555556,False,False,False,pIPS > LO,tools,ppi
100,7Networks_LH_Default_PHC_1,0.0019241183031682453,0.001358842269063032,0.0005652760341052134,0.0005652760341052134,-0.0036646290235252056,0.004922284838726026,0.5,False,False,False,pIPS > LO,tools,ppi
101,7Networks_RH_Vis_1,0.002747538008550186,0.009792715717719246,-0.00704517770916906,0.00704517770916906,-0.009996880090182694,-0.003998591342989047,0.8888888888888888,True,True,True,LO > pIPS,tools,ppi
102,7Networks_RH_Vis_2,-0.00022659276621986746,-0.0017975487413039964,0.001570955975084129,0.001570955975084129,-0.003028087016998058,0.006033980325768109,0.5555555555555556,False,False,False,pIPS > LO,tools,ppi
103,7Networks_RH_Vis_3,-0.002582968940699836,0.010812040131564818,-0.013395009072264654,0.013395009072264654,-0.021284325514128448,-0.005913631443291735,0.8888888888888888,True,True,True,LO > pIPS,tools,ppi
104,7Networks_RH_Vis_4,-0.004451357499541891,-0.014374951003609622,0.00992359350406773,0.00992359350406773,0.003460957080031417,0.0165068051668567,0.7777777777777778,True,True,True,pIPS > LO,tools,ppi
105,7Networks_RH_Vis_5,0.002677965034316141,0.016978258167851357,-0.014300293133535216,0.014300293133535216,-0.01981362036571431,-0.009240860696771172,0.9444444444444444,True,True,True,LO > pIPS,tools,ppi
106,7Networks_RH_Vis_6,-0.006101508854635189,-0.001750071802504018,-0.0043514370521311714,0.0043514370521311714,-0.01243381886363088,0.0032741411548855696,0.5555555555555556,False,False,False,LO > pIPS,tools,ppi
107,7Networks_RH_Vis_7,-0.0013456136434300133,-0.012038951889165731,0.010693338245735718,0.010693338245735718,0.00479228155964415,0.016648066149051927,0.7777777777777778,True,True,True,pIPS > LO,tools,ppi
108,7Networks_RH_Vis_8,0.00022214739815417436,0.02550973559103539,-0.025287588192881214,0.025287588192881214,-0.0331934414240805,-0.017364215967089255,0.8888888888888888,True,True,True,LO > pIPS,tools,ppi
109,7Networks_RH_Vis_9,-0.002872363769896561,-0.017593352749715612,0.014720988979819051,0.014720988979819051,0.005797178247004049,0.023496031825967066,0.8333333333333334,True,True,True,pIPS > LO,tools,ppi
110,7Networks_RH_Vis_10,-0.00038454706129550746,-0.009709568296556614,0.009325021235261107,0.009325021235261107,0.0029637183863387645,0.016039376059096576,0.7777777777777778,True,True,True,pIPS > LO,tools,ppi
111,7Networks_RH_Vis_11,0.006452803199871239,0.03410785629905508,-0.02765505309918384,0.02765505309918384,-0.03651890758966394,-0.018821533352610616,0.9444444444444444,True,True,True,LO > pIPS,tools,ppi
112,7Networks_RH_Vis_12,-0.002368049693607434,-0.004288617028363882,0.001920567334756448,0.001920567334756448,-0.007440361683744814,0.010324998995466989,0.6666666666666666,False,False,False,pIPS > LO,tools,ppi
113,7Networks_RH_Vis_13,-0.0013977909632671478,-0.018975714577432544,0.017577923614165394,0.017577923614165394,0.009090577668969263,0.026167163967052546,0.7777777777777778,True,True,True,pIPS > LO,tools,ppi
114,7Networks_RH_Vis_14,-0.005351060798137046,-0.021885229588424305,0.016534168790287258,0.016534168790287258,0.007818920185566685,0.02522903082997682,0.7777777777777778,True,True,True,pIPS > LO,tools,ppi
115,7Networks_RH_Vis_15,0.0011460792121276615,0.01147560438969562,-0.010329525177567958,0.010329525177567958,-0.016873652127800065,-0.004187189546335845,0.7222222222222222,True,False,False,LO > pIPS,tools,ppi
116,7Networks_RH_SomMot_1,-0.0020900478665859842,-0.0030809160334183596,0.0009908681668323754,0.0009908681668323754,-0.003400859464043142,0.0050766292404011695,0.5555555555555556,False,False,False,pIPS > LO,tools,ppi
117,7Networks_RH_SomMot_2,-0.0030419274353064452,-0.0032047221798883387,0.0001627947445818935,0.0001627947445818935,-0.0052743475330082265,0.00531569772395328,0.05555555555555555,False,False,False,pIPS > LO,tools,ppi
118,7Networks_RH_SomMot_3,-0.001717986310798193,-0.002540736511306512,0.0008227502005083188,0.0008227502005083188,-0.004347853177921449,0.006480216684213186,0.3333333333333333,False,False,False,pIPS > LO,tools,ppi
119,7Networks_RH_SomMot_4,-0.001073404308412866,-0.001233105662146656,0.00015970135373379003,0.00015970135373379003,-0.004691330257748169,0.004979948948052943,0.1111111111111111,False,False,False,pIPS > LO,tools,ppi
120,7Networks_RH_SomMot_5,-0.007947777199484403,-0.008214308818468432,0.00026653161898402937,0.00026653161898402937,-0.006058167416273265,0.006303691799740395,0.1111111111111111,False,False,False,pIPS > LO,tools,ppi
121,7Networks_RH_SomMot_6,-0.005573473714993468,-0.008291797123645831,0.0027183234086523636,0.0027183234086523636,-0.003984849020171286,0.00909647836202514,0.6111111111111112,False,False,False,pIPS > LO,tools,ppi
122,7Networks_RH_SomMot_7,0.0017628135945864129,0.000718907069909681,0.001043906524676732,0.001043906524676732,-0.005388076146755028,0.007943798820465633,0.2222222222222222,False,False,False,pIPS > LO,tools,ppi
123,7Networks_RH_SomMot_8,-0.00010330069904929351,-0.00204299316930696,0.0019396924702576664,0.0019396924702576664,-0.003647892645968615,0.007647267871245342,0.5555555555555556,False,False,False,pIPS > LO,tools,ppi
124,7Networks_RH_SomMot_9,0.0018899261351357733,0.0033007794023816473,-0.001410853267245874,0.001410853267245874,-0.0051852506304505925,0.002820762754993644,0.6666666666666666,False,False,False,LO > pIPS,tools,ppi
125,7Networks_RH_SomMot_10,0.0005180109281266156,-0.00026527274092412304,0.0007832836690507386,0.0007832836690507386,-0.007117293626731947,0.009610594698609547,0.2222222222222222,False,False,False,pIPS > LO,tools,ppi
126,7Networks_RH_SomMot_11,-0.0012039586178617537,-0.0021506114408138518,0.000946652822952098,0.000946652822952098,-0.004925955053876618,0.007266762082483606,0.3888888888888889,False,False,False,pIPS > LO,tools,ppi
127,7Networks_RH_SomMot_12,0.0036791934615839042,0.004025946517479746,-0.0003467530558958422,0.0003467530558958422,-0.006175800194182835,0.005986570903004022,0.16666666666666666,False,False,False,LO > pIPS,tools,ppi
