ROI_ID,ROI_Name,Clean_Name,Mean_Value,t_stat,p_value,LOOV_Mean,LOOV_Std,Bootstrap_Mean,Bootstrap_CI_Lower,Bootstrap_CI_Upper,Anatomical_Lobe,Hemisphere,Base_Region,Lobe_Sorted,sort_key
49,7Networks_LH_SalVentAttn_FrOperIns_3,SalVentAttn_FrOperIns_3,-0.12216491578361416,-4.4015381105426705,1.5107904087925419e-05,-0.12216491578361416,0.0016270299181944004,-0.12216491578361416,-0.17713858407459585,-0.07258797684039134,Insular,L,SalVentAttn_FrOperIns,Insular,"(3, 'SalVentAttn_FrOperIns', 0)"
152,7Networks_RH_SalVentAttn_FrOperIns_1,SalVentAttn_FrOperIns_1,0.0,,,0.0,0.0,0.0,0.0,0.0,Insular,R,SalVentAttn_FrOperIns,Insular,"(3, 'SalVentAttn_FrOperIns', 1)"
153,7Networks_RH_SalVentAttn_FrOperIns_2,SalVentAttn_FrOperIns_2,0.0,,,0.0,0.0,0.0,0.0,0.0,Insular,R,SalVentAttn_FrOperIns,Insular,"(3, 'SalVentAttn_FrOperIns', 1)"
154,7Networks_RH_SalVentAttn_FrOperIns_3,SalVentAttn_FrOperIns_3,-0.8004621728276864,-13.426758025752086,1.1896687107057795e-33,-0.8004621728276864,0.003129077636488633,-0.8004621728276864,-0.9158006317735449,-0.6880675666234393,Insular,R,SalVentAttn_FrOperIns,Insular,"(3, 'SalVentAttn_FrOperIns', 1)"
155,7Networks_RH_SalVentAttn_FrOperIns_4,SalVentAttn_FrOperIns_4,-0.0072816133877581235,-2.003259959346736,0.0454525234222955,-0.007281613387758121,0.00012191002648399348,-0.0072816133877581235,-0.014580710672903516,-0.0018017043492718693,Insular,R,SalVentAttn_FrOperIns,Insular,"(3, 'SalVentAttn_FrOperIns', 1)"
72,7Networks_LH_Cont_Cing_1,Cont_Cing_1,-0.5250708361459206,-6.40164329524632,1.0116609408586034e-09,-0.5250708361459205,0.005700871515220971,-0.5250708361459206,-0.6940156116230569,-0.36383525109769843,Cingulate,L,Cont_Cing,Cingulate,"(4, 'Cont_Cing', 0)"
73,7Networks_LH_Cont_Cing_2,Cont_Cing_2,0.0,,,0.0,0.0,0.0,0.0,0.0,Cingulate,L,Cont_Cing,Cingulate,"(4, 'Cont_Cing', 0)"
178,7Networks_RH_Cont_Cing_1,Cont_Cing_1,-0.6150210257680119,-8.26467526237039,3.203503424800881e-15,-0.615021025768012,0.004041702289327228,-0.6150210257680119,-0.7576231945682557,-0.4762269561971261,Cingulate,R,Cont_Cing,Cingulate,"(4, 'Cont_Cing', 1)"
179,7Networks_RH_Cont_Cing_2,Cont_Cing_2,0.0,,,0.0,0.0,0.0,0.0,0.0,Cingulate,R,Cont_Cing,Cingulate,"(4, 'Cont_Cing', 1)"
99,7Networks_LH_Default_pCunPCC_4,Default_pCunPCC_4,-0.03640965402228642,-2.6767839101734943,0.007642815917005838,-0.03640965402228642,0.0005638216480343052,-0.03640965402228642,-0.06391153425137137,-0.011957864958986394,Cingulate,L,Default_pCunPCC,Cingulate,"(4, 'Default_pCunPCC', 0)"
98,7Networks_LH_Default_pCunPCC_3,Default_pCunPCC_3,-0.14044706179572577,-4.28632443832344,2.24620954843706e-05,-0.1404470617957258,0.0015838196731356921,-0.14044706179572577,-0.21224834029838022,-0.07987584837838371,Cingulate,L,Default_pCunPCC,Cingulate,"(4, 'Default_pCunPCC', 0)"
97,7Networks_LH_Default_pCunPCC_2,Default_pCunPCC_2,-0.033787268283065476,-3.5224955686670087,0.00045522485596456724,-0.03378726828306547,0.00036227938002653045,-0.033787268283065476,-0.05273137346580533,-0.01721847508808021,Cingulate,L,Default_pCunPCC,Cingulate,"(4, 'Default_pCunPCC', 0)"
96,7Networks_LH_Default_pCunPCC_1,Default_pCunPCC_1,-0.0030057075532946374,-1.0,0.3177600585130513,-0.0030057075532946374,0.00012958525416315194,-0.0030057075532946374,-0.009017122659883912,0.0,Cingulate,L,Default_pCunPCC,Cingulate,"(4, 'Default_pCunPCC', 0)"
198,7Networks_RH_Default_pCunPCC_1,Default_pCunPCC_1,0.0034943083781586795,1.0,0.3178112230547909,0.003494308378158678,0.00015899653655661121,0.0034943083781586795,0.0,0.010482925134476039,Cingulate,R,Default_pCunPCC,Cingulate,"(4, 'Default_pCunPCC', 1)"
199,7Networks_RH_Default_pCunPCC_2,Default_pCunPCC_2,-0.062450376305501085,-4.1209556503145,4.11230565690734e-05,-0.06245037630550109,0.0004988112828652635,-0.062450376305501085,-0.09579170006611695,-0.036293181994078126,Cingulate,R,Default_pCunPCC,Cingulate,"(4, 'Default_pCunPCC', 1)"
200,7Networks_RH_Default_pCunPCC_3,Default_pCunPCC_3,-0.0028066195753405332,-1.0,0.31773557707093647,-0.0028066195753405332,0.0001176596133164337,-0.0028066195753405332,-0.0084198587260216,0.0,Cingulate,R,Default_pCunPCC,Cingulate,"(4, 'Default_pCunPCC', 1)"
29,7Networks_LH_SomMot_15,SomMot_15,0.023298145559958145,3.753992576497873,0.00018323547740254622,0.023298145559958145,0.00018806760975709214,0.023298145559958145,0.011539470464637675,0.03564368167097177,Somatomotor,L,SomMot,Somatomotor,"(5, 'SomMot', 0)"
30,7Networks_LH_SomMot_16,SomMot_16,-0.005531510214624494,-1.0,0.31814705210744365,-0.005531510214624495,0.00032538295380144075,-0.005531510214624494,-0.016594530643873482,0.0,Somatomotor,L,SomMot,Somatomotor,"(5, 'SomMot', 0)"
15,7Networks_LH_SomMot_1,SomMot_1,-0.005443065157601108,-1.4152003060593872,0.15753558338825316,-0.005443065157601108,0.00015807557345686907,-0.005443065157601108,-0.01365438172812,0.0,Somatomotor,L,SomMot,Somatomotor,"(5, 'SomMot', 0)"
16,7Networks_LH_SomMot_2,SomMot_2,-0.08215346959073938,-5.314550385429401,1.391216603051879e-07,-0.08215346959073937,0.0005492837994306122,-0.08215346959073938,-0.11577977371079143,-0.05279135624479759,Somatomotor,L,SomMot,Somatomotor,"(5, 'SomMot', 0)"
28,7Networks_LH_SomMot_14,SomMot_14,0.0031872705193025284,0.9999999999999998,0.3177567423280446,0.003187270519302529,0.00013690499145355711,0.0031872705193025284,0.0,0.009561811557907586,Somatomotor,L,SomMot,Somatomotor,"(5, 'SomMot', 0)"
27,7Networks_LH_SomMot_13,SomMot_13,0.0,,,0.0,0.0,0.0,0.0,0.0,Somatomotor,L,SomMot,Somatomotor,"(5, 'SomMot', 0)"
26,7Networks_LH_SomMot_12,SomMot_12,-0.005526876321654952,-1.0086672021646566,0.31352902254404696,-0.005526876321654952,0.00022041320474908987,-0.005526876321654952,-0.016749023812852787,0.005249645871854935,Somatomotor,L,SomMot,Somatomotor,"(5, 'SomMot', 0)"
25,7Networks_LH_SomMot_11,SomMot_11,0.0,,,0.0,0.0,0.0,0.0,0.0,Somatomotor,L,SomMot,Somatomotor,"(5, 'SomMot', 0)"
24,7Networks_LH_SomMot_10,SomMot_10,0.0,,,0.0,0.0,0.0,0.0,0.0,Somatomotor,L,SomMot,Somatomotor,"(5, 'SomMot', 0)"
23,7Networks_LH_SomMot_9,SomMot_9,0.0,,,0.0,0.0,0.0,0.0,0.0,Somatomotor,L,SomMot,Somatomotor,"(5, 'SomMot', 0)"
22,7Networks_LH_SomMot_8,SomMot_8,0.0,,,0.0,0.0,0.0,0.0,0.0,Somatomotor,L,SomMot,Somatomotor,"(5, 'SomMot', 0)"
21,7Networks_LH_SomMot_7,SomMot_7,0.0,,,0.0,0.0,0.0,0.0,0.0,Somatomotor,L,SomMot,Somatomotor,"(5, 'SomMot', 0)"
20,7Networks_LH_SomMot_6,SomMot_6,-0.0815253906968043,-4.652327490162697,3.808328803336816e-06,-0.08152539069680428,0.0006028291657843781,-0.0815253906968043,-0.11780027481118346,-0.04722821365537078,Somatomotor,L,SomMot,Somatomotor,"(5, 'SomMot', 0)"
19,7Networks_LH_SomMot_5,SomMot_5,-0.28721869825941243,-6.394734763227966,4.663147787173292e-10,-0.28721869825941243,0.00228907387587081,-0.28721869825941243,-0.3832954605448332,-0.20313859048967672,Somatomotor,L,SomMot,Somatomotor,"(5, 'SomMot', 0)"
18,7Networks_LH_SomMot_4,SomMot_4,-0.033536828665704524,-3.1840056144892537,0.0015222184652732252,-0.033536828665704524,0.00041409122447924515,-0.033536828665704524,-0.056748381382530674,-0.013008899066140493,Somatomotor,L,SomMot,Somatomotor,"(5, 'SomMot', 0)"
17,7Networks_LH_SomMot_3,SomMot_3,-0.019834595206947477,-2.137259672021816,0.033067268503144474,-0.019834595206947477,0.00041754431599837205,-0.019834595206947477,-0.04240840918746596,-0.006502772951722225,Somatomotor,L,SomMot,Somatomotor,"(5, 'SomMot', 0)"
134,7Networks_RH_SomMot_19,SomMot_19,-0.06381481835679627,-3.043449098046386,0.0025915609020044773,-0.06381481835679628,0.0013341572427993207,-0.06381481835679627,-0.10812095966793399,-0.026316287569183458,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
133,7Networks_RH_SomMot_18,SomMot_18,-0.0048766894219755465,-1.415080351163391,0.15749542720759083,-0.0048766894219755465,0.00013110068881230376,-0.0048766894219755465,-0.012228067007321578,0.0,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
116,7Networks_RH_SomMot_1,SomMot_1,-0.0026455836943670603,-1.0000000000000002,0.31771295385831766,-0.00264558369436706,0.00010791560981510117,-0.0026455836943670603,-0.007936751083101181,0.0,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
131,7Networks_RH_SomMot_16,SomMot_16,0.0,,,0.0,0.0,0.0,0.0,0.0,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
117,7Networks_RH_SomMot_2,SomMot_2,-0.1647492572346527,-5.901437333054992,6.440657006087711e-09,-0.16474925723465272,0.0012137739977334087,-0.1647492572346527,-0.22043258291460138,-0.11164860150477447,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
118,7Networks_RH_SomMot_3,SomMot_3,-0.004187494012118853,-1.0000000000000002,0.3179451847176804,-0.004187494012118853,0.00021453181705507796,-0.004187494012118853,-0.012562482036356558,0.0,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
119,7Networks_RH_SomMot_4,SomMot_4,-0.24622537781350765,-5.977645259687959,5.045358394957815e-09,-0.24622537781350762,0.0020673186408321814,-0.24622537781350765,-0.3224126975376827,-0.16708855470238182,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
120,7Networks_RH_SomMot_5,SomMot_5,0.0,,,0.0,0.0,0.0,0.0,0.0,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
121,7Networks_RH_SomMot_6,SomMot_6,0.0,,,0.0,0.0,0.0,0.0,0.0,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
122,7Networks_RH_SomMot_7,SomMot_7,-0.010765077531396947,-1.8868742641668552,0.059553206134885864,-0.010765077531396952,0.00020560271176606797,-0.010765077531396947,-0.0238013182949338,0.0,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
123,7Networks_RH_SomMot_8,SomMot_8,0.0,,,0.0,0.0,0.0,0.0,0.0,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
132,7Networks_RH_SomMot_17,SomMot_17,-0.043524243727394094,-3.0247836919778126,0.002659996211141611,-0.043524243727394094,0.0007440482672353521,-0.043524243727394094,-0.07300310049669186,-0.01872035657993098,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
125,7Networks_RH_SomMot_10,SomMot_10,0.0,,,0.0,0.0,0.0,0.0,0.0,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
126,7Networks_RH_SomMot_11,SomMot_11,0.0,,,0.0,0.0,0.0,0.0,0.0,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
127,7Networks_RH_SomMot_12,SomMot_12,0.0,,,0.0,0.0,0.0,0.0,0.0,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
128,7Networks_RH_SomMot_13,SomMot_13,-0.08481124544413753,-2.796117600952287,0.005536702027644464,-0.08481124544413754,0.001829075618312164,-0.08481124544413753,-0.14493693554214995,-0.029343845861609836,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
129,7Networks_RH_SomMot_14,SomMot_14,0.0,,,0.0,0.0,0.0,0.0,0.0,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
130,7Networks_RH_SomMot_15,SomMot_15,0.0,,,0.0,0.0,0.0,0.0,0.0,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
124,7Networks_RH_SomMot_9,SomMot_9,0.0,,,0.0,0.0,0.0,0.0,0.0,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
65,7Networks_LH_Cont_OFC_1,Cont_OFC_1,-0.006137597302411515,-1.41549428740136,0.15750222373481826,-0.006137597302411516,0.00018693866265091007,-0.006137597302411515,-0.015365667330515064,0.0,Frontal,L,Cont_OFC,Frontal,"(6, 'Cont_OFC', 0)"
69,7Networks_LH_Cont_PFCl_4,Cont_PFCl_4,-0.4844360266302273,-12.461404569243417,8.625989280073943e-33,-0.4844360266302273,0.0013509966403285915,-0.4844360266302273,-0.5648997576713707,-0.4082407893767872,Frontal,L,Cont_PFCl,Frontal,"(6, 'Cont_PFCl', 0)"
70,7Networks_LH_Cont_PFCl_5,Cont_PFCl_5,-0.03767971210585857,-3.9048925444735283,0.00010381454833530918,-0.03767971210585857,0.0003727872816460683,-0.03767971210585857,-0.05771346341371518,-0.020387948080806413,Frontal,L,Cont_PFCl,Frontal,"(6, 'Cont_PFCl', 0)"
68,7Networks_LH_Cont_PFCl_3,Cont_PFCl_3,-0.3264309172475778,-13.471182774524582,9.696108237309104e-39,-0.3264309172475777,0.0006829244973820042,-0.3264309172475778,-0.3731472785887088,-0.28237089710848723,Frontal,L,Cont_PFCl,Frontal,"(6, 'Cont_PFCl', 0)"
66,7Networks_LH_Cont_PFCl_1,Cont_PFCl_1,-0.36677732343950786,-9.535423985875953,3.565366371810756e-20,-0.36677732343950786,0.0015625220560794735,-0.36677732343950786,-0.44264721002837415,-0.29558034244433873,Frontal,L,Cont_PFCl,Frontal,"(6, 'Cont_PFCl', 0)"
67,7Networks_LH_Cont_PFCl_2,Cont_PFCl_2,-0.04031737273071809,-4.159528974861411,3.570610885791379e-05,-0.0403173727307181,0.0003597325692138549,-0.04031737273071809,-0.059105126449858734,-0.02314894590436103,Frontal,L,Cont_PFCl,Frontal,"(6, 'Cont_PFCl', 0)"
176,7Networks_RH_Cont_PFCl_7,Cont_PFCl_7,-0.046866894584906046,-5.537729902749373,3.8297190860456934e-08,-0.046866894584906046,0.00025494330471990343,-0.046866894584906046,-0.06437080503010621,-0.031127463752333964,Frontal,R,Cont_PFCl,Frontal,"(6, 'Cont_PFCl', 1)"
175,7Networks_RH_Cont_PFCl_6,Cont_PFCl_6,0.0,,,0.0,0.0,0.0,0.0,0.0,Frontal,R,Cont_PFCl,Frontal,"(6, 'Cont_PFCl', 1)"
174,7Networks_RH_Cont_PFCl_5,Cont_PFCl_5,0.0,,,0.0,0.0,0.0,0.0,0.0,Frontal,R,Cont_PFCl,Frontal,"(6, 'Cont_PFCl', 1)"
173,7Networks_RH_Cont_PFCl_4,Cont_PFCl_4,-0.4965801280267419,-13.9287424645587,1.0859377830929732e-40,-0.496580128026742,0.0010828362506718524,-0.4965801280267419,-0.5667555663532055,-0.42939970247465464,Frontal,R,Cont_PFCl,Frontal,"(6, 'Cont_PFCl', 1)"
172,7Networks_RH_Cont_PFCl_3,Cont_PFCl_3,-0.07990985735094507,-6.06343623022013,1.8733534058827966e-09,-0.07990985735094505,0.00041244749469920085,-0.07990985735094507,-0.1065665564259598,-0.0560684543882705,Frontal,R,Cont_PFCl,Frontal,"(6, 'Cont_PFCl', 1)"
171,7Networks_RH_Cont_PFCl_2,Cont_PFCl_2,-0.004003588348277735,-1.4150898875462024,0.15743371801311226,-0.004003588348277736,0.00010034178554620364,-0.004003588348277735,-0.010035609942904557,0.0,Frontal,R,Cont_PFCl,Frontal,"(6, 'Cont_PFCl', 1)"
170,7Networks_RH_Cont_PFCl_1,Cont_PFCl_1,-0.032639201678502185,-3.8452144652940707,0.00012817988783195717,-0.03263920167850219,0.00027045863084206755,-0.032639201678502185,-0.048165626882360014,-0.018469640475932157,Frontal,R,Cont_PFCl,Frontal,"(6, 'Cont_PFCl', 1)"
180,7Networks_RH_Cont_PFCmp_1,Cont_PFCmp_1,-0.0025154229379547983,-0.9999999999999998,0.31769141406048895,-0.002515422937954798,9.982151438994013e-05,-0.0025154229379547983,-0.007546268813864394,0.0,Frontal,R,Cont_PFCmp,Frontal,"(6, 'Cont_PFCmp', 1)"
181,7Networks_RH_Cont_PFCmp_2,Cont_PFCmp_2,-0.0738325683007763,-4.785482182529958,2.0216870780695647e-06,-0.07383256830077628,0.0005378019277640806,-0.0738325683007763,-0.10650359085033953,-0.04573042321407654,Frontal,R,Cont_PFCmp,Frontal,"(6, 'Cont_PFCmp', 1)"
169,7Networks_RH_Cont_PFCv_1,Cont_PFCv_1,0.0,,,0.0,0.0,0.0,0.0,0.0,Frontal,R,Cont_PFCv,Frontal,"(6, 'Cont_PFCv', 1)"
71,7Networks_LH_Cont_pCun_1,Cont_pCun_1,-0.02360071935116656,-2.010637469517795,0.04532578587491212,-0.02360071935116656,0.0007027314125292485,-0.02360071935116656,-0.047233440591202214,-0.005760292736891259,Frontal,L,Cont_pCun,Frontal,"(6, 'Cont_pCun', 0)"
177,7Networks_RH_Cont_pCun_1,Cont_pCun_1,0.004951566284449313,0.9999999999999998,0.31806607532074294,0.0049515662844493115,0.0002768009701781181,0.004951566284449313,0.0,0.01485469885334794,Frontal,R,Cont_pCun,Frontal,"(6, 'Cont_pCun', 1)"
83,7Networks_LH_Default_PFC_1,Default_PFC_1,-0.01821626733262065,-1.7254362679504442,0.08497787745923445,-0.018216267332620655,0.0004368718333114577,-0.01821626733262065,-0.04312790225990337,0.0,Frontal,L,Default_PFC,Frontal,"(6, 'Default_PFC', 0)"
85,7Networks_LH_Default_PFC_3,Default_PFC_3,-0.1161448306683134,-5.020881179696006,7.504484579146398e-07,-0.11614483066831341,0.0011065708430667395,-0.1161448306683134,-0.16209169344602994,-0.07593741374146754,Frontal,L,Default_PFC,Frontal,"(6, 'Default_PFC', 0)"
84,7Networks_LH_Default_PFC_2,Default_PFC_2,0.0,,,0.0,0.0,0.0,0.0,0.0,Frontal,L,Default_PFC,Frontal,"(6, 'Default_PFC', 0)"
94,7Networks_LH_Default_PFC_12,Default_PFC_12,-0.14715121846692647,-6.367085661251272,3.132287224703198e-10,-0.1471512184669265,0.0007880866017821467,-0.14715121846692647,-0.1954828940215001,-0.10282670610684583,Frontal,L,Default_PFC,Frontal,"(6, 'Default_PFC', 0)"
93,7Networks_LH_Default_PFC_11,Default_PFC_11,-0.17180982343017395,-5.915248979068028,5.252836303451134e-09,-0.17180982343017398,0.0011146539903757677,-0.17180982343017395,-0.2319608708821715,-0.11416973835226404,Frontal,L,Default_PFC,Frontal,"(6, 'Default_PFC', 0)"
92,7Networks_LH_Default_PFC_10,Default_PFC_10,-0.11898651550339683,-5.390136162042807,9.683480941414574e-08,-0.11898651550339685,0.0008415962490384229,-0.11898651550339683,-0.16216129011061017,-0.0747779990926003,Frontal,L,Default_PFC,Frontal,"(6, 'Default_PFC', 0)"
91,7Networks_LH_Default_PFC_9,Default_PFC_9,-0.017838450772224172,-2.535674337367966,0.011430886585008347,-0.017838450772224176,0.0002605552898484664,-0.017838450772224172,-0.03143118708121246,-0.006573409686746326,Frontal,L,Default_PFC,Frontal,"(6, 'Default_PFC', 0)"
90,7Networks_LH_Default_PFC_8,Default_PFC_8,0.0,,,0.0,0.0,0.0,0.0,0.0,Frontal,L,Default_PFC,Frontal,"(6, 'Default_PFC', 0)"
89,7Networks_LH_Default_PFC_7,Default_PFC_7,-0.009975690236151755,-2.4508052280133863,0.014421698657615832,-0.009975690236151755,0.00012782481693883016,-0.009975690236151755,-0.01853852228323981,-0.0032126929837283024,Frontal,L,Default_PFC,Frontal,"(6, 'Default_PFC', 0)"
95,7Networks_LH_Default_PFC_13,Default_PFC_13,-0.5413275071945793,-11.95494339359118,4.734631731577568e-30,-0.5413275071945793,0.0017300843842627755,-0.5413275071945793,-0.6257142958876939,-0.44991597105093917,Frontal,L,Default_PFC,Frontal,"(6, 'Default_PFC', 0)"
88,7Networks_LH_Default_PFC_6,Default_PFC_6,-0.053644639924094975,-4.410805103461908,1.2135884118505723e-05,-0.053644639924094975,0.0004876556651226812,-0.053644639924094975,-0.07869810711091894,-0.031043559218549427,Frontal,L,Default_PFC,Frontal,"(6, 'Default_PFC', 0)"
87,7Networks_LH_Default_PFC_5,Default_PFC_5,-0.06885066631887914,-5.218118095355333,2.2782280118986128e-07,-0.06885066631887914,0.00045498412725860054,-0.06885066631887914,-0.09684490737494843,-0.045155894502339096,Frontal,L,Default_PFC,Frontal,"(6, 'Default_PFC', 0)"
86,7Networks_LH_Default_PFC_4,Default_PFC_4,-0.04051101857710851,-5.025467668251763,5.864469235769775e-07,-0.04051101857710851,0.00024394131489709472,-0.04051101857710851,-0.05704942646840863,-0.025684706504330357,Frontal,L,Default_PFC,Frontal,"(6, 'Default_PFC', 0)"
196,7Networks_RH_Default_PFCdPFCm_6,Default_PFCdPFCm_6,-0.02184601866325882,-2.6598029285437392,0.008052663202293938,-0.02184601866325882,0.0003547647373668959,-0.02184601866325882,-0.037805567471721466,-0.00624237259670047,Frontal,R,Default_PFCdPFCm,Frontal,"(6, 'Default_PFCdPFCm', 1)"
194,7Networks_RH_Default_PFCdPFCm_4,Default_PFCdPFCm_4,0.0,,,0.0,0.0,0.0,0.0,0.0,Frontal,R,Default_PFCdPFCm,Frontal,"(6, 'Default_PFCdPFCm', 1)"
193,7Networks_RH_Default_PFCdPFCm_3,Default_PFCdPFCm_3,0.0,,,0.0,0.0,0.0,0.0,0.0,Frontal,R,Default_PFCdPFCm,Frontal,"(6, 'Default_PFCdPFCm', 1)"
192,7Networks_RH_Default_PFCdPFCm_2,Default_PFCdPFCm_2,-0.025997004927395397,-3.0166107957832047,0.0026662723806500786,-0.025997004927395397,0.000354795440226735,-0.025997004927395397,-0.04350305807229041,-0.011160789609307534,Frontal,R,Default_PFCdPFCm,Frontal,"(6, 'Default_PFCdPFCm', 1)"
191,7Networks_RH_Default_PFCdPFCm_1,Default_PFCdPFCm_1,-0.0198397130189084,-3.326903508703565,0.0009105034403835687,-0.019839713018908398,0.00018962562924493414,-0.0198397130189084,-0.03263907850175018,-0.008980252335054522,Frontal,R,Default_PFCdPFCm,Frontal,"(6, 'Default_PFCdPFCm', 1)"
195,7Networks_RH_Default_PFCdPFCm_5,Default_PFCdPFCm_5,0.0,,,0.0,0.0,0.0,0.0,0.0,Frontal,R,Default_PFCdPFCm,Frontal,"(6, 'Default_PFCdPFCm', 1)"
197,7Networks_RH_Default_PFCdPFCm_7,Default_PFCdPFCm_7,-0.15572202915615568,-5.287913373565402,1.9042313572219524e-07,-0.1557220291561557,0.001362722046122733,-0.15572202915615568,-0.21474820089649105,-0.10038860759691413,Frontal,R,Default_PFCdPFCm,Frontal,"(6, 'Default_PFCdPFCm', 1)"
190,7Networks_RH_Default_PFCv_1,Default_PFCv_1,-0.228400255053319,-10.466397263343922,1.9120853874883375e-24,-0.228400255053319,0.0006760292859789371,-0.228400255053319,-0.2721814297093558,-0.18427760246393782,Frontal,R,Default_PFCv,Frontal,"(6, 'Default_PFCv', 1)"
100,7Networks_LH_Default_PHC_1,Default_PHC_1,-0.6474325605228822,-8.916196499966079,4.265414501775653e-18,-0.6474325605228821,0.002762332049197149,-0.6474325605228822,-0.7947779112424043,-0.5062673640907777,Frontal,L,Default_PHC,Frontal,"(6, 'Default_PHC', 0)"
56,7Networks_LH_Limbic_OFC_2,Limbic_OFC_2,0.0,,,0.0,0.0,0.0,0.0,0.0,Frontal,L,Limbic_OFC,Frontal,"(6, 'Limbic_OFC', 0)"
55,7Networks_LH_Limbic_OFC_1,Limbic_OFC_1,0.0,,,0.0,0.0,0.0,0.0,0.0,Frontal,L,Limbic_OFC,Frontal,"(6, 'Limbic_OFC', 0)"
161,7Networks_RH_Limbic_OFC_3,Limbic_OFC_3,-0.07007986540866244,-5.53862693068883,4.149548460612201e-08,-0.07007986540866246,0.00044960233207635405,-0.07007986540866244,-0.09432349285580774,-0.045609048012332856,Frontal,R,Limbic_OFC,Frontal,"(6, 'Limbic_OFC', 1)"
160,7Networks_RH_Limbic_OFC_2,Limbic_OFC_2,0.0,,,0.0,0.0,0.0,0.0,0.0,Frontal,R,Limbic_OFC,Frontal,"(6, 'Limbic_OFC', 1)"
159,7Networks_RH_Limbic_OFC_1,Limbic_OFC_1,0.0,,,0.0,0.0,0.0,0.0,0.0,Frontal,R,Limbic_OFC,Frontal,"(6, 'Limbic_OFC', 1)"
52,7Networks_LH_SalVentAttn_Med_1,SalVentAttn_Med_1,-0.12855597883830325,-5.668820305800118,2.0234787724627585e-08,-0.12855597883830328,0.0008114729956888586,-0.12855597883830325,-0.17618594259925405,-0.08717256177533374,Frontal,L,SalVentAttn_Med,Frontal,"(6, 'SalVentAttn_Med', 0)"
54,7Networks_LH_SalVentAttn_Med_3,SalVentAttn_Med_3,-0.2502722376119577,-6.155295196553866,1.4930182228706317e-09,-0.25027223761195766,0.0017779229925328416,-0.2502722376119577,-0.33743031039066407,-0.17504595291304642,Frontal,L,SalVentAttn_Med,Frontal,"(6, 'SalVentAttn_Med', 0)"
53,7Networks_LH_SalVentAttn_Med_2,SalVentAttn_Med_2,0.0,,,0.0,0.0,0.0,0.0,0.0,Frontal,L,SalVentAttn_Med,Frontal,"(6, 'SalVentAttn_Med', 0)"
157,7Networks_RH_SalVentAttn_Med_2,SalVentAttn_Med_2,0.0,,,0.0,0.0,0.0,0.0,0.0,Frontal,R,SalVentAttn_Med,Frontal,"(6, 'SalVentAttn_Med', 1)"
156,7Networks_RH_SalVentAttn_Med_1,SalVentAttn_Med_1,0.0,,,0.0,0.0,0.0,0.0,0.0,Frontal,R,SalVentAttn_Med,Frontal,"(6, 'SalVentAttn_Med', 1)"
158,7Networks_RH_SalVentAttn_Med_3,SalVentAttn_Med_3,-0.030273981665146398,-3.3428724172024378,0.0008801651847136672,-0.030273981665146398,0.0003675829816660783,-0.030273981665146398,-0.049470238390987874,-0.013797471185707856,Frontal,R,SalVentAttn_Med,Frontal,"(6, 'SalVentAttn_Med', 1)"
51,7Networks_LH_SalVentAttn_PFCl_1,SalVentAttn_PFCl_1,0.0,,,0.0,0.0,0.0,0.0,0.0,Frontal,L,SalVentAttn_PFCl,Frontal,"(6, 'SalVentAttn_PFCl', 0)"
151,7Networks_RH_SalVentAttn_PrC_1,SalVentAttn_PrC_1,0.0,,,0.0,0.0,0.0,0.0,0.0,Frontal,R,SalVentAttn_PrC,Frontal,"(6, 'SalVentAttn_PrC', 1)"
