left_ventral_visual_cortex,left_dorsal_visual_cortex,left_LO,left_PFS,left_pIPS,left_aIPS,left_V1,right_ventral_visual_cortex,right_dorsal_visual_cortex,right_LO,right_PFS,right_pIPS,right_aIPS,right_V1
15645.634179444447,18875.491251638887,1038.5932615333334,2055.4617010555557,2401.0144888333334,1559.9739875888888,28697.496388888892,12750.876859722222,14723.293869444447,948.1094562527776,858.6551837416666,2318.975586083334,1559.2682414999997,18390.947766666664
17600.341873888887,16230.816531055556,1609.5228787333333,1905.7885466666671,1679.7995767500001,2059.621595088889,24556.085583333333,12257.963304166666,14378.372644444446,984.3298577055555,491.8117795472221,2386.2544470000003,1926.262971333333,17796.631401388888
17238.826085555553,15195.810584152778,1201.204271486111,2830.7544992222224,1448.7106651944448,1007.3428569111111,29779.27906944444,11434.981359722222,14150.512258333336,622.7176973638888,1099.9676346583335,2174.3072029444447,1750.0891412777776,20087.874844444443
14865.022503333332,17298.339669124995,1324.6964924083336,1967.8696835,2011.3303261944445,1461.6297651222224,30183.277125000004,9853.94722361111,11071.243644444445,988.273251,556.7043397694445,2258.6944314722223,1522.670400611111,18842.456206944444
19963.14260388889,16878.399529416663,1041.9290208527777,2266.492554222222,2864.177267083333,1359.4511842888887,28348.68191666667,8871.574113888888,10103.204275000002,774.4539949916667,823.3634158888889,2112.789754527778,1522.4152616666668,16327.257999999998
17421.789690555554,19071.928500819442,1611.255017741667,1869.0542621666666,2524.56483175,1656.0204049666668,26824.88243055555,11721.36953888889,12826.722397222224,647.4400178333334,727.2662938361111,2491.60831275,2366.611891444444,17864.944880555555
19475.65443444444,19570.523668305555,1543.2906337611112,2430.8541428333333,2372.095602388889,2426.153641044444,27715.535555555554,11638.003791666666,13867.286136111112,842.2885187611112,658.0844812888889,2277.9484071944444,1933.184027611111,20023.752077777775
16326.206729999998,13933.191725500003,1092.3090109083334,2200.8480987777775,2026.293437527778,1606.1291681777777,27168.730138888888,9804.362466666667,15270.448119444443,784.3693898166667,925.6358797055556,2134.704381111111,1439.488380888889,21567.80392638889
17051.52418222222,13970.770780236111,1348.1909976027778,2154.9627813333336,2352.6976923611114,1855.6109863555555,30560.523472222216,12098.733661111111,11030.654441666666,1658.3902108166667,959.9726066027779,2255.987618611111,2940.3532655555555,19785.258055555558
14533.940031111111,17689.100418305552,1827.3508352333333,2338.159637111111,2180.4835420277777,2151.1334205222224,29449.23009722222,9937.041923611112,13266.953980555558,1237.3035638805552,924.1689834638887,2717.4649599722225,1564.9088941666666,20386.219198611114
16315.07362888889,20164.549000819443,1068.6126419666666,1962.8900763333331,2011.493009027778,1059.7540947777777,22438.447722222223,11887.795391666667,12625.41477222222,978.713873475,728.3069342333332,1883.3896041666667,2114.886126555555,20157.231784722222
16922.83822166667,20916.086999999996,1369.0747908916667,2180.025098388889,2714.797830861111,1332.9655316666667,28032.933819444446,12858.65500138889,12018.731144444446,797.6634093555556,882.3569335472222,2593.9088642499996,1631.243208055556,15797.850880555556
