left_ventral_visual_cortex,left_dorsal_visual_cortex,left_LO,left_PFS,left_pIPS,left_aIPS,left_V1,right_ventral_visual_cortex,right_dorsal_visual_cortex,right_LO,right_PFS,right_pIPS,right_aIPS,right_V1
370.77077943943664,283.36741135797644,72.1643562104816,246.034030341882,83.12472016362436,52.448331181305406,936.5741559464209,288.0197246558371,147.21679041086702,52.27476597134891,117.4665354608495,93.79404292563764,72.38931597725795,617.2417314257477
269.4026335429503,260.9397763647216,93.04307267196549,233.86172860175384,71.90127009410028,58.0861885445593,1062.668742901581,176.302587392478,195.34438708335207,79.14674714712523,161.58538718540487,70.75805066606299,48.643218865952,612.0903607197606
240.7089301285165,245.1123067706253,63.97276094434835,188.4888960596874,82.85871819754946,76.20075493417906,1103.6229752842344,195.2407657362281,221.0134827399374,65.37480867667368,130.8844270634825,94.17907487303894,50.26803606840637,639.3931929422919
294.1738971699903,297.2876624838507,105.05200312937046,164.0476012001294,97.79086590418889,81.11718386000008,1033.9745750951693,237.1691978904136,195.19699412225998,78.35320534591382,274.1781457468921,97.62397696665795,69.60660056887366,625.2090724140148
309.2910014506344,284.61926898512024,57.23039301372382,183.10544615663116,100.42266885420138,26.28883938971052,1093.7602001910873,253.12698056493906,182.2428849445365,65.71775037520204,166.95922438273928,89.34313580138331,71.03164797906831,715.6665217383098
339.7887753115922,221.5571985493373,77.31992471897519,183.74736290016085,60.47240523090338,65.02212796681012,1102.718341349306,197.06597809582772,156.319978414545,88.4977978804556,82.7593176019625,121.09143431709562,51.58066645129298,786.0135699988136
302.15635342558426,236.29890925425343,84.63729076188653,198.26357843428136,73.45087885470157,45.972656413566526,1090.2291348388012,264.42320344720815,133.97200139400582,52.67184869791408,92.81696689914457,67.72211345704923,80.98255372931901,660.1196061257684
358.66791161004596,216.77339956095577,79.05428823549168,176.42281787609923,69.62756826239507,70.71391804898172,1117.7205567807366,184.66060810728857,174.40983716634796,39.6963857658123,95.95578506145235,73.61510175172279,50.00319139522042,674.5141752167551
359.6440246569004,229.98852560053456,107.71596241629888,198.35864752555824,74.0365186454901,79.00420904465356,1014.7029185620627,179.59856998254944,203.5499863956051,43.87910930029145,170.35071929716153,82.37176125283769,53.13425575595271,634.2053235795415
352.6924282374194,189.27638962017605,92.21919133737384,219.3478711347326,83.72000554536666,57.19196247546078,1058.0566748117474,189.34793258364044,165.8756643826032,70.48476422789092,144.44859742150473,109.57837070925996,52.756591512066564,688.6414412808942
316.07746086805383,260.318111722936,87.3392563017903,218.16672897921794,100.06576707907382,120.75783306425917,1050.6013669073784,203.59877096623896,152.73502588658866,35.293922021178254,118.55378384636265,89.3414669009006,74.07979433668133,746.3155521456508
302.78472717790993,232.03061354918106,90.44770811895165,194.15447518078824,59.36503584989167,63.995754857438364,999.7230671861066,276.29930108603116,214.34760108079368,44.999179929127735,132.5883849684172,90.81513249708979,96.80101453686326,658.0720372945827
366.27695896483004,231.39980522651285,77.73285703544451,153.74422204253682,114.42067821842849,53.81829845558012,1067.9456797726489,165.93619036424144,173.91896361555578,86.85275759778384,122.00366049749634,65.61292828465345,51.18320378546278,637.2566366728815
327.13690389371203,296.00145066643853,108.50263643885897,201.6598619472563,83.58878287422375,46.75281553796232,1056.6281738284972,229.19531966566748,191.55206321359017,49.399467363302854,137.27567053324933,90.41476965934322,51.49161857873675,769.1099009887052
336.4459827405514,266.1804218460474,76.20036319790333,244.17695048728794,55.74673534302461,60.851494551385336,1275.09134954541,204.1911332773438,184.35491680847542,37.71326059455033,89.93345251240493,86.37952922755605,62.28858312300036,594.8750967540357
304.43984933220474,233.63092474806692,79.98263134567227,199.83202024615017,51.10410078310633,71.49420121543939,1116.5997860707305,205.4596843099092,181.6174851322986,68.82838749501555,138.72917740717187,100.0427829233061,64.54222482536834,734.5038940624701
297.32240919916427,201.99137737677535,97.2234551966954,176.05903664956358,68.23195964349027,60.52678623341061,1014.0105627867862,181.31333918083172,179.68964007664036,56.862338979518036,142.3522703842752,89.02379715988208,58.195153692752925,636.070647231936
305.46499660801896,230.98758345858448,78.14074508150355,267.2096248888454,69.3238778696716,68.17463833552758,1084.9387468553257,191.92170330390195,171.07775898536983,42.865323013101275,170.0081472109105,96.06167730284267,51.44057765682939,655.3928828923114
331.3804421450138,236.91080030550418,99.83122681526052,162.8467698459272,75.81100213099795,43.738491050054606,1023.75097550785,157.55724828760833,194.55317167554657,70.87098536257184,75.33935544228616,93.95031593307527,63.6699177903616,636.8533265185163
320.9897332103157,212.44429813232247,89.49981618851149,148.2459706441225,82.58488743529374,69.23411922269621,1092.3447859272264,265.81271440760634,213.0536596918553,49.93628362123324,94.74289009310965,100.56199115670728,73.57362177529457,617.3725250199445
253.92840554817218,203.1658101539544,79.0908593267787,201.4242192546,71.4475538469765,53.17634663308275,1249.3137355099605,185.46378164272244,183.06161850711067,80.045170211348,138.33576970645547,111.98367171667131,53.72703802492734,675.698847604674
355.9002893453337,208.1960444860054,76.98614179295936,163.1237866387595,86.63896263906777,60.55778974034494,1068.8777594308658,224.92344476275537,184.6531614646963,49.52751230180738,77.38406067297164,83.87393254796768,50.61478750661324,744.5458819097097
374.160732295472,222.22510256147982,97.76449881181621,264.9606882852112,57.62972026012996,50.784164590780065,998.0844420739725,274.61103859938254,175.08614897120424,38.71104603142355,102.57130541051936,107.85637650827162,66.89169058980195,715.2209461927478
341.079717257692,215.40039108168725,92.9692825818101,210.6517358043892,69.708908785875,50.56806045124065,992.6295082342543,212.96247266713664,248.26706453515519,65.24844190194976,92.69720893768844,71.0822700044483,62.62521576362864,650.658028893048
245.55330832746273,283.56400764504883,85.65664896882446,187.4160568675302,90.31303953355226,44.04133796922063,1199.0397080175683,184.28749097902613,189.17665808952216,76.31904313434829,118.7165395777118,79.74829012691946,55.92162570446678,682.937863852583
304.47105077584047,259.54224370089094,102.79562841511074,194.92388598564918,82.93998910745545,53.89442727359654,1124.7463359014473,254.4610477273279,195.54986952708433,59.44631659669243,113.87419504414937,109.94916632528937,64.38100117111702,758.7430087264928
302.3896248950884,256.55207993116846,69.51054787526522,223.65469083664547,78.76776213153784,25.87470089384972,1090.1298200861108,236.8566172486672,202.25310513304436,65.4614240144239,106.22236199675382,105.33450750426911,53.19272367825509,876.3658255411324
262.8696204863746,216.19430572340036,102.67116525442123,184.83837710342948,77.25972754318317,73.44921484810648,994.3550594119263,206.94350535976344,228.77487687713472,55.43218844508234,143.9145291643185,111.10971318713047,53.89588169536795,707.4006636799122
274.0798852206962,255.15953226601596,55.03931531088053,211.92456591671353,57.05227988255532,71.81935935587062,1164.5936841997964,161.62118133899128,213.03984289817768,44.78113888664334,101.84596783806145,85.82785664779803,34.00574088043139,622.2295087577412
281.499532018295,252.0508878438724,89.31684709613438,190.354166541386,66.6267235392242,55.00860003382719,1140.4749359665316,209.52462967096062,145.7004508864569,42.536647980969406,223.96402435277255,106.12671222459888,64.45670084034052,725.4942896221556
270.8266806774361,224.68387764476478,80.32350955739629,178.9108014942237,66.04135748920416,45.57550335870627,1021.6074046108004,194.9415460245822,161.79556712827238,25.660089456446713,154.44787354892694,95.87326522977553,82.45640155978555,712.8369563063076
316.72082276523975,276.7145294438878,69.4065999720138,245.86405232448084,71.21354396240869,65.54637367233059,1205.796451901163,186.7915659502712,149.12990368384186,57.72109006633233,102.31630190308388,105.69727792824325,48.99886651917571,652.5282468318574
350.023159254525,216.46442849879293,63.8244554843565,192.22234242502577,57.22172457217849,79.30403711273506,976.8734917484429,200.73390332536073,157.87080474523148,79.65540745428582,108.95208172402289,89.01379158201087,51.81653182086389,626.8719178762739
325.29130287135575,248.9795479068151,91.40835952870869,146.8909299807744,95.77683048000345,57.500806450645136,1068.9325595107996,197.97185119212742,171.46016419771055,56.64879431546612,152.84725944025482,68.81954802427906,50.66185046052082,614.8723425342348
313.92307746344414,250.6863798382132,80.79318758594263,204.28770039990894,82.41526468044736,80.98782236321144,1107.3754777584898,254.13240309154702,161.638066243291,45.16469368779429,75.21101120586818,83.33710641493938,74.14617925885011,610.4454561103915
395.5049696630681,207.18366302264718,90.33100407369405,149.06574984793338,79.9023926574081,37.92416807086425,1017.583704491187,245.51719894248112,170.79157899209187,71.3997628471804,100.36601783622639,130.79348821636194,74.58576612018896,689.7890233016669
