left_ventral_visual_cortex,left_dorsal_visual_cortex,left_LO,left_PFS,left_pIPS,left_aIPS,left_V1,right_ventral_visual_cortex,right_dorsal_visual_cortex,right_LO,right_PFS,right_pIPS,right_aIPS,right_V1
4.323778003125,4.604784441666667,3.635916102941176,4.024009662857144,3.555500536111112,3.173790755555556,5.096090170588235,3.8211795166666667,3.969358597222222,3.282499761764706,3.673963760714286,3.4016301305555556,3.107345441666667,4.716696930555555
4.256840587878788,4.531772502777778,3.6458718457142854,3.7196499111111105,3.3690719472222224,3.0447695027777777,5.147535437499999,4.1239088117647045,4.031886144444445,3.318478153125,3.523636673529412,3.5448281777777777,3.144040677777777,4.538233861111111
4.2491749,4.398455377777778,3.6050327696969693,3.686057929411765,3.491084530555556,3.1157224111111113,5.318755344117648,3.8550096968749994,3.8429364888888893,3.5675207454545452,3.5394336766666665,3.4208853527777783,3.0239247805555554,4.5357159055555565
4.199231883333333,4.813658863888888,3.602342208823529,3.6445645599999996,3.4712430750000003,3.0676099583333336,5.355877987878788,3.9937888971428572,3.9911306555555552,3.269214997142857,3.6741275228571437,3.527986027777777,3.0413723583333336,4.714647122222223
4.258215496969697,4.457742425000001,3.594285779411765,3.86338885,3.2598014499999994,3.1291872138888888,5.2597153371428575,3.956019123529412,4.162762536111112,3.3247929968750003,3.4275426272727265,3.5638661999999997,3.041786538888889,4.460044666666666
4.242713818181819,4.657010119444444,3.6245517468749995,3.712427094444444,3.2862936000000005,3.132585302777778,5.327868908823529,3.830659936111111,3.93982315,3.533893408823529,3.579613394117647,3.6346139583333334,3.112474625,4.652726780555556
4.142235529411765,4.375638147222222,3.6199379125,3.7540626147058824,3.431858225,3.162832455555556,4.861548266666667,3.9246278727272723,3.9830262611111107,3.372298886111111,3.5930863342857142,3.445376419444445,3.0998509166666666,4.592916622222221
4.118886116666668,4.489957947222222,3.6045101588235293,3.7819504777777784,3.3585193277777776,3.0952619194444444,5.186359666666667,3.952854378787879,4.034487411111111,3.2697663285714285,3.652434064705883,3.570322372222222,3.0577890111111112,4.6065059944444435
4.326742560606061,4.4444530250000005,3.919708872727273,3.5687154,3.3979244805555555,3.1301234611111117,5.19234195,3.754505203030303,4.026889222222222,3.4108156294117644,3.43760714375,3.4863810472222223,3.0145966194444447,4.519067916666667
4.214709055882353,4.458372216666667,3.666650544444444,3.5342233806451606,3.4690220000000003,3.1164210138888886,5.117126472222222,4.072624673529411,4.168171283333333,3.35684235,3.395502456666667,3.391649402777778,3.113776186111111,4.546170916666666
4.2354357875,4.481075722222222,3.632657425714286,3.7247708,3.3678552083333337,3.197422116666667,5.399550031428571,3.9268670424242416,4.0926182,3.5222009694444445,3.608363193103448,3.5762154749999997,3.0097308666666667,4.590046266666667
4.316530588888889,4.213083611111112,3.704163393939394,3.8302389999999997,3.452851216666667,3.173197016666667,4.998616852777777,3.937595937142857,4.026845641666666,3.436601552941176,3.4504410586206893,3.401471194444445,3.0441828305555556,4.788186802777776
4.291596342857144,4.438688641666666,3.813219283333333,3.9936665787878787,3.302169913888889,3.0674021361111112,5.112042770588235,4.074562658333333,3.9815092,3.5392584343750007,3.4474029529411765,3.6781999138888892,3.077574902777778,4.72240853611111
4.202214333333334,4.392151180555555,3.8125829828571423,3.754265119444445,3.398998275,3.141308816666667,5.090742265625,3.9533346454545453,4.221234069444445,3.463943217142857,3.4632631099999998,3.420767655555556,3.1113479416666667,4.521141505555554
4.04233642857143,4.663730138888889,3.6599519727272734,3.802463505714285,3.5288129722222226,3.024058633333334,5.324954308333334,3.827930508571429,3.919364194444445,3.554168138235294,3.542324048387097,3.6412117722222224,3.0031355694444444,4.732856777777778
4.302914015624999,4.533918425,3.6229925882352942,3.660797076470588,3.445231555555556,3.0717335666666665,5.340102382857144,3.95328380882353,3.976903716666666,3.418092845454545,3.4901841999999994,3.6277399444444445,3.031636530555556,4.7727456749999995
4.160594630303031,4.594447352777778,3.544054753125,3.8106519999999997,3.3872416861111114,3.0990098250000004,5.289874546875001,3.9469382441176473,4.1450760805555555,3.4523949371428575,3.464442,3.627403444444445,3.0301742750000003,4.97551575
