left_ventral_visual_cortex,left_dorsal_visual_cortex,left_LO,left_PFS,left_pIPS,left_aIPS,left_V1,right_ventral_visual_cortex,right_dorsal_visual_cortex,right_LO,right_PFS,right_pIPS,right_aIPS,right_V1
53123.805555555555,73552.41666666667,15966.277777777777,10530.916666666666,29489.305555555555,29835.61111111111,24728.416666666668,50284.805555555555,70509.16666666667,16375.222222222223,7369.111111111111,26718.805555555555,32952.0,24480.61111111111
52025.833333333336,74825.58333333333,15739.055555555555,10684.694444444445,28823.166666666668,31200.36111111111,23662.36111111111,51112.444444444445,71443.72222222222,16038.722222222223,7084.5,25942.166666666668,32603.944444444445,25221.555555555555
51037.805555555555,72733.94444444444,15814.333333333334,10743.916666666666,29220.0,30184.666666666668,24439.055555555555,49061.833333333336,69526.08333333333,15899.25,7253.555555555556,26092.777777777777,32711.194444444445,25350.36111111111
51771.833333333336,74640.91666666667,16015.388888888889,10683.611111111111,30683.75,29826.583333333332,24644.694444444445,51147.055555555555,72128.66666666667,16133.305555555555,7284.611111111111,26126.166666666668,32820.916666666664,25953.61111111111
51385.583333333336,75131.27777777778,15714.805555555555,10884.444444444445,29178.444444444445,31415.86111111111,24919.88888888889,50262.25,70360.44444444444,15987.361111111111,7294.638888888889,25848.666666666668,32392.722222222223,25728.88888888889
52527.02777777778,72313.38888888889,15667.861111111111,10477.944444444445,28200.277777777777,30501.11111111111,24072.833333333332,49255.61111111111,70651.38888888889,16027.611111111111,7098.25,26085.083333333332,33030.5,25117.36111111111
50008.88888888889,71926.16666666667,15689.75,10592.444444444445,29569.083333333332,30252.555555555555,24232.694444444445,49840.97222222222,71767.27777777778,15684.472222222223,7200.861111111111,25627.0,32893.88888888889,25040.444444444445
51861.61111111111,73299.36111111111,15686.527777777777,10775.916666666666,29693.194444444445,30959.194444444445,24472.416666666668,49620.916666666664,71854.19444444444,15824.416666666666,7203.722222222223,26084.88888888889,33472.944444444445,24989.13888888889
49297.444444444445,73568.30555555556,15491.444444444445,10606.805555555555,29670.972222222223,30975.13888888889,25031.166666666668,49533.77777777778,70794.44444444444,15819.444444444445,7052.555555555556,26251.916666666668,33350.555555555555,25144.694444444445
50966.77777777778,73682.19444444444,15247.666666666666,10597.388888888889,29322.194444444445,30245.527777777777,25030.194444444445,49264.11111111111,69847.33333333333,15333.0,7334.666666666667,26569.0,32327.944444444445,26085.916666666668
50997.333333333336,72898.55555555556,15472.444444444445,10612.75,29994.777777777777,30728.166666666668,25089.86111111111,50734.055555555555,69575.75,15749.027777777777,7278.5,26349.0,32859.916666666664,25899.63888888889
52607.916666666664,73054.47222222222,15815.083333333334,10502.277777777777,29525.555555555555,30005.055555555555,24327.472222222223,50506.833333333336,71179.58333333333,15921.472222222223,7263.555555555556,25618.5,32877.305555555555,26042.722222222223
52244.77777777778,72697.05555555556,15651.861111111111,10902.166666666666,29149.555555555555,30730.88888888889,24777.88888888889,49861.13888888889,69061.58333333333,15939.583333333334,7258.444444444444,25345.38888888889,31647.472222222223,25094.36111111111
50619.86111111111,72264.41666666667,16156.055555555555,10873.75,28983.305555555555,30907.194444444445,23768.75,49958.13888888889,70808.97222222222,15545.5,7279.0,26344.63888888889,33587.583333333336,25692.916666666668
51945.63888888889,72605.13888888889,15986.972222222223,10475.361111111111,29694.166666666668,30294.777777777777,24795.555555555555,50696.11111111111,70781.52777777778,15685.0,7160.222222222223,26116.472222222223,32503.277777777777,25132.166666666668
52169.444444444445,73188.25,15706.777777777777,10833.138888888889,29781.13888888889,30625.11111111111,24909.472222222223,50066.166666666664,71121.5,15610.722222222223,7324.416666666667,26445.416666666668,32553.833333333332,25234.833333333332
51727.77777777778,74200.55555555556,16074.166666666666,10513.666666666666,28587.777777777777,30711.38888888889,24818.63888888889,48908.77777777778,71096.47222222222,15975.111111111111,7258.25,26925.777777777777,32944.166666666664,25480.083333333332
51914.944444444445,74303.30555555556,16152.583333333334,10795.083333333334,29603.13888888889,30606.305555555555,24214.25,49067.694444444445,72825.05555555556,16027.444444444445,7407.194444444444,26177.583333333332,32931.36111111111,25834.972222222223
51156.22222222222,73224.22222222222,15902.694444444445,10440.888888888889,30270.38888888889,31757.277777777777,24790.805555555555,51394.0,70140.66666666667,15776.583333333334,7226.583333333333,26300.833333333332,33158.194444444445,25674.277777777777
51428.555555555555,74172.08333333333,16575.722222222223,10385.972222222223,29761.027777777777,30645.5,24197.027777777777,49914.47222222222,71836.33333333333,15833.75,7252.75,25895.13888888889,32781.666666666664,25616.472222222223
53163.22222222222,73995.72222222222,16170.388888888889,10782.722222222223,29277.916666666668,30890.722222222223,24394.0,50690.77777777778,72145.91666666667,15995.444444444445,7228.027777777777,26057.333333333332,32719.805555555555,24989.25
52655.555555555555,74294.83333333333,15736.0,10457.527777777777,29037.083333333332,31007.11111111111,24429.555555555555,51499.22222222222,69850.5,16278.25,7288.222222222223,25973.583333333332,32617.083333333332,25285.88888888889
52137.055555555555,76086.27777777778,16093.666666666666,10419.75,29746.777777777777,30226.583333333332,23994.63888888889,51107.833333333336,71489.94444444444,15684.111111111111,7181.527777777777,26154.38888888889,33115.333333333336,25671.25
51669.555555555555,73782.97222222222,16086.027777777777,10708.722222222223,30459.13888888889,30864.916666666668,24160.666666666668,50417.52777777778,70151.80555555556,16130.555555555555,7290.0,25700.833333333332,33778.666666666664,26311.416666666668
52859.61111111111,71893.02777777778,15938.388888888889,10328.333333333334,29526.527777777777,30774.777777777777,25413.166666666668,48673.166666666664,71475.66666666667,15588.083333333334,7084.861111111111,26041.277777777777,32470.027777777777,26866.86111111111
51377.22222222222,72843.44444444444,15769.777777777777,10738.75,29335.333333333332,30189.36111111111,24123.166666666668,49598.333333333336,70158.11111111111,15870.944444444445,7203.388888888889,25330.38888888889,33498.86111111111,26029.0
52610.13888888889,73818.41666666667,15730.583333333334,10577.638888888889,29544.833333333332,31256.86111111111,23398.38888888889,50709.833333333336,70172.02777777778,15459.027777777777,7208.916666666667,25899.86111111111,32622.027777777777,26485.472222222223
51295.694444444445,71632.08333333333,15928.583333333334,10461.527777777777,29403.972222222223,30587.666666666668,25971.38888888889,50187.444444444445,72141.55555555556,15949.5,7300.083333333333,26399.166666666668,32512.944444444445,25398.777777777777
50928.083333333336,71812.55555555556,15739.361111111111,10610.361111111111,29693.75,31390.5,24404.61111111111,49721.86111111111,72234.61111111111,15620.194444444445,7154.361111111111,26096.944444444445,33373.02777777778,25642.527777777777
50273.916666666664,72567.27777777778,15642.916666666666,10712.861111111111,29773.444444444445,30225.027777777777,25121.666666666668,50691.055555555555,69209.36111111111,15568.555555555555,7156.555555555556,26594.61111111111,32745.13888888889,25848.027777777777
51080.52777777778,73093.5,16143.75,10482.416666666666,29855.36111111111,31055.666666666668,24365.194444444445,49736.444444444445,69691.66666666667,15925.888888888889,7299.722222222223,25972.5,32168.0,25858.277777777777
52170.305555555555,72328.88888888889,16326.138888888889,10876.611111111111,29470.972222222223,30192.805555555555,23787.333333333332,50957.77777777778,71817.25,15666.944444444445,7370.472222222223,26509.777777777777,33144.25,25934.11111111111
52896.86111111111,74645.16666666667,15789.361111111111,10671.055555555555,30194.194444444445,30446.055555555555,25373.61111111111,51115.11111111111,69572.88888888889,15913.305555555555,7181.472222222223,26004.722222222223,32650.36111111111,25522.305555555555
51686.38888888889,73095.47222222222,16009.805555555555,10383.583333333334,29689.277777777777,30294.527777777777,25342.555555555555,49088.5,70874.47222222222,15687.472222222223,7303.111111111111,25270.11111111111,32928.38888888889,25624.805555555555
51840.5,72021.5,15805.055555555555,10448.111111111111,30226.25,30245.777777777777,24896.722222222223,49720.555555555555,71485.69444444444,16153.166666666666,7158.111111111111,26198.027777777777,32478.555555555555,25129.472222222223
51139.555555555555,73608.52777777778,15294.694444444445,10317.388888888889,29283.5,31302.583333333332,25321.166666666668,50424.75,69044.44444444444,15858.527777777777,7180.805555555556,25973.305555555555,32134.527777777777,25267.0
51629.22222222222,74569.69444444444,16096.75,10678.111111111111,29360.722222222223,31006.777777777777,24814.86111111111,50409.11111111111,70941.0,16228.444444444445,7196.861111111111,25843.38888888889,33431.88888888889,25793.36111111111
52350.88888888889,74734.5,16040.972222222223,10632.222222222223,29541.0,30649.416666666668,25533.13888888889,48660.22222222222,72105.38888888889,15963.361111111111,7355.305555555556,26184.5,33296.333333333336,25607.722222222223
52847.805555555555,75043.33333333333,15815.472222222223,10478.833333333334,29613.75,29985.25,24648.777777777777,51010.11111111111,71721.19444444444,15619.805555555555,7370.277777777777,25611.36111111111,33145.97222222222,25208.166666666668
51830.27777777778,73957.91666666667,16407.583333333332,10711.694444444445,29127.36111111111,30179.0,24593.916666666668,49004.416666666664,70073.16666666667,15848.666666666666,7370.527777777777,26435.11111111111,32448.25,25918.5
51620.38888888889,74654.83333333333,16046.75,10387.194444444445,28880.944444444445,30912.86111111111,24976.86111111111,49906.97222222222,69409.52777777778,16149.472222222223,7215.083333333333,25538.75,33182.555555555555,25892.722222222223
52169.27777777778,72259.38888888889,15829.472222222223,10743.861111111111,29751.75,30985.555555555555,24210.11111111111,48779.11111111111,71312.72222222222,15921.277777777777,7118.472222222223,25594.083333333332,32227.61111111111,26275.194444444445
51977.25,74641.36111111111,15939.555555555555,10651.25,30281.166666666668,30518.583333333332,24620.13888888889,50368.194444444445,71952.5,16038.5,7359.638888888889,26458.666666666668,32175.38888888889,26193.444444444445
50816.416666666664,72132.5,15798.888888888889,10533.444444444445,29260.666666666668,30710.555555555555,24851.194444444445,49533.27777777778,71363.94444444444,15472.527777777777,7292.722222222223,25986.277777777777,32797.416666666664,25655.277777777777
51003.77777777778,73608.47222222222,15976.722222222223,10513.194444444445,28833.13888888889,30294.472222222223,24881.916666666668,50081.77777777778,70787.88888888889,15730.694444444445,7282.611111111111,25939.13888888889,31874.305555555555,24944.13888888889
53638.333333333336,72763.47222222222,16173.944444444445,10415.666666666666,29469.333333333332,30783.166666666668,23382.833333333332,49901.61111111111,71348.05555555556,15406.638888888889,7111.805555555556,26069.666666666668,32949.38888888889,25859.722222222223
51216.583333333336,72446.77777777778,15455.055555555555,10588.138888888889,30100.5,31185.694444444445,24919.86111111111,49671.72222222222,71582.44444444444,16151.0,7364.194444444444,26012.166666666668,33120.805555555555,26613.527777777777
51065.38888888889,71675.44444444444,15834.416666666666,10493.944444444445,29109.027777777777,30707.055555555555,25064.25,49685.52777777778,71210.58333333333,15896.138888888889,7179.5,26780.194444444445,32794.194444444445,25997.944444444445
52064.333333333336,74957.63888888889,15806.972222222223,10667.027777777777,29574.75,30443.5,24235.5,49699.47222222222,70087.91666666667,15953.444444444445,7280.25,26031.222222222223,32337.027777777777,25063.36111111111
51739.36111111111,73440.27777777778,15774.583333333334,10530.194444444445,29755.25,30964.055555555555,24929.194444444445,49475.38888888889,69655.44444444444,15750.694444444445,7206.388888888889,26542.666666666668,32612.194444444445,25823.916666666668
52352.916666666664,73377.25,15956.722222222223,10591.361111111111,29012.25,31006.555555555555,24562.75,50276.72222222222,70625.11111111111,15619.833333333334,7206.638888888889,25888.722222222223,32900.11111111111,25657.583333333332
50724.36111111111,72429.77777777778,16013.083333333334,10841.361111111111,28510.63888888889,30012.083333333332,24255.583333333332,51594.444444444445,70898.75,16187.388888888889,7066.916666666667,25882.13888888889,33347.555555555555,25124.472222222223
51606.11111111111,73463.58333333333,15987.055555555555,10506.083333333334,30009.722222222223,30196.805555555555,24280.472222222223,49499.63888888889,71640.55555555556,15804.583333333334,6996.5,26630.472222222223,32913.25,25446.722222222223
53468.083333333336,74270.02777777778,16037.666666666666,10530.222222222223,29552.13888888889,31079.055555555555,25108.916666666668,48720.97222222222,70107.97222222222,15268.972222222223,7223.777777777777,26250.305555555555,32974.88888888889,25121.61111111111
52424.944444444445,73839.19444444444,15385.5,10450.527777777777,29262.944444444445,30356.38888888889,25231.527777777777,50059.166666666664,71233.5,15618.138888888889,7157.166666666667,26235.055555555555,33162.61111111111,25825.333333333332
51735.555555555555,74621.58333333333,16542.805555555555,10530.083333333334,29623.88888888889,30674.222222222223,24243.333333333332,49479.0,68785.36111111111,16003.916666666666,7231.277777777777,26205.86111111111,32678.694444444445,25712.555555555555
52470.25,72988.80555555556,16012.666666666666,10473.527777777777,29498.166666666668,30812.722222222223,25326.055555555555,49309.86111111111,70741.91666666667,15825.277777777777,7204.305555555556,26447.666666666668,32550.63888888889,25857.944444444445
51297.36111111111,72850.0,16021.861111111111,10799.5,29504.833333333332,30265.5,25395.805555555555,49437.97222222222,71497.02777777778,16038.083333333334,7345.194444444444,26018.0,33162.333333333336,25304.86111111111
52072.77777777778,75482.41666666667,15777.638888888889,10388.805555555555,29635.083333333332,30664.666666666668,25284.75,50613.305555555555,70081.55555555556,16333.027777777777,7156.055555555556,26429.305555555555,32794.055555555555,26113.75
49915.61111111111,73370.86111111111,15601.0,10630.583333333334,29136.722222222223,30844.88888888889,24448.11111111111,49860.27777777778,69535.97222222222,16044.75,7149.75,25921.916666666668,33481.916666666664,25404.833333333332
52646.36111111111,74691.61111111111,15694.166666666666,10363.833333333334,30369.305555555555,30409.0,24800.833333333332,50399.36111111111,70547.61111111111,15710.305555555555,7226.888888888889,26230.944444444445,31924.86111111111,25166.083333333332
51882.52777777778,73130.63888888889,15782.222222222223,10482.5,30478.444444444445,29788.88888888889,24420.416666666668,49461.555555555555,69804.41666666667,16008.888888888889,7365.055555555556,27035.166666666668,32962.333333333336,24845.444444444445
52067.63888888889,74343.47222222222,16321.0,10587.222222222223,29724.333333333332,30404.61111111111,25101.38888888889,50220.194444444445,71141.66666666667,15757.194444444445,7283.472222222223,25666.5,33657.38888888889,26560.944444444445
51788.0,72408.36111111111,16386.277777777777,10552.027777777777,29435.13888888889,30509.944444444445,24377.444444444445,49571.38888888889,69776.91666666667,16118.638888888889,7226.138888888889,25816.166666666668,32920.88888888889,25291.694444444445
51559.694444444445,73442.0,16212.583333333334,10393.694444444445,30035.13888888889,30958.027777777777,24435.36111111111,50404.38888888889,72390.86111111111,15874.083333333334,7393.944444444444,25737.444444444445,32820.47222222222,25283.194444444445
52056.61111111111,72978.02777777778,16329.0,10485.055555555555,28786.305555555555,30905.63888888889,25019.194444444445,48400.916666666664,69992.88888888889,15751.416666666666,7140.222222222223,26275.722222222223,32775.13888888889,25140.472222222223
51723.88888888889,73356.88888888889,15878.722222222223,10610.472222222223,29246.555555555555,30266.416666666668,24344.194444444445,49290.833333333336,71333.72222222222,15649.583333333334,7260.083333333333,26229.694444444445,33309.97222222222,25652.86111111111
51583.61111111111,71303.61111111111,15759.972222222223,10669.638888888889,29301.0,31316.805555555555,25190.944444444445,49253.52777777778,70339.36111111111,15828.0,7259.777777777777,26268.472222222223,32732.472222222223,25862.472222222223
52400.333333333336,75092.80555555556,15860.416666666666,10684.944444444445,28931.805555555555,30467.86111111111,25276.305555555555,49427.833333333336,70234.30555555556,15978.444444444445,7219.0,25668.055555555555,32917.36111111111,26428.86111111111
52721.25,71909.08333333333,16015.888888888889,10785.111111111111,29357.972222222223,30513.13888888889,24810.36111111111,49751.38888888889,71221.22222222222,16090.444444444445,7185.472222222223,26080.5,33181.02777777778,24825.86111111111
51903.11111111111,71787.55555555556,15454.222222222223,10472.25,28914.166666666668,30415.222222222223,24235.166666666668,50628.52777777778,70255.72222222222,15858.75,7063.027777777777,25913.166666666668,32772.583333333336,25698.194444444445
51191.52777777778,71451.05555555556,15736.861111111111,10609.611111111111,28864.527777777777,29626.555555555555,25286.63888888889,50300.72222222222,71239.05555555556,15562.055555555555,7059.611111111111,26238.944444444445,32933.36111111111,25448.916666666668
50981.22222222222,73944.05555555556,15732.972222222223,10665.388888888889,29166.13888888889,29927.38888888889,24431.083333333332,49552.77777777778,69878.38888888889,15654.888888888889,7227.916666666667,26396.805555555555,32936.333333333336,26385.38888888889
51156.555555555555,73740.02777777778,16586.13888888889,10526.416666666666,29596.333333333332,30347.555555555555,24331.11111111111,49168.666666666664,69396.22222222222,16155.0,7245.638888888889,26139.583333333332,33596.38888888889,25604.472222222223
51053.916666666664,74658.91666666667,15839.194444444445,10549.944444444445,29200.083333333332,30088.166666666668,24043.805555555555,51224.72222222222,70721.25,15863.583333333334,7177.027777777777,26162.833333333332,32751.61111111111,25134.416666666668
52641.88888888889,73054.91666666667,15753.611111111111,10779.361111111111,29245.75,30099.416666666668,23927.305555555555,49901.47222222222,70737.16666666667,15617.972222222223,7219.083333333333,25933.944444444445,33018.47222222222,25247.75
52122.0,73927.36111111111,16189.833333333334,10454.527777777777,29065.944444444445,30311.416666666668,23577.5,50875.38888888889,71552.25,16025.0,7320.138888888889,26084.194444444445,32234.222222222223,25412.88888888889
51145.47222222222,73972.77777777778,15784.027777777777,10706.805555555555,29467.277777777777,30974.444444444445,25213.055555555555,49614.333333333336,70889.63888888889,16209.0,7472.444444444444,26758.333333333332,33117.22222222222,24821.25
52155.555555555555,73590.33333333333,15879.694444444445,10575.194444444445,28599.25,31252.666666666668,24917.222222222223,51714.333333333336,71485.91666666667,15779.166666666666,7433.416666666667,25753.527777777777,32180.527777777777,25829.777777777777
50544.36111111111,74209.47222222222,15971.416666666666,10695.416666666666,28511.694444444445,29993.444444444445,24678.722222222223,48885.02777777778,71871.58333333333,15281.861111111111,7228.5,26408.583333333332,33653.694444444445,25903.444444444445
52271.22222222222,72659.55555555556,15401.194444444445,10316.305555555555,28429.027777777777,31009.527777777777,24534.694444444445,50237.27777777778,70825.05555555556,15750.055555555555,7373.194444444444,26010.333333333332,33035.97222222222,24887.61111111111
50309.166666666664,71535.72222222222,16313.472222222223,10664.638888888889,29526.5,29774.277777777777,24054.61111111111,50281.833333333336,71709.61111111111,16148.0,7475.805555555556,26110.305555555555,32644.194444444445,26103.833333333332
51730.86111111111,72976.69444444444,15839.777777777777,10374.055555555555,29110.027777777777,30315.222222222223,25480.444444444445,50281.86111111111,71424.88888888889,15823.722222222223,7227.361111111111,26007.333333333332,33143.694444444445,25203.444444444445
52573.36111111111,73078.58333333333,15978.722222222223,10376.944444444445,30529.0,30517.61111111111,24789.083333333332,50793.02777777778,70948.25,15827.638888888889,7239.5,26023.833333333332,32558.333333333332,25340.5
52577.694444444445,74459.88888888889,16024.416666666666,10900.166666666666,28347.666666666668,30822.555555555555,24661.527777777777,50211.166666666664,69256.25,15810.833333333334,7437.777777777777,26313.027777777777,32966.916666666664,26016.777777777777
53695.055555555555,72629.77777777778,15569.472222222223,10385.583333333334,28451.88888888889,30090.527777777777,25016.166666666668,50279.86111111111,71556.08333333333,15765.666666666666,7153.527777777777,25916.722222222223,33497.666666666664,25769.027777777777
51805.52777777778,73783.47222222222,15564.5,10621.0,30501.722222222223,30093.722222222223,23666.38888888889,50808.055555555555,72383.05555555556,16013.694444444445,7171.944444444444,25652.5,31721.833333333332,26629.694444444445
51139.555555555555,74682.30555555556,16350.888888888889,10581.805555555555,29677.083333333332,30211.0,24930.916666666668,49566.36111111111,70073.02777777778,16189.611111111111,7158.0,25691.333333333332,33017.61111111111,25731.055555555555
52377.0,74765.30555555556,15847.805555555555,10854.444444444445,29323.38888888889,30457.25,24727.055555555555,49480.805555555555,70748.83333333333,15768.944444444445,7356.444444444444,25945.083333333332,32807.333333333336,25851.0
51225.72222222222,73581.66666666667,15842.833333333334,10605.722222222223,28975.75,30366.25,25070.86111111111,50411.47222222222,70467.22222222222,15567.138888888889,7158.166666666667,25400.277777777777,32506.444444444445,26066.166666666668
51685.61111111111,73158.05555555556,15580.722222222223,10508.444444444445,30648.416666666668,31246.583333333332,25398.666666666668,49924.52777777778,70090.55555555556,15915.666666666666,7233.472222222223,25941.38888888889,33121.22222222222,25901.694444444445
51255.055555555555,73252.05555555556,15589.055555555555,10261.666666666666,29385.61111111111,30761.472222222223,24354.63888888889,48737.944444444445,69492.72222222222,15865.75,7278.222222222223,26415.055555555555,32645.694444444445,25414.13888888889
51516.944444444445,73030.16666666667,15405.111111111111,10677.972222222223,29297.833333333332,31019.777777777777,24604.944444444445,49890.194444444445,72204.69444444444,16152.805555555555,7163.444444444444,26012.222222222223,32967.36111111111,26097.166666666668
