left_ventral_visual_cortex,left_dorsal_visual_cortex,left_LO,left_PFS,left_pIPS,left_aIPS,right_ventral_visual_cortex,right_dorsal_visual_cortex,right_LO,right_PFS,right_pIPS,right_aIPS
51490.77777777778,72452.66666666667,15763.305555555555,10607.972222222223,30024.75,31505.333333333332,50079.97222222222,69186.75,15769.611111111111,7250.944444444444,25643.416666666668,33520.77777777778
53009.02777777778,73027.63888888889,15848.222222222223,10564.333333333334,29442.833333333332,30989.11111111111,49012.36111111111,70038.08333333333,16117.25,7280.166666666667,25793.805555555555,33324.38888888889
51591.083333333336,73573.44444444444,16167.416666666666,10673.305555555555,29991.944444444445,30597.222222222223,49073.25,71483.94444444444,15676.083333333334,7198.611111111111,26204.75,32886.444444444445
52300.22222222222,75205.72222222222,15949.666666666666,10431.944444444445,29091.63888888889,30871.722222222223,49911.666666666664,70421.30555555556,15875.111111111111,7158.611111111111,26555.194444444445,32412.61111111111
51343.47222222222,73972.05555555556,16241.833333333334,11011.361111111111,29107.63888888889,30393.0,50409.52777777778,71762.5,15637.0,7255.611111111111,27044.0,32713.583333333332
51819.833333333336,73152.83333333333,15436.305555555555,10250.916666666666,28750.36111111111,30504.722222222223,48949.63888888889,70403.30555555556,15864.527777777777,7163.027777777777,25324.666666666668,32646.194444444445
50579.166666666664,72991.02777777778,16041.861111111111,10662.416666666666,28858.61111111111,30684.666666666668,49622.583333333336,70023.5,15791.5,7251.222222222223,26428.36111111111,32101.86111111111
51150.833333333336,73700.94444444444,15641.666666666666,10534.805555555555,30134.416666666668,30962.88888888889,49586.166666666664,71520.44444444444,15863.0,7196.333333333333,26443.527777777777,32779.555555555555
51663.444444444445,73761.80555555556,15432.472222222223,10543.777777777777,28645.277777777777,30949.194444444445,51017.5,70388.77777777778,16100.472222222223,7281.222222222223,26002.333333333332,31452.75
51927.61111111111,73263.77777777778,15751.222222222223,10718.416666666666,30404.444444444445,29934.63888888889,49326.583333333336,70774.08333333333,15788.444444444445,7246.638888888889,26743.277777777777,32591.0
51687.166666666664,73049.30555555556,15256.861111111111,10675.638888888889,29211.805555555555,29913.277777777777,49572.52777777778,72084.13888888889,15924.638888888889,7311.555555555556,26597.13888888889,32790.944444444445
52484.5,72824.44444444444,15398.111111111111,10658.777777777777,29113.194444444445,30122.11111111111,49777.166666666664,72350.77777777778,15755.055555555555,7285.555555555556,26687.11111111111,32786.86111111111
51434.72222222222,72897.94444444444,16189.027777777777,10655.805555555555,29923.805555555555,30419.833333333332,49278.583333333336,71201.61111111111,15875.722222222223,7280.638888888889,26191.583333333332,33046.36111111111
51780.083333333336,71781.22222222222,15318.722222222223,10587.388888888889,29529.166666666668,30097.61111111111,50583.11111111111,71443.13888888889,15812.722222222223,7145.277777777777,26492.38888888889,32313.833333333332
52613.305555555555,75190.11111111111,15886.666666666666,10666.777777777777,29527.972222222223,31460.25,50313.77777777778,70384.0,15764.472222222223,7053.305555555556,26216.86111111111,32541.36111111111
51868.555555555555,74264.05555555556,15957.083333333334,10601.083333333334,29971.333333333332,30902.916666666668,50679.75,70514.47222222222,15505.166666666666,7208.166666666667,25858.75,32295.666666666668
52959.666666666664,74078.94444444444,16076.361111111111,10799.972222222223,29439.944444444445,30864.75,50086.97222222222,71448.55555555556,15711.138888888889,7160.111111111111,25768.055555555555,32905.555555555555
52411.13888888889,73626.86111111111,15553.416666666666,10459.416666666666,29187.305555555555,30052.222222222223,50167.02777777778,71793.91666666667,16142.75,7199.027777777777,25734.305555555555,32447.944444444445
49976.055555555555,74735.44444444444,15758.555555555555,10513.472222222223,29358.694444444445,30075.5,50297.52777777778,70356.97222222222,16081.527777777777,7130.138888888889,26232.86111111111,32357.61111111111
51638.666666666664,72678.38888888889,16040.722222222223,10676.361111111111,28991.88888888889,30153.61111111111,50418.0,70416.66666666667,15907.583333333334,7104.694444444444,25851.5,33487.02777777778
51632.0,74651.91666666667,15819.361111111111,10852.194444444445,29623.36111111111,29944.305555555555,49563.13888888889,70960.16666666667,16103.194444444445,7233.611111111111,26487.63888888889,33387.63888888889
53024.75,72721.77777777778,15867.333333333334,10678.083333333334,29250.194444444445,30588.75,49714.166666666664,72422.58333333333,15772.611111111111,7068.25,26518.5,33339.88888888889
52176.02777777778,73192.94444444444,15909.555555555555,10756.416666666666,29421.666666666668,31663.166666666668,49232.805555555555,69682.83333333333,15995.277777777777,7162.0,25897.333333333332,32870.5
51297.805555555555,74165.83333333333,15703.472222222223,10507.694444444445,29386.5,30727.666666666668,49971.194444444445,71215.13888888889,15638.777777777777,7055.222222222223,25212.916666666668,32666.583333333332
53172.13888888889,77135.0,15887.472222222223,10817.388888888889,30369.25,29077.166666666668,49895.25,70207.69444444444,15654.027777777777,7183.694444444444,25785.416666666668,32988.333333333336
52718.444444444445,73962.16666666667,15402.0,10501.666666666666,29610.11111111111,30759.75,49584.36111111111,70228.33333333333,16368.333333333334,7258.777777777777,26435.5,32108.666666666668
52818.166666666664,73527.61111111111,16051.472222222223,10247.555555555555,28715.666666666668,29972.722222222223,50927.916666666664,70941.13888888889,15586.916666666666,7302.722222222223,26149.38888888889,32612.777777777777
51781.63888888889,73175.61111111111,15679.611111111111,10257.694444444445,29846.222222222223,29748.86111111111,50748.416666666664,70295.86111111111,15567.527777777777,7334.083333333333,26579.805555555555,33030.38888888889
52523.13888888889,74015.44444444444,16148.138888888889,10615.138888888889,29224.36111111111,30513.38888888889,50355.77777777778,69850.52777777778,15886.722222222223,7278.888888888889,25530.38888888889,33627.86111111111
51984.86111111111,73730.13888888889,15846.472222222223,10576.0,29453.805555555555,30810.63888888889,49977.72222222222,71400.22222222222,15637.777777777777,7300.638888888889,25868.027777777777,32865.72222222222
52723.5,74020.11111111111,16277.777777777777,10597.527777777777,29802.722222222223,30696.527777777777,50178.86111111111,72644.0,15805.611111111111,7172.277777777777,26733.472222222223,32728.055555555555
51655.194444444445,74212.0,16167.833333333334,10506.055555555555,29197.027777777777,30905.944444444445,50550.13888888889,71507.41666666667,15942.222222222223,7288.194444444444,25861.472222222223,32561.805555555555
51846.833333333336,73678.11111111111,15911.111111111111,10365.388888888889,30154.222222222223,30559.944444444445,49311.61111111111,68092.38888888889,15729.666666666666,7166.666666666667,26056.36111111111,34042.333333333336
50714.944444444445,74793.47222222222,15420.222222222223,10542.722222222223,29608.444444444445,30134.805555555555,49656.13888888889,70727.33333333333,15552.861111111111,7474.75,25589.055555555555,33235.0
52103.555555555555,71524.30555555556,16224.416666666666,10781.555555555555,30229.416666666668,30482.694444444445,50179.166666666664,70492.77777777778,15687.527777777777,7351.333333333333,26411.722222222223,33089.916666666664
51628.25,74310.13888888889,15986.444444444445,10540.444444444445,29089.916666666668,29625.444444444445,49688.444444444445,70406.97222222222,15851.861111111111,7330.888888888889,26202.472222222223,32419.583333333332
50797.194444444445,74863.41666666667,15615.666666666666,10498.083333333334,29896.305555555555,30731.805555555555,49883.694444444445,70871.0,15786.416666666666,7222.805555555556,26343.38888888889,32232.472222222223
51228.72222222222,72962.83333333333,15472.722222222223,10669.722222222223,29924.5,29965.5,50249.555555555555,70829.11111111111,15705.555555555555,7310.777777777777,26793.555555555555,32335.194444444445
53169.61111111111,72163.80555555556,16200.416666666666,10720.027777777777,28866.944444444445,30313.055555555555,50958.694444444445,69640.47222222222,15871.583333333334,7316.388888888889,25844.61111111111,32420.36111111111
53030.944444444445,73715.41666666667,16027.111111111111,10598.361111111111,30241.055555555555,31372.527777777777,51255.5,69212.83333333333,16039.083333333334,7216.611111111111,25150.222222222223,32695.444444444445
51965.61111111111,74141.97222222222,15981.611111111111,10561.75,29313.38888888889,30220.305555555555,49929.52777777778,72249.83333333333,16215.722222222223,7304.083333333333,25929.472222222223,32528.5
51568.416666666664,72277.36111111111,15992.5,10270.75,29773.027777777777,30782.555555555555,49995.47222222222,71201.36111111111,16122.75,7268.027777777777,25864.61111111111,32509.5
51315.13888888889,72258.58333333333,15602.916666666666,10304.583333333334,29562.444444444445,31206.194444444445,50401.11111111111,70132.41666666667,15727.194444444445,7050.416666666667,25514.805555555555,33281.166666666664
51504.75,74626.52777777778,16063.25,10471.333333333334,29590.694444444445,30777.583333333332,49752.11111111111,69624.22222222222,15928.083333333334,7290.611111111111,25600.38888888889,33152.166666666664
50938.61111111111,74365.02777777778,15685.861111111111,10743.444444444445,29544.36111111111,30165.13888888889,49949.72222222222,69351.33333333333,15730.305555555555,7173.388888888889,25562.777777777777,32802.583333333336
52333.333333333336,74696.13888888889,16201.416666666666,10345.916666666666,29196.805555555555,30886.083333333332,50452.944444444445,71498.41666666667,15762.5,7372.638888888889,25775.305555555555,32855.22222222222
49554.166666666664,74378.38888888889,15702.277777777777,11121.305555555555,28826.11111111111,30732.5,49795.38888888889,72285.97222222222,15702.333333333334,7235.25,25958.277777777777,33180.194444444445
52249.47222222222,73830.66666666667,15467.333333333334,10431.472222222223,30204.555555555555,30429.416666666668,50064.97222222222,70006.36111111111,16113.777777777777,7297.333333333333,26545.555555555555,32004.11111111111
50985.0,73902.94444444444,16175.75,10611.222222222223,29234.25,29870.972222222223,49139.72222222222,70983.80555555556,16022.944444444445,7116.444444444444,25885.222222222223,33406.944444444445
51780.444444444445,75410.47222222222,16351.555555555555,10647.555555555555,28988.277777777777,30597.75,50811.11111111111,70547.27777777778,15850.75,7385.0,25955.805555555555,33043.11111111111
51950.416666666664,72411.08333333333,15823.222222222223,10426.472222222223,29660.13888888889,30106.277777777777,49995.52777777778,69702.02777777778,15407.583333333334,7308.111111111111,25651.694444444445,32415.833333333332
52612.333333333336,71977.38888888889,15611.694444444445,10749.944444444445,30723.13888888889,29651.86111111111,50241.555555555555,71684.80555555556,15314.666666666666,7262.472222222223,26124.944444444445,32419.777777777777
51672.63888888889,73145.94444444444,15942.194444444445,10556.388888888889,29792.472222222223,30363.194444444445,49953.916666666664,70705.0,15707.055555555555,7314.111111111111,25660.36111111111,32610.694444444445
51408.77777777778,73218.86111111111,16157.694444444445,10649.972222222223,30713.88888888889,30451.75,49568.27777777778,71364.61111111111,15636.472222222223,7217.555555555556,25788.694444444445,32190.38888888889
52285.13888888889,72561.66666666667,16375.222222222223,10462.527777777777,29692.86111111111,30048.305555555555,49534.944444444445,69573.55555555556,16008.138888888889,7177.083333333333,25791.305555555555,33071.666666666664
51601.444444444445,73903.63888888889,15592.166666666666,10387.833333333334,29437.75,30333.13888888889,49191.27777777778,70936.97222222222,15618.138888888889,7418.861111111111,26132.222222222223,33061.833333333336
51963.77777777778,75299.47222222222,15863.194444444445,10545.944444444445,29269.222222222223,30536.666666666668,50110.38888888889,71789.61111111111,15728.666666666666,7141.472222222223,25705.86111111111,33004.27777777778
52009.13888888889,73581.05555555556,15714.111111111111,10489.722222222223,28848.722222222223,30272.805555555555,50609.63888888889,72292.02777777778,15277.527777777777,7361.055555555556,26517.38888888889,33206.166666666664
52711.944444444445,73016.19444444444,15802.166666666666,10505.916666666666,29319.916666666668,30101.944444444445,50890.944444444445,70146.25,15722.222222222223,7232.0,26819.916666666668,33318.88888888889
49922.194444444445,72538.77777777778,16093.277777777777,10720.333333333334,28774.63888888889,30507.777777777777,49689.333333333336,69214.80555555556,15536.138888888889,6987.166666666667,26618.944444444445,32741.25
52998.694444444445,71734.52777777778,15619.361111111111,10532.722222222223,29500.5,30485.75,49722.88888888889,70924.0,15965.805555555555,7294.527777777777,26043.63888888889,32490.555555555555
52330.583333333336,70977.83333333333,15663.75,10717.055555555555,30427.5,30824.11111111111,50319.916666666664,71794.16666666667,15833.777777777777,7473.111111111111,25854.38888888889,32685.527777777777
51079.805555555555,72955.16666666667,16137.555555555555,10497.416666666666,29325.38888888889,30097.0,50859.86111111111,72707.05555555556,16174.0,7125.5,26250.5,32220.444444444445
51351.38888888889,73621.77777777778,15522.833333333334,10671.944444444445,29062.916666666668,30739.916666666668,48612.27777777778,70360.97222222222,15813.694444444445,7303.583333333333,26297.11111111111,32783.5
49032.77777777778,73239.25,15184.861111111111,10610.472222222223,28167.333333333332,30504.5,49464.02777777778,70250.72222222222,15959.5,7091.944444444444,26128.555555555555,32878.25
51612.75,74428.11111111111,15651.972222222223,10682.472222222223,29575.25,30753.972222222223,51001.333333333336,68955.02777777778,15916.138888888889,7023.055555555556,25575.305555555555,32454.416666666668
52189.055555555555,72993.16666666667,15276.194444444445,10687.027777777777,28903.666666666668,30591.944444444445,49771.333333333336,69960.75,15853.888888888889,7096.444444444444,25962.0,31894.805555555555
52796.916666666664,73772.33333333333,15755.166666666666,10623.694444444445,29392.527777777777,30677.5,49434.11111111111,71241.41666666667,15963.555555555555,7149.166666666667,26198.972222222223,32460.027777777777
51599.13888888889,75562.16666666667,15844.25,10764.638888888889,29825.13888888889,31000.055555555555,51614.25,70273.30555555556,15668.027777777777,7130.888888888889,25919.527777777777,32420.944444444445
51645.97222222222,71229.88888888889,15362.25,10709.027777777777,28896.194444444445,29994.5,49425.194444444445,68935.41666666667,15941.305555555555,7154.25,26096.444444444445,33060.52777777778
51683.194444444445,72026.61111111111,15727.972222222223,10603.388888888889,28910.055555555555,30409.722222222223,50054.805555555555,71186.86111111111,16218.861111111111,7098.0,26168.194444444445,32565.25
52221.0,75493.02777777778,15527.972222222223,10396.861111111111,30017.222222222223,29634.0,50843.11111111111,70339.86111111111,16556.38888888889,7071.444444444444,25950.805555555555,32486.722222222223
51685.833333333336,71836.05555555556,15670.305555555555,10375.444444444445,29767.194444444445,30556.38888888889,50389.88888888889,70140.33333333333,15623.027777777777,7310.444444444444,26088.5,32669.63888888889
51578.0,75338.36111111111,16143.75,10472.888888888889,29682.11111111111,30767.916666666668,50076.916666666664,69840.72222222222,15662.194444444445,7149.138888888889,26085.055555555555,33016.333333333336
52857.833333333336,72828.02777777778,15688.611111111111,10461.583333333334,28457.5,29998.222222222223,51982.22222222222,70577.08333333333,15862.138888888889,7085.361111111111,26006.527777777777,33522.25
51499.5,73714.72222222222,16106.888888888889,10480.527777777777,29578.055555555555,30089.222222222223,50033.166666666664,69825.05555555556,15844.333333333334,7276.166666666667,26411.722222222223,33146.61111111111
51144.055555555555,73215.16666666667,15857.194444444445,10343.972222222223,29317.722222222223,30246.805555555555,49926.444444444445,72353.5,15409.722222222223,7185.916666666667,25775.86111111111,32780.055555555555
50759.833333333336,72886.25,16442.0,10625.277777777777,29893.36111111111,30610.777777777777,50378.25,70642.22222222222,15624.111111111111,7306.277777777777,25635.63888888889,33148.38888888889
