left_ventral_visual_cortex,left_dorsal_visual_cortex,left_LO,left_PFS,left_pIPS,left_aIPS,left_V1,left_hemi,right_ventral_visual_cortex,right_dorsal_visual_cortex,right_LO,right_PFS,right_pIPS,right_aIPS,right_V1,right_hemi
4.341302076975505,4.595788399378459,3.774537395028507,3.781042446408953,3.543132093217638,3.1528720590803356,5.3106213077422115,3.8822894559966192,3.832322577067784,3.848474403222402,3.5314537395130503,3.3840777489446823,3.483208464251624,3.1032583514849343,4.60032041867574,3.78748752673467
4.1596223224293105,4.431313878960079,3.701094662441927,3.8337422717701304,3.414882024129232,3.245155950387319,4.972551003098488,3.806543323728773,3.914897225119851,3.8332343697547913,3.530611412865775,3.6114729813167026,3.457436660925547,3.1132674150996738,4.622191309928894,3.776628209484948
4.274424658881293,4.756876919004652,3.531058182035174,3.7094775618928852,3.436354981528388,3.2503039373291864,5.294265349706014,3.949336138036516,3.8225183023346796,4.024372928672367,3.4874127660478864,3.4317979142069817,3.47307280699412,3.018379118707445,4.373226020071241,3.7357624106936984
4.15424382686615,4.27227367957433,3.8531337362347227,3.930889094577116,3.4965515865219965,3.193375759654575,5.21064916998148,3.8434934748543634,3.8321945161530464,4.046944128142463,3.473031881877354,3.652143493294716,3.492993308438195,3.017597198486328,4.543459229999119,3.548174672656589
4.4335823808397565,4.509202592902714,3.6434405410990998,3.9092778037576115,3.4776672985818653,3.075196497970157,5.263594784055438,3.895708998044332,3.872322341975044,3.9724141822920904,3.5320711486479817,3.615309499204159,3.549630198213789,3.066029601626926,4.625118361579047,3.7714885340796576
4.2553181648254395,4.453368696901533,3.622851003919329,3.828544318675995,3.4439581169022455,3.1482256518469915,5.245909985374002,3.8708455165227256,3.8689636720551386,4.096802877055274,3.4328491619655064,3.509298555991229,3.317254602909088,3.000999199019538,4.667978088061015,3.682364755206638
4.229296529994292,4.490300880538093,3.718671415791367,3.8424287564826733,3.5657078160179987,3.080861038631863,5.303573880876813,3.981644014517466,3.803135441409217,4.155431124899122,3.379340850945675,3.5122404507228304,3.6331991950670877,3.136104318830702,4.7036524878607855,3.7981071405940585
4.172941888079924,4.364557815922631,3.7462933676583425,3.761366227093865,3.559018896685706,3.2234275341033936,5.2487076846036045,3.804367893271976,3.9076636764738293,3.9729321135414972,3.3748597304026284,3.678122103214264,3.4488914873864918,3.0611811677614846,4.630001187324524,3.686606466770172
4.194321068850431,4.56358453962538,3.8401482582092283,3.9341716983101587,3.6234484844737582,3.156812515523699,4.901184011908138,4.093930866983202,3.88881961277553,4.055608424875471,3.5050820726336855,3.5512931415012905,3.627929813332028,3.0804762045542398,4.8703342411253185,3.7349643972184925
4.3250083011739395,4.479602184560564,3.6685877905951605,3.8735690983858975,3.4375833802753024,3.0649140079816184,5.4330042997996015,4.012590381834242,3.810571624386695,3.977526373333401,3.4125119845072427,3.491944044828415,3.5148697826597424,3.0155858861075506,4.747854404979282,3.719752483897739
4.333078530099657,4.539864897727966,3.7206441654878506,3.8488016196659633,3.394588053226471,3.1803002225028143,5.198929981751875,4.10333874490526,4.007699243484005,3.924484279420641,3.3912626645144295,3.6013662020365396,3.5267714394463434,3.0039151906967163,4.531767249107361,3.730905658668942
4.094323024153709,4.5754162602954445,3.720654669929953,3.7318881469614364,3.5361754364437528,3.0555597278806896,5.24214289528983,4.1452598041958275,3.832207116213712,3.776979592111376,3.512751544223112,3.6246204095728256,3.6305043233765497,3.072133812639448,4.647526608573066,3.6816276709238687
4.161292362213135,4.63317166434394,3.7983175550188335,3.669897173390244,3.3892063564724393,3.069222013155619,5.387333810329437,4.032235794597202,3.663206366931691,4.01958993408415,3.3800661631992885,3.5346205070100982,3.486762715710534,3.0095098283555775,4.569616675376892,3.764640384250217
4.265715367264217,4.446295539538066,3.5917823389172554,3.9910657713490147,3.337002588642968,3.151598241594103,5.206926591256085,3.888401084476047,3.8699965406866634,3.993961148791843,3.4099718472536873,3.4524772837758064,3.54699530866411,3.0874505771531,4.755037546157837,3.8589798476960926
4.27452351065243,4.630827883879344,3.83846565335989,3.739543206351144,3.4469558199246726,3.1670749849743314,5.25312454359872,3.928412483798133,3.923314496449062,3.928711599773831,3.439247451509748,3.5633359677863843,3.4591406517558627,3.0419138934877186,4.680625173780653,3.898928827709622
4.323674714926518,4.653624561097887,3.592198464605543,3.720689044679914,3.4086029794481068,3.1614308754603067,5.475510862138536,4.015515625476837,3.976156935972326,3.885088470247057,3.5191294424461597,3.5171379812302126,3.4212312234772577,3.057588862048255,4.888274590174357,3.7337410847345986
4.199514743259975,4.6791525151994495,3.7291090348187614,3.8641932805379233,3.4089387589030795,3.15718936920166,5.16563131660223,4.076256334781647,3.9597851108102238,3.984402206208971,3.5498575346810477,3.4414206042009243,3.394527461793688,3.1024971869256763,4.513902054892646,3.642752316262987
4.254608161108834,4.488365193208058,3.544647514820099,3.6960043907165527,3.50977224111557,3.174862689442105,5.279319174149457,3.8100992706086902,3.864899880356259,4.051556752787696,3.548892968041556,3.3716013893004386,3.6066458225250244,3.059490058157179,4.593584232860142,3.759214825100369
4.298175970713298,4.624595860640208,3.7309281296200223,3.702969593160293,3.494352877140045,3.1546489199002585,5.318486486162458,4.025645454724629,4.002689542192401,3.947225146823459,3.5030195713043213,3.470385060590856,3.4049734274546304,3.0337632166014776,4.548745128843519,3.799708518717024
4.238847010275897,4.68630407916175,3.821294453408983,3.940110274723598,3.331336279710134,3.0778111947907343,5.420179164770878,3.9299584759606256,4.048678802119361,3.9976617296536765,3.392659548557166,3.700060859322548,3.539849102497101,3.0897911522123547,4.609641777144538,3.7345034877459207
4.189774788916111,4.193857113520305,3.7674038277732,3.7406071594783237,3.5407185090912714,3.0437914265526667,4.989700632710611,3.7854063510894775,4.005670704160418,3.9204625288645425,3.4502260825213265,3.688461282036521,3.5773047937287226,3.1068699624803333,4.462699982855055,3.6065385142962136
4.30872039113726,4.464271055327521,3.549955115999494,3.784393462869856,3.4294959902763367,3.159404536088308,5.236878489003037,3.925647609763675,3.870238423347473,4.003428790304396,3.485172811676474,3.4927615107912007,3.6322663293944464,3.108534018198649,4.512788150045607,3.739306184980604
4.176361890400157,4.707316676775615,3.5409831523895265,3.9027943543025425,3.359515964984894,3.1814862622155085,5.223258820447055,3.7996506757206387,4.0400086641311646,4.165191312630971,3.485461689531803,3.7534646216560814,3.479525281323327,3.020739780531989,4.681390855047438,3.7536951700846353
4.289626434445381,4.645659002992842,3.7502378505818985,3.7620170326793896,3.248247808880276,3.176183170742459,5.266667503299135,3.8797239594989352,3.986863562555024,3.9471718271573386,3.4838633320548316,3.356522952356646,3.581514788998498,3.0459695193502636,4.729306552145216,3.760741035143534
4.284331355776105,4.517049782805973,3.693048547295963,3.7367615169949002,3.472553233305613,3.197762886683146,5.125485270363944,3.8515807920032077,3.944103419780731,4.088237596882714,3.3472120060640225,3.4700660024370467,3.5128267804781594,3.0407550666067333,4.80407358540429,3.7318541606267295
4.251569065782759,4.4857451054784985,3.8876045213805304,3.697228446151271,3.2714559170934887,3.119849529531267,5.406484835288104,4.036923865477244,3.901811136518206,3.9340747396151223,3.4082000936780656,3.51558331400156,3.4881829486952887,3.060393147998386,4.938277297549778,3.7118804587258234
4.281920784049564,4.4970704317092896,3.9373987071654377,3.598758320013682,3.449136906199985,3.160266763634152,5.1049942830029655,3.900462898943159,4.011469185352325,3.989965988530053,3.3933893367648125,3.562934861463659,3.4740454620785184,3.0572755800353155,4.8433561192618475,3.7278441058264837
4.318221626859723,4.431420816315545,3.742469170514275,3.6858377191755505,3.4600091775258384,3.142299837536282,5.466511631011963,4.037475413746304,3.919249380336088,4.065960261556837,3.4790773391723633,3.6749495193362236,3.535383039050632,3.0292279389169483,4.689773162206014,3.666584187083774
4.539141206180348,4.2996779216660395,3.5478392800977154,3.8129375962650074,3.4561045236057706,3.1350434753629894,5.0356482565402985,3.9104652404785156,4.020335341944839,3.7324929104910956,3.4738120382482354,3.4755666189723544,3.5964908599853516,3.1148036652141147,4.674092941813999,3.778365989526113
4.220036493028913,4.533068709903294,3.5364179747445244,3.8317706094068638,3.5476204488012524,3.124239424864451,5.242142252624035,3.961087657345666,3.9626848152705603,4.008924471007453,3.417033361064063,3.5625237623850503,3.575260970327589,2.980508201652103,4.5652058256997,3.7904790904786854
4.157925605773926,4.805997557110256,3.531713178080897,3.790212169289589,3.5980504618750677,3.197079519430796,5.270266483811771,3.8795836899015637,3.917127881731306,3.9549774726231894,3.200130985629174,3.372464597225189,3.5010995268821716,3.0416040619214377,4.711166659990947,3.6881222791141934
4.2596306150609795,4.474945604801178,3.70126485143389,3.703502586909703,3.507767803139157,3.217491043938531,5.254163005772759,3.964301665623983,3.9182240894862583,3.9444721009996204,3.368976997004615,3.599157363176346,3.552990814050039,3.0187833971447415,4.829310576121013,3.7191007335980735
4.162448336096371,4.456699397828844,3.790894548098246,3.7122520822467227,3.572689221964942,3.187606520122952,5.193955697119236,3.9729852080345154,3.9119548517114975,4.153841356436412,3.391901037272285,3.7405236661434174,3.4211952884991965,2.997734010219574,4.561155094040765,3.8054249352878995
4.2980792298913,4.420553810066647,3.6012841633387973,3.6496191024780273,3.5352101855807834,3.126303513844808,4.954778604209423,4.1254188948207435,4.0323456832340785,3.9184403154585095,3.356220391061571,3.4366098461729107,3.4828183584743075,3.0207105146514044,4.715173959732056,3.826895627710554
4.278763974414153,4.541110873222351,3.640316595349993,3.7585076055219098,3.394783854484558,3.0493660304281445,5.253447590452252,4.0022784736421375,3.8477713448660715,3.9564232296413846,3.321123422895159,3.465295225381851,3.5442746612760754,3.111685183313158,4.494602945115831,3.743537061744266
4.354687627624063,4.628241929743025,3.70522987180286,3.709825154506799,3.348824163277944,3.076378789212969,5.349564475171706,3.8517655399110584,3.9842189175742013,4.163772179020776,3.394848851596608,3.4711304679512978,3.483835240205129,3.109392649597592,4.689955287509495,3.8674339916970997
4.380408491407122,4.582789970768823,3.6402411460876465,3.712525817326137,3.550600826740265,3.120775878429413,5.297745834697377,3.9977621038754783,3.9942486213915274,4.113959272702535,3.2634362152644565,3.472702630360921,3.561291456222534,3.134712908003065,4.644756105211046,3.886620428827074
4.09221418925694,4.608375906944275,3.813642340547898,3.877553614703092,3.370336744520399,3.1411344673898487,5.174507898442886,3.8800327711635165,3.888700941029717,3.983245425754123,3.5459162780216764,3.5790927137647355,3.502450446287791,3.004397008154127,4.624934064017402,3.8241988089349537
4.465694958823068,4.661278307437897,3.6780927325740005,3.8222857573453117,3.336967627207438,3.1193213131692676,5.146718011182897,4.021198206477695,3.9361616174379983,4.0449278354644775,3.2987347670963834,3.507163315108328,3.4399226109186807,3.084342281023661,4.703926391071743,3.8118092285262213
4.259927756445748,4.690186778704326,3.716868816103254,3.729990699711968,3.410989330874549,3.1531841225094266,5.155717400142125,3.9775571491983204,3.8797990625554863,4.00797504848904,3.5781007260084152,3.550507097533255,3.338381740781996,3.0676265756289163,4.710109194119771,3.6552909546428256
4.204615347915226,4.7529465489917335,3.5318961007254464,3.762472093105316,3.599311696158515,3.1590403649542065,5.367246058252123,3.936925278769599,3.9223153661279118,4.0488430460294085,3.2904494553804398,3.737931050360203,3.3872752719455295,3.051572667227851,4.672121021482679,3.851531055238512
4.296450437818255,4.4606025285191,3.710034914314747,3.7645733753840127,3.2807498574256897,3.072200463877784,5.353865146636963,4.020029889212714,3.854361036845616,3.9776724908086987,3.3844158158582798,3.697657448904855,3.5108393364482455,3.041828122403887,4.62890530957116,3.774575094381968
4.12585586139134,4.482484135362837,3.624052131877226,3.572463128301832,3.3029846482806735,3.068674067656199,5.098159842193127,3.973841885725657,3.773281718745376,3.9717038671175637,3.492841362953186,3.6541013139666934,3.582532419098748,3.03661224577162,4.613597366544935,3.6902824375364514
4.248625194325166,4.4336773951848345,3.6611259380976358,3.931108283996582,3.4167810877164206,3.015287207232581,5.16333597501119,3.892725706100464,3.8747353851795197,3.884622315565745,3.279615134903879,3.5236472710967064,3.546147015359667,3.116535590754615,4.572686963611179,3.7301655610402427
4.117985790426081,4.594720462958018,3.554221700219547,3.706106628690447,3.5178933673434787,3.151358710394965,5.250260244097029,3.942548076311747,4.0406627878546715,3.935106376806895,3.4630728056936553,3.593152634302775,3.4823177456855774,2.9859443638059826,4.550238490104675,3.8610846400260925
4.340044397296327,4.774411294195387,3.720760829108102,3.71974076646747,3.4134122927983603,3.0134190122286477,5.280034242357527,3.950213140911526,3.874085115061866,3.8549595011605158,3.4308166776384628,3.551861383020878,3.352575851811303,3.043406758043501,4.806827121310764,3.7548146645228067
4.207334845406669,4.739115556081136,3.737051820755005,3.7633965151650566,3.3915240632163153,3.1876595616340637,5.048330347878593,4.188747511969672,3.8540862355913434,4.048721306853825,3.3091740939352245,3.536357070460464,3.389204117986891,2.9901170995500355,4.596980108155145,3.827077090740204
4.290413791483099,4.727083106835683,3.897125138955958,3.848677600131315,3.4820119076304965,3.1274845931265087,5.172374506791432,3.804339269797007,3.9314627358407686,3.9465065797170005,3.4195772760054646,3.621940565109253,3.509983115726047,3.0127063857184515,4.7062622043821545,3.8072832094298468
4.23509214265006,4.406240569220649,3.7978615480310776,3.9914211564593844,3.4116909239027233,3.0707484351264105,5.2968547139848985,3.930325878991021,3.9335823620066925,3.9315207335684033,3.540970427649362,3.5459149554371834,3.4175910684797497,3.062815268834432,4.653710974587335,3.786593516667684
4.2439916133880615,4.432560278309716,3.6965349333626882,3.8056734449723186,3.332834906048245,3.1665027605162726,4.984742935966043,3.9598068131340876,4.02752951780955,3.985730058617062,3.5467364998424755,3.4827355038036,3.33447085486518,3.1547432674301996,4.410300374031067,3.7503384550412497
4.3778231348310195,4.544300542937385,3.6125574558973312,4.005148901258196,3.541579372353024,3.1978862947887845,5.522871364246715,3.917633295059204,3.844492639814104,4.163140303558773,3.5016157627105713,3.366358168423176,3.537649088435703,3.007370352745056,4.561779432826572,3.73644628127416
4.189996088252348,4.377780980534023,3.6509809570927776,3.7723491752848908,3.3178179462750754,3.027145392364926,5.3268009424209595,4.1594047215249805,3.8675911286297966,3.8651823004086814,3.4855861172956577,3.5548045158386232,3.4783766071001687,3.0676543447706432,4.5407870345645485,3.8076435261302524
4.47251515677481,4.348780029349857,3.8893646071938908,3.8146248297257856,3.2838880949550204,3.1184280580944486,5.4888310143441865,3.8964689241515265,3.9801636934280396,3.942296849356757,3.455268773165616,3.515099865017515,3.60133656528261,3.109466599093543,4.9414347012837725,3.7447719905111523
4.227844156537738,4.61767499976688,3.6935233853080054,3.9067513261522566,3.5319236516952515,3.120379514164395,5.3695131778717045,4.095011863443586,3.7490940166242197,3.9002199636565313,3.518998279291041,3.6146527752280235,3.4638942744996815,3.051394462585449,4.535377820332845,3.774268309275309
4.269317087005167,4.369092484315236,3.7672199606895447,3.7970374652317593,3.316550294558207,3.1129228274027505,5.372242830693722,3.9527345299720764,3.8436038774602554,3.9999420179261103,3.4635695729936873,3.9186734845561366,3.3711481624179416,3.040775994459788,4.839171793725756,3.7814075549443564
4.415701263091144,4.379583279291789,3.812552892800533,3.804028497022741,3.365919722451104,3.1593930191463895,5.211995901380266,3.8690446813901267,3.8989793724483914,3.9912863439983792,3.531108570098877,3.417761116316824,3.3126681049664817,3.006062388420105,4.537873427073161,3.7222072614563837
4.314361046342289,4.620659450689952,3.6690561911639046,3.828561958144693,3.3336181640625,3.070168826315138,5.25165714820226,3.9089989595943027,4.000831855667962,4.058221989207798,3.412161429723104,3.6205896464261142,3.4122556249300637,3.052334427833557,4.5262431965933905,3.78152162498898
4.288278684896581,4.353109492195977,3.548931782586234,3.754787363111973,3.414488004313575,3.153301523791419,5.377698479276715,4.025888495975071,3.9082747978322647,3.9973659449153476,3.309439861413204,3.5426160058667584,3.443281968434652,3.1341423789660134,4.799751811557346,3.8408044245507984
4.213091240209692,4.590098513497247,3.858875628673669,3.844143520082746,3.3963120844629078,3.2347050574090748,5.075847331215353,3.9988536172442966,3.8358856307135687,4.062884993023342,3.3373634534723617,3.535627088239116,3.648464024066925,3.03703506787618,4.499549680285984,3.6903715862168207
4.313979801009683,4.950442228052351,3.764196515083313,4.012626002816593,3.486082957850562,3.0699466665585837,5.11840246662949,3.9663171503278942,3.7875632013593403,3.8368413514561124,3.574994597170088,3.3995944976806642,3.4563225044144525,3.116770088672638,4.573066870371501,3.842796120378706
4.145170709065028,4.465677771303389,3.6508734506719254,3.4795429979051864,3.1857769886652627,3.157283114062415,5.249369873720057,3.954229772090912,3.811171835119074,4.036932435300615,3.5148907048361644,3.6392296372037944,3.366616871621874,3.0357026722696094,4.734962463378906,3.7794023553530374
4.301484128407069,4.616542425420549,3.896626397541591,3.811275070363825,3.4285519851578607,3.154728783501519,5.151054678541241,3.9409593873553805,3.9367018789052963,3.7406268782085843,3.5738613264901296,3.5009567216038704,3.499278101656172,3.1391696665022106,4.85214736726549,3.718908237086402
4.230407245231397,4.757891661591,3.527095962973202,3.809701088936098,3.375053140852186,3.100282629330953,5.5342298575810025,3.9483598669370017,3.838019624352455,3.990382492542267,3.551187781726613,3.4727431615193685,3.4897020724084644,3.0946413543489246,4.84115743637085,3.854487829738193
4.154417691692229,4.498463451862335,3.56232602668531,3.8304549946504483,3.319046914577484,3.1631021764543323,5.16982724931505,3.886493398083581,3.7992474401698395,3.884874780972799,3.5400167769855924,3.5720116070338657,3.588665763537089,3.0283272663752236,4.757333225674099,3.747906049092611
4.222394603671449,4.433225744300419,3.7823200021471295,3.8713390336317173,3.405637350347307,3.101588547229767,5.193935583619511,3.8258117503590054,3.8259847886634595,4.151529199547237,3.3913403424349697,3.661155851682027,3.351214177078671,2.969108376238081,4.7008662356270685,3.6741487516297235
4.231102069218953,4.590290447076161,3.743854330645667,3.798655847708384,3.426212648550669,2.961391872829861,5.302833304685705,3.9807114799817405,3.7933413491529575,3.9261660509639316,3.6364427624326763,3.6589198813718906,3.6048397885428534,3.0366883476575217,4.819430973794725,3.6715862419870167
4.2739856459877705,4.510397791862488,3.6783676580949263,3.816439628601074,3.347130040327708,3.1648786465326944,5.229354224886213,3.98713794681761,3.8937857801263984,4.04556405544281,3.3858368107766816,3.472969725728035,3.4918305542733936,3.002639697657691,4.521276553471883,3.715121421549055
4.322712544032505,4.687507563167149,3.943231000619776,3.9314256608486176,3.3307867182625666,3.219112263785468,5.248990774154663,3.992746810118357,3.7593952814737954,4.099842482142979,3.561492515332771,3.4571480665888106,3.4391499095492892,3.0324515766567655,4.456003149350484,3.734216478135851
4.432340683255877,4.245071523719364,3.6180921021629784,3.7129357553297475,3.301946885055966,3.2380022009213767,5.441576270496144,4.115801321135627,3.844180151820183,3.9886827071507773,3.34903062411717,3.4326884977279173,3.49745766321818,3.08520151509179,4.608000768555535,3.768647962146335
4.211236122676304,4.419128954410553,3.3869145802089147,3.754347527728361,3.2702805399894714,3.1364985704421997,5.139572475895737,3.962153606944614,3.8974417209625245,3.876180715031094,3.552781911457286,3.486089460990008,3.4900704357359142,3.119826508892907,4.49245814482371,3.7868955400254993
4.3232244327664375,4.780840131971571,3.4924294177223656,3.745159121120677,3.392970005671183,3.1565793024169073,5.19159073382616,4.095557543966505,3.8985402856554305,4.108952369954851,3.403492163209354,3.653802855261441,3.4615216983689203,3.004344450102912,4.421147531933254,3.682693580786387
4.079851657152176,4.682148814201355,3.497682636434382,3.5716048689449535,3.326308356391059,3.1013969315422907,5.3045216237797455,4.032075881958008,3.9544619502443257,4.009018500645955,3.4563399763668285,3.6358336582779884,3.448245022031996,3.022432287534078,4.759266813596089,3.8307334780693054
4.315064868619365,4.523489283190833,3.7267095681392783,3.586740746642604,3.553634504477183,3.231899599234263,5.0315771624445915,3.922911398940616,3.937450542169459,4.153885099622938,3.51992841809988,3.4666400626301765,3.583286245663961,3.0510142313109503,4.770623339547051,3.851583500703176
4.171956799247048,4.4819151692920265,3.746923281086816,3.805850014967077,3.6967324217160544,3.100501729382409,5.090484142303467,3.8872601124975414,3.950758920397077,3.759721530808343,3.3660382628440857,3.5845995310581094,3.5301706194877625,3.031769553820292,4.549986097547743,3.8005486726760864
4.217181314740862,4.422351400057475,3.7610862050737652,3.829794842856271,3.513561917675866,3.182355238331689,5.316132824761527,4.027521053949992,3.817885650907244,3.9540144999821982,3.4708075873992024,3.508310719898769,3.556013027826945,3.0394218365351358,4.737525370385912,3.7731588549084134
