ROI_ID,pIPS_Connectivity,LO_Connectivity,Difference,Abs_Difference,CI_Lower,CI_Upper,Bootstrap_Significant,LOO_Reliability,LOO_Significant,Combined_Significant,ROI_Name,Direction
1,0.1086658782472736,0.10278471716140446,0.005881161085869141,0.005881161085869141,-0.01656463819702989,0.023665418730754593,False,0.00021411414074560568,False,False,7Networks_LH_Vis_1,pIPS > LO
2,0.11772621540646803,0.13447335832997373,-0.016747142923505695,0.016747142923505695,-0.02911122676573301,-0.005241968541553141,True,0.00035612337879282194,False,False,7Networks_LH_Vis_2,LO > pIPS
3,0.14527512263310582,0.2215493035159613,-0.07627418088285548,0.07627418088285548,-0.0979889748029803,-0.055196881049165585,True,0.005691407245587283,True,True,7Networks_LH_Vis_3,LO > pIPS
4,0.07435278045503717,0.030099962865566147,0.04425281758947102,0.04425281758947102,0.017410187094815475,0.0662228441104832,True,0.0025944012073967054,True,True,7Networks_LH_Vis_4,pIPS > LO
5,0.052987755129211826,0.10202146625440371,-0.049033711125191885,0.049033711125191885,-0.06385295742534494,-0.03445105471305157,True,0.0023545957268146177,False,False,7Networks_LH_Vis_5,LO > pIPS
6,0.06995481436483954,0.04327654882677292,0.02667826553806662,0.02667826553806662,0.008671826409715179,0.04339000896771291,True,0.0009216608902129412,False,False,7Networks_LH_Vis_6,pIPS > LO
7,0.055148394239184106,0.031134908259111017,0.02401348598007309,0.02401348598007309,0.002117382549362159,0.04609183017899723,True,0.0009382225021775432,False,False,7Networks_LH_Vis_7,pIPS > LO
8,0.13087555844532817,0.13961141713355718,-0.008735858688229015,0.008735858688229015,-0.025107887171601,0.007918460686740124,False,0.0002439962439071304,False,False,7Networks_LH_Vis_8,LO > pIPS
9,0.06922338236319392,0.1171774105413964,-0.047954028178202476,0.047954028178202476,-0.07306065578993998,-0.024563531918255128,True,0.0024586176089366222,True,True,7Networks_LH_Vis_9,LO > pIPS
10,0.08996300222842317,0.04028843850583622,0.04967456372258695,0.04967456372258695,0.02912636037033638,0.07012695299620787,True,0.002699577006309374,True,True,7Networks_LH_Vis_10,pIPS > LO
