ROI_ID,pIPS_Connectivity,LO_Connectivity,Difference,Abs_Difference,CI_Lower,CI_Upper,Bootstrap_Significant,LOO_Reliability,LOO_Significant,Combined_Significant,ROI_Name,Direction
77,0.058031966542138866,0.05881074406696778,-0.0007787775248289108,0.0007787775248289108,-0.006812807062248652,0.005062273468234032,False,9.690297585304279e-06,False,False,7Networks_LH_Default_Temp_4,LO > pIPS
78,0.06248667642572209,0.06782720147288944,-0.005340525047167352,0.005340525047167352,-0.01524732193211093,0.004212760764762361,False,8.575049154829957e-05,False,False,7Networks_LH_Default_Temp_5,LO > pIPS
79,0.08623325324764378,0.06568809929548909,0.020545153952154685,0.020545153952154685,0.006944613344354647,0.03530412006289944,True,0.0005242879608093308,False,False,7Networks_LH_Default_Par_1,pIPS > LO
80,0.09082813404108349,0.04504093783907592,0.045787196202007566,0.045787196202007566,0.03320563889451718,0.05740764341654109,True,0.002140318841204665,True,True,7Networks_LH_Default_Par_2,pIPS > LO
81,0.046446433183614556,0.03200707692456873,0.014439356259045827,0.014439356259045827,0.0011880891707780946,0.0303416361251852,True,0.0003013430213520952,False,False,7Networks_LH_Default_Par_3,pIPS > LO
82,0.058151815258162584,0.034115658454155845,0.02403615680400674,0.02403615680400674,0.013900010350871047,0.035287173190399215,True,0.0005873619159928472,False,False,7Networks_LH_Default_Par_4,pIPS > LO
83,0.0296191487485837,0.03360894716981994,-0.003989798421236243,0.003989798421236243,-0.00878757761674933,0.0005957247095035505,False,3.206627484643846e-05,False,False,7Networks_LH_Default_PFC_1,LO > pIPS
84,0.03118958281304099,0.02471575136051366,0.0064738314525273274,0.0064738314525273274,-0.0022759584379137333,0.016230570685461552,False,9.137547252416781e-05,False,False,7Networks_LH_Default_PFC_2,pIPS > LO
85,0.02559021639937878,0.02914854254279482,-0.00355832614341604,0.00355832614341604,-0.009889236299664178,0.0039242924561748525,False,4.511249395154946e-05,False,False,7Networks_LH_Default_PFC_3,LO > pIPS
86,0.02478672500920335,0.019801344379390542,0.004985380629812807,0.004985380629812807,-0.00038449725451707666,0.0119832359534676,False,3.589694244288598e-05,False,False,7Networks_LH_Default_PFC_4,pIPS > LO
87,0.035819259466064214,0.03581078821106961,8.471254994604771e-06,8.471254994604771e-06,-0.011478736214983081,0.01406900716553392,False,4.541355921364901e-05,False,False,7Networks_LH_Default_PFC_5,pIPS > LO
88,0.02632167228914209,0.015675087281698852,0.010646585007443237,0.010646585007443237,-0.0028658985319596365,0.02819517578035102,False,0.000192410319224397,False,False,7Networks_LH_Default_PFC_6,pIPS > LO
89,0.024723202333246406,0.02745922782311314,-0.0027360254898667336,0.0027360254898667336,-0.010344648706163032,0.004613517173933548,False,3.4833450965366866e-05,False,False,7Networks_LH_Default_PFC_7,LO > pIPS
90,0.03744544721159496,0.039596053600115214,-0.002150606388520257,0.002150606388520257,-0.007635169024701764,0.0031413468192208953,False,2.091233747808764e-05,False,False,7Networks_LH_Default_PFC_8,LO > pIPS
91,0.035508048699212896,0.03766132910784922,-0.0021532804086363266,0.0021532804086363266,-0.01016141084293945,0.005620628953712231,False,2.8462639381014926e-05,False,False,7Networks_LH_Default_PFC_9,LO > pIPS
92,0.056925526121631265,0.06553076940441602,-0.008605243282784752,0.008605243282784752,-0.015374852388509006,-0.0021994891224159535,True,0.00010413367338080182,False,False,7Networks_LH_Default_PFC_10,LO > pIPS
93,0.06043279381762994,0.05956279388383815,0.0008699999337917902,0.0008699999337917902,-0.004900745475223581,0.007731622871697725,False,1.1057518860944836e-05,False,False,7Networks_LH_Default_PFC_11,pIPS > LO
94,0.055316647612734846,0.040302685608989315,0.01501396200374553,0.01501396200374553,0.006805062211902912,0.02337458682810201,True,0.0002735877479459611,False,False,7Networks_LH_Default_PFC_12,pIPS > LO
95,0.05657563917338848,0.053885520877022496,0.0026901182963659856,0.0026901182963659856,-0.008414351119120653,0.017523355100696022,False,5.978950558311183e-05,False,False,7Networks_LH_Default_PFC_13,pIPS > LO
96,0.08921220094749802,0.041726249472336156,0.04748595147516186,0.04748595147516186,0.03125666346045603,0.06352556324257563,True,0.0023206618140846056,True,True,7Networks_LH_Default_pCunPCC_1,pIPS > LO
97,0.0728263385887993,0.031305370683855326,0.04152096790494398,0.04152096790494398,0.02177877245519898,0.0666398907432602,True,0.0017812017289465104,False,False,7Networks_LH_Default_pCunPCC_2,pIPS > LO
98,0.06470472600899245,0.04738438943106877,0.01732033657792368,0.01732033657792368,0.007032280068501437,0.02741457376641369,True,0.000371325886935009,False,False,7Networks_LH_Default_pCunPCC_3,pIPS > LO
99,0.07513097777815633,0.04428580108613364,0.03084517669202269,0.03084517669202269,0.017064027107124662,0.04510347393240264,True,0.0010631671818980065,False,False,7Networks_LH_Default_pCunPCC_4,pIPS > LO
100,0.06572223735336018,0.0633214478822131,0.00240078947114708,0.00240078947114708,-0.00665368067933932,0.010872902726987363,False,4.00648902443661e-05,False,False,7Networks_LH_Default_PHC_1,pIPS > LO
101,0.06836231288157012,0.10152822497643922,-0.033165912094869104,0.033165912094869104,-0.04392188641389733,-0.02347032562584469,True,0.001083343113729625,False,False,7Networks_RH_Vis_1,LO > pIPS
102,0.08513950438875902,0.09042719854532104,-0.005287694156562023,0.005287694156562023,-0.01847872203093414,0.006340130477359412,False,8.887781110452817e-05,False,False,7Networks_RH_Vis_2,LO > pIPS
103,0.11841361342292082,0.15791243726485654,-0.03949882384193572,0.03949882384193572,-0.06018063640712123,-0.0198752051268361,True,0.001867810098732337,False,False,7Networks_RH_Vis_3,LO > pIPS
104,0.08660650898788222,0.034965839200211984,0.051640669787670235,0.051640669787670235,0.03288966439569393,0.06917551165158663,True,0.002857909015637279,True,True,7Networks_RH_Vis_4,pIPS > LO
105,0.12000856783829238,0.1874216675366226,-0.06741309969833022,0.06741309969833022,-0.08152320017351916,-0.051385800908074576,True,0.004762150972372562,True,True,7Networks_RH_Vis_5,LO > pIPS
106,0.06387257242673322,0.07316974263736292,-0.009297170210629702,0.009297170210629702,-0.0253266576285425,0.007935076722826223,False,0.00029925540630982255,False,False,7Networks_RH_Vis_6,LO > pIPS
107,0.07524974918679188,0.04800984057548799,0.02723990861130389,0.02723990861130389,0.014194805634293803,0.04018200959575263,True,0.0008443650032891298,False,False,7Networks_RH_Vis_7,pIPS > LO
108,0.07164774795896128,0.12824414739091144,-0.05659639943195016,0.05659639943195016,-0.06743963141190377,-0.04450852481256191,True,0.0032201721432026684,True,True,7Networks_RH_Vis_8,LO > pIPS
109,0.09695444265870672,0.012817940552179751,0.08413650210652697,0.08413650210652697,0.0642511471762861,0.10449591185529959,True,0.006966914828442128,True,True,7Networks_RH_Vis_9,pIPS > LO
110,0.09436476789414883,0.05688128056690881,0.037483487327240016,0.037483487327240016,0.0223798609350955,0.0539623486294754,True,0.0013906767842158706,False,False,7Networks_RH_Vis_10,pIPS > LO
111,0.14048359229376442,0.15455406708152672,-0.0140704747877623,0.0140704747877623,-0.032333900225593855,0.005086447043638483,False,0.000533078519094672,False,False,7Networks_RH_Vis_11,LO > pIPS
112,0.09613130104384925,0.020723569991165085,0.07540773105268417,0.07540773105268417,0.059531999481106664,0.09079905450099002,True,0.005618926077630777,True,True,7Networks_RH_Vis_12,pIPS > LO
113,0.10294314704247211,0.02603635120842802,0.07690679583404408,0.07690679583404408,0.05736650125809798,0.09809872516504439,True,0.005801169422907429,True,True,7Networks_RH_Vis_13,pIPS > LO
114,0.08850934704471576,0.009689537416163244,0.07881980962855252,0.07881980962855252,0.0633486033135437,0.09379651767054671,True,0.00614850188433032,True,True,7Networks_RH_Vis_14,pIPS > LO
115,0.16335993613067426,0.12145710413001086,0.0419028320006634,0.0419028320006634,0.02262062089958865,0.0622088067062003,True,0.001984947240344692,True,True,7Networks_RH_Vis_15,pIPS > LO
116,0.054225792875513434,0.043944309318536205,0.01028148355697723,0.01028148355697723,-0.00048148916960742764,0.023034506848719164,False,0.00017914962478328856,False,False,7Networks_RH_SomMot_1,pIPS > LO
117,0.0696707314468528,0.06124787988435281,0.008422851562499993,0.008422851562499993,-0.0036275437015941977,0.021548785749626778,False,0.00016559941381809334,False,False,7Networks_RH_SomMot_2,pIPS > LO
118,0.049397646314709595,0.036213366045175416,0.01318428026953418,0.01318428026953418,-0.0018822842636023096,0.03542945412122397,False,0.00021784089943932235,False,False,7Networks_RH_SomMot_3,pIPS > LO
119,0.06216654340785585,0.04651768666103875,0.015648856746817104,0.015648856746817104,0.0010893527151845217,0.03643598363452933,True,0.00029902218325227736,False,False,7Networks_RH_SomMot_4,pIPS > LO
120,0.05532994242017403,0.037967944811833534,0.017361997608340493,0.017361997608340493,0.0018957922579781927,0.034929148698881175,True,0.0004932124530066005,False,False,7Networks_RH_SomMot_5,pIPS > LO
121,0.057440564281454214,0.03968909944064523,0.017751464840808986,0.017751464840808986,0.000896011647082082,0.037526401335152934,True,0.00048530276945205064,False,False,7Networks_RH_SomMot_6,pIPS > LO
122,0.060766548653574365,0.057010326669306347,0.0037562219842680183,0.0037562219842680183,-0.007928094573282196,0.015117445004197129,False,8.248522314690095e-05,False,False,7Networks_RH_SomMot_7,pIPS > LO
123,0.06198994543305353,0.05099011258387595,0.010999832849177577,0.010999832849177577,-0.0013670822589023995,0.022312263615458502,False,0.00025170437137920105,False,False,7Networks_RH_SomMot_8,pIPS > LO
124,0.0714118883601929,0.06871180314766734,0.0027000852125255576,0.0027000852125255576,-0.008367155685922827,0.014306633554300978,False,4.999665974718292e-05,False,False,7Networks_RH_SomMot_9,pIPS > LO
125,0.0753667799657897,0.07187607960383359,0.0034907003619561033,0.0034907003619561033,-0.00849630923230985,0.014510367813789714,False,7.920959214434668e-05,False,False,7Networks_RH_SomMot_10,pIPS > LO
126,0.06798170778998419,0.062372128748776096,0.005609579041208096,0.005609579041208096,-0.003196320797953954,0.014334205185112182,False,8.939841465565228e-05,False,False,7Networks_RH_SomMot_11,pIPS > LO
127,0.08607605482010465,0.07610615583038643,0.009969898989718215,0.009969898989718215,-0.002899898277399563,0.023020739767602393,False,0.0002105082291254929,False,False,7Networks_RH_SomMot_12,pIPS > LO
128,0.10335292951448967,0.08219724242869568,0.02115568708579399,0.02115568708579399,0.008672968360387077,0.03519528818525079,True,0.0005347313200467637,False,False,7Networks_RH_SomMot_13,pIPS > LO
129,0.084890341386199,0.07325118103701818,0.011639160349180819,0.011639160349180819,-0.0019881283447734715,0.02580781999093137,False,0.0002784652580478099,False,False,7Networks_RH_SomMot_14,pIPS > LO
130,0.09709298174436155,0.07897440696864291,0.01811857477571864,0.01811857477571864,0.0031512193161592774,0.03455311355240776,True,0.0004763951144213621,False,False,7Networks_RH_SomMot_15,pIPS > LO
131,0.0647082328306217,0.05233482613096528,0.01237340669965642,0.01237340669965642,0.0015424785222613103,0.02566793045135502,True,0.00021287021694908645,False,False,7Networks_RH_SomMot_16,pIPS > LO
132,0.07144174128495108,0.05313858125162752,0.018303160033323558,0.018303160033323558,0.00679227824653744,0.031800592390592144,True,0.0003888929064093717,False,False,7Networks_RH_SomMot_17,pIPS > LO
133,0.07600691703785407,0.06666062233087264,0.009346294706981437,0.009346294706981437,-0.002237149672337661,0.02226490385119655,False,0.0001734178219676463,False,False,7Networks_RH_SomMot_18,pIPS > LO
134,0.08244181561626886,0.07003231699529447,0.012409498620974388,0.012409498620974388,-0.002165266486669057,0.028608411660810046,False,0.0002836496541456443,False,False,7Networks_RH_SomMot_19,pIPS > LO
135,0.1024236708487335,0.14404369929903432,-0.04162002845030083,0.04162002845030083,-0.05936311149087392,-0.024833104063413648,True,0.0019132074383743259,False,False,7Networks_RH_DorsAttn_Post_1,LO > pIPS
136,0.12019824903262288,0.12873377003952077,-0.00853552100689789,0.00853552100689789,-0.02035984471930484,0.003780768571519529,False,0.0002070088475935067,False,False,7Networks_RH_DorsAttn_Post_2,LO > pIPS
137,0.06180322580774756,0.05528132274354759,0.006521903064199967,0.006521903064199967,-0.010044648566920512,0.021624347939474604,False,0.00018075853322444837,False,False,7Networks_RH_DorsAttn_Post_3,pIPS > LO
138,0.08450666550350816,0.08383145134307836,0.0006752141604298018,0.0006752141604298018,-0.013119866491883599,0.015429122788880617,False,5.732694647266756e-05,False,False,7Networks_RH_DorsAttn_Post_4,pIPS > LO
139,0.09281673890195395,0.0901972685303343,0.0026194703716196505,0.0026194703716196505,-0.012773532567447742,0.017982954361574037,False,8.3987138254218e-05,False,False,7Networks_RH_DorsAttn_Post_5,pIPS > LO
140,0.10918314549091615,0.06560572072569477,0.043577424765221376,0.043577424765221376,0.027425997460408028,0.06048620607409821,True,0.001974140433546896,False,False,7Networks_RH_DorsAttn_Post_6,pIPS > LO
141,0.12787820241953196,0.1466448912887197,-0.018766688869187725,0.018766688869187725,-0.03502816146141605,-0.0014287582843711284,True,0.0006230218767658813,False,False,7Networks_RH_DorsAttn_Post_7,LO > pIPS
142,0.15053481843910718,0.1367640408050073,0.013770777634099896,0.013770777634099896,-0.004247449730571955,0.030516618188764697,False,0.00044717619915436875,False,False,7Networks_RH_DorsAttn_Post_8,pIPS > LO
143,0.10536192700658974,0.062359166111012825,0.04300276089557691,0.04300276089557691,0.027703346725626795,0.057932139455193744,True,0.0018963887422464292,False,False,7Networks_RH_DorsAttn_Post_9,pIPS > LO
144,0.09333423936837598,0.06401974160077148,0.029314497767604503,0.029314497767604503,0.017992373511783382,0.041335304155578144,True,0.0009000388596567007,False,False,7Networks_RH_DorsAttn_Post_10,pIPS > LO
145,0.08375522837434944,0.07948781790113763,0.004267410473211816,0.004267410473211816,-0.0025704580003787763,0.011123972822372851,False,5.289973128951662e-05,False,False,7Networks_RH_DorsAttn_FEF_1,pIPS > LO
146,0.08548508633516337,0.07600241259818799,0.00948267373697538,0.00948267373697538,-0.004070074121026617,0.023722892670009852,False,0.00020440813132158368,False,False,7Networks_RH_DorsAttn_FEF_2,pIPS > LO
147,0.056354323176875415,0.06200050498898092,-0.005646181812105508,0.005646181812105508,-0.018075669191871147,0.008485127720785754,False,0.000126335422188944,False,False,7Networks_RH_DorsAttn_PrCv_1,LO > pIPS
148,0.08635281518983998,0.08043651041685064,0.0059163047729893364,0.0059163047729893364,-0.010166410121248765,0.02237486080182287,False,0.0001631752423932853,False,False,7Networks_RH_SalVentAttn_TempOccPar_1,pIPS > LO
149,0.07536042609104984,0.06762020598704878,0.007740220104001064,0.007740220104001064,-0.007896651868328546,0.025863162287523174,False,0.00017025252596684416,False,False,7Networks_RH_SalVentAttn_TempOccPar_2,pIPS > LO
150,0.06803534893122942,0.056527264416217804,0.011508084515011618,0.011508084515011618,-0.004370094215080737,0.028462167434688452,False,0.0002706188747557575,False,False,7Networks_RH_SalVentAttn_TempOccPar_3,pIPS > LO
151,0.07424108762490123,0.08074933584583432,-0.006508248220933099,0.006508248220933099,-0.017904079803510706,0.004283386657602675,False,0.00012091502577300815,False,False,7Networks_RH_SalVentAttn_PrC_1,LO > pIPS
152,0.03050959620342933,0.03253808768931776,-0.002028491485888434,0.002028491485888434,-0.008744822170181004,0.0043136826845032936,False,2.0440701425290965e-05,False,False,7Networks_RH_SalVentAttn_FrOperIns_1,LO > pIPS
153,0.04177885110441007,0.03623047874211088,0.0055483723622991865,0.0055483723622991865,-0.00018596093960743603,0.011239817802561449,False,6.240928748055983e-05,False,False,7Networks_RH_SalVentAttn_FrOperIns_2,pIPS > LO
154,0.04116722616661144,0.049015198711697995,-0.007847972545086554,0.007847972545086554,-0.023945491695408952,0.013671337975201339,False,0.0002529591787261736,False,False,7Networks_RH_SalVentAttn_FrOperIns_3,LO > pIPS
155,0.04404156565521446,0.03679089461404242,0.007250671041172038,0.007250671041172038,-0.007060413787257858,0.025324125865790855,False,0.00010882795172075037,False,False,7Networks_RH_SalVentAttn_FrOperIns_4,pIPS > LO
