Subject1,Subject2,Dice
sub-025,sub-038,0.22806452107985328
sub-025,sub-057,0.22741405965015893
sub-025,sub-059,0.26769632368936264
sub-025,sub-064,0.17587382542894364
sub-025,sub-067,0.2010847995766636
sub-025,sub-068,0.2312890328123451
sub-025,sub-071,0.17666192601771408
sub-025,sub-083,0.25883395630226197
sub-025,sub-085,0.25739085796952654
sub-025,sub-087,0.26621488220698486
sub-025,sub-088,0.24257222667161527
sub-025,sub-093,0.2648592608760046
sub-025,sub-094,0.15532808868228143
sub-025,sub-095,0.23520689890244734
sub-025,sub-096,0.25061753509052337
sub-025,sub-097,0.24230150905521952
sub-025,sub-107,0.2555659084680734
sub-038,sub-057,0.2586563722218937
sub-038,sub-059,0.23033524894151267
sub-038,sub-064,0.18265978752470258
sub-038,sub-067,0.20402951988102253
sub-038,sub-068,0.2266865119272698
sub-038,sub-071,0.19534069485591166
sub-038,sub-083,0.20379000816030465
sub-038,sub-085,0.2430837370864575
sub-038,sub-087,0.22446135157598618
sub-038,sub-088,0.239326916011463
sub-038,sub-093,0.25248992625256594
sub-038,sub-094,0.17492237480984432
sub-038,sub-095,0.2259961026576558
sub-038,sub-096,0.22962603205439533
sub-038,sub-097,0.2318397651730985
sub-038,sub-107,0.24268535377058897
sub-057,sub-059,0.3732881430657739
sub-057,sub-064,0.24730016430314727
sub-057,sub-067,0.2455321430044122
sub-057,sub-068,0.4029011453097386
sub-057,sub-071,0.2440418219428369
sub-057,sub-083,0.17468561535680993
sub-057,sub-085,0.3443262462393298
sub-057,sub-087,0.2519463904014479
sub-057,sub-088,0.17610159265253741
sub-057,sub-093,0.48724319738197686
sub-057,sub-094,0.12571451902662092
sub-057,sub-095,0.44139855548260015
sub-057,sub-096,0.21957294790488832
sub-057,sub-097,0.37313567857379787
sub-057,sub-107,0.31752383194068495
sub-059,sub-064,0.22188295165394403
sub-059,sub-067,0.24318508622535873
sub-059,sub-068,0.3811408676312898
sub-059,sub-071,0.2405312589689538
sub-059,sub-083,0.20903720339810566
sub-059,sub-085,0.3321755659236219
sub-059,sub-087,0.2905474911418448
sub-059,sub-088,0.21379233923096813
sub-059,sub-093,0.3984259031159791
sub-059,sub-094,0.12486291293299452
sub-059,sub-095,0.3563761212664034
sub-059,sub-096,0.26960585950145677
sub-059,sub-097,0.32813277891917286
sub-059,sub-107,0.34492086663202776
sub-064,sub-067,0.17240101697946877
sub-064,sub-068,0.23172775188130273
sub-064,sub-071,0.17694475552875444
sub-064,sub-083,0.15075150461845452
sub-064,sub-085,0.21649957271192447
sub-064,sub-087,0.21081664749653764
sub-064,sub-088,0.15818859570589097
sub-064,sub-093,0.23943346784381384
sub-064,sub-094,0.11421504437654591
sub-064,sub-095,0.22477898300833907
sub-064,sub-096,0.1935696036022362
sub-064,sub-097,0.2463302042710479
sub-064,sub-107,0.23568718277238457
sub-067,sub-068,0.203115539164419
sub-067,sub-071,0.18259133456063473
sub-067,sub-083,0.2010720626001827
sub-067,sub-085,0.22526162189238927
sub-067,sub-087,0.21139875923482035
sub-067,sub-088,0.194835107311115
sub-067,sub-093,0.2538168506889676
sub-067,sub-094,0.12532195591907355
sub-067,sub-095,0.20685354218467794
sub-067,sub-096,0.19816117108581646
sub-067,sub-097,0.21896482005661141
sub-067,sub-107,0.25551149555176594
