Subject1,Subject2,Dice
sub-064,sub-083,0.43580511054288645
sub-064,sub-085,0.5381872884543061
sub-064,sub-087,0.4270936867292472
sub-064,sub-088,0.4685655050656387
sub-064,sub-093,0.5533486993743826
sub-064,sub-094,0.5116658956863652
sub-064,sub-095,0.561391023491655
sub-064,sub-096,0.5047640382317802
sub-064,sub-097,0.3870589330602365
sub-064,sub-107,0.5316815504465134
sub-067,sub-068,0.5136270249631825
sub-067,sub-071,0.43817339764355817
sub-067,sub-083,0.3704994971505196
sub-067,sub-085,0.44035173009482365
sub-067,sub-087,0.32480527996502767
sub-067,sub-088,0.4207494219253345
sub-067,sub-093,0.5581127284230414
sub-067,sub-094,0.49479677266430094
sub-067,sub-095,0.5737289717134554
sub-067,sub-096,0.5080413649882304
sub-067,sub-097,0.2898130705694827
sub-067,sub-107,0.44951827147825096
sub-068,sub-071,0.5089460470713539
sub-068,sub-083,0.4579961419930986
sub-068,sub-085,0.5250825505938916
sub-068,sub-087,0.41422928732401193
sub-068,sub-088,0.4792814889626317
sub-068,sub-093,0.5951817762633914
sub-068,sub-094,0.5497188796883246
sub-068,sub-095,0.6044221778543881
sub-068,sub-096,0.5352573778520203
sub-068,sub-097,0.37417891326876157
sub-068,sub-107,0.5368739605768968
sub-071,sub-083,0.3897704253882512
sub-071,sub-085,0.487482777826635
sub-071,sub-087,0.34603519908703484
sub-071,sub-088,0.4134476811491483
sub-071,sub-093,0.5373731912044905
sub-071,sub-094,0.5162913981981474
sub-071,sub-095,0.5661892955713417
sub-071,sub-096,0.49433132977252553
sub-071,sub-097,0.33343551644547026
sub-071,sub-107,0.4780828712512123
sub-083,sub-085,0.46349461395943664
sub-083,sub-087,0.4746755107890104
sub-083,sub-088,0.4702829056714455
sub-083,sub-093,0.48696071889950454
sub-083,sub-094,0.4615650317151291
sub-083,sub-095,0.48224075046793274
sub-083,sub-096,0.4568612141323443
sub-083,sub-097,0.41220630015968146
sub-083,sub-107,0.47716965018614177
sub-085,sub-087,0.4523620141098354
sub-085,sub-088,0.4850746840584597
sub-085,sub-093,0.5689375149508353
sub-085,sub-094,0.5384435455020776
sub-085,sub-095,0.5969792544126001
sub-085,sub-096,0.5613238341233573
sub-085,sub-097,0.4417116786407258
sub-085,sub-107,0.529272111936152
sub-087,sub-088,0.4626670307835733
sub-087,sub-093,0.4679260426265569
sub-087,sub-094,0.45239786562701334
sub-087,sub-095,0.4451963896283304
sub-087,sub-096,0.42774834096404135
sub-087,sub-097,0.43240424304291863
sub-087,sub-107,0.4701414834323513
sub-088,sub-093,0.5228305764377472
sub-088,sub-094,0.4854693306840343
sub-088,sub-095,0.5259274726804483
sub-088,sub-096,0.4960708390070976
sub-088,sub-097,0.40526762147070317
sub-088,sub-107,0.5257149053505592
sub-093,sub-094,0.6020845509448666
sub-093,sub-095,0.658622072645474
sub-093,sub-096,0.5934653118430273
sub-093,sub-097,0.42643683334083443
sub-093,sub-107,0.5610652848951289
sub-094,sub-095,0.5824035119809767
sub-094,sub-096,0.5537361781228216
sub-094,sub-097,0.4165386926620819
sub-094,sub-107,0.5365846882574784
sub-095,sub-096,0.6563061689301867
sub-095,sub-097,0.4094952233916662
sub-095,sub-107,0.5683354638061225
sub-096,sub-097,0.427355612563267
sub-096,sub-107,0.515474851127561
sub-097,sub-107,0.4091154380346606
